SNOMEDCTCodes,Description
21259211000001101,Estradiol 500micrograms / Dydrogesterone 2.5mg tablets 84 tablet
16178311000001102,Femoston-conti 1mg/5mg tablets - Lexon (UK) Ltd
37637011000001102,Femoston-conti 1mg/5mg tablets - Pilsco Ltd
18294211000001104,Femoston-conti 1mg/5mg tablets - Stephar (U.K.) Ltd
21259311000001109,Femoston-conti 0.5mg/2.5mg tablets - Mylan
16178411000001109,Femoston-conti 1mg/5mg tablets 84 tablet - Lexon (UK) Ltd
37637111000001101,Femoston-conti 1mg/5mg tablets 84 tablet - Pilsco Ltd
18294311000001107,Femoston-conti 1mg/5mg tablets 84 tablet - Stephar (U.K.) Ltd
21259411000001102,Femoston-conti 0.5mg/2.5mg tablets 84 tablet - Mylan
39648111000001109,Femoston-conti 0.5mg/2.5mg tablets - Pharmaram Ltd
39089111000001100,Femoston-conti 0.5mg/2.5mg tablets - Pilsco Ltd
3943111000001102,Femapak 40 - Abbott Healthcare Products Ltd
3942111000001108,Femapak 80 - Abbott Healthcare Products Ltd
39648211000001103,Femoston-conti 0.5mg/2.5mg tablets 84 tablet - Pharmaram Ltd
39089211000001106,Femoston-conti 0.5mg/2.5mg tablets 84 tablet - Pilsco Ltd
3943211000001108,Femapak 40 1 month supply - Abbott Healthcare Products Ltd
3942311000001105,Femapak 80 1 month supply - Abbott Healthcare Products Ltd
21366211000001100,Estradiol 500micrograms / Dydrogesterone 2.5mg tablets
3947911000001108,Estradiol 40micrograms/24hours transdermal patches and Dydrogesterone 10mg tablets
3943011000001103,Estradiol 40micrograms/24hours transdermal patches and Dydrogesterone 10mg tablets 1 month supply
2890111000001101	,Estradiol 40micrograms/24hours transdermal patches 8 patch
3948011000001105,Estradiol 80micrograms/24hours transdermal patches and Dydrogesterone 10mg tablets
3941911000001100,Estradiol 80micrograms/24hours transdermal patches and Dydrogesterone 10mg tablets 1 month supply
2893111000001108	,Estradiol 80micrograms/24hours transdermal patches 8 patch
3453111000001101,Estradiol 4mg / Norethisterone 1mg tablets - Novo Nordisk Ltd
3453211000001107,Estradiol 4mg / Norethisterone 1mg tablets 30 tablet - Novo Nordisk Ltd
38999611000001100,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets - Imported (Canada)
38999711000001109,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 5 tablet - Imported (Canada)
38999811000001101,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 7 tablet - Imported (Canada)
13850911000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets - DE Pharmaceuticals
13851011000001106,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet - DE Pharmaceuticals
7105711000001103,Estradiol valerate 2mg / Norethisterone 1mg tablets - Waymade Healthcare Plc
7106011000001109,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - Waymade Healthcare Plc
37482211000001104,Estradiol 1mg / Norethisterone acetate 1mg tablets - Mawdsley-Brooks & Company Ltd
3366711000001100,Estradiol 1mg / Norethisterone acetate 1mg tablets - Mylan
3455211000001106,Estradiol 2mg / Norethisterone acetate 1mg tablets - Mylan
3448111000001108,Estradiol 2mg / Norethisterone acetate 1mg tablets - Novo Nordisk Ltd
10792711000001109,Estradiol valerate 1mg / Norethisterone 1mg tablets - Dowelhurst Ltd
37482311000001107,Estradiol 1mg / Norethisterone acetate 1mg tablets 36 tablet - Mawdsley-Brooks & Company Ltd
3366811000001101,Estradiol 1mg / Norethisterone acetate 1mg tablets 36 tablet - Mylan
3455311000001103,Estradiol 2mg / Norethisterone acetate 1mg tablets 36 tablet - Mylan
3448211000001102,Estradiol 2mg / Norethisterone acetate 1mg tablets 30 tablet - Novo Nordisk Ltd
10792811000001101,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet - Dowelhurst Ltd
3362411000001104,Estradiol valerate 2mg / Norethisterone 1mg tablets - Novartis Pharmaceuticals UK Ltd
3362611000001101,Estradiol valerate 2mg / Norethisterone 1mg tablets 12 tablet - Novartis Pharmaceuticals UK Ltd
10277011000001109,Estradiol 2mg / Norethisterone 1mg tablets - ReSource Medical UK Ltd
38995811000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets - Imported (Germany)
3228611000001102,Ethinylestradiol 35microgram / Norethisterone 1mg tablets - Janssen-Cilag Ltd
3228811000001103,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 21 tablet - Janssen-Cilag Ltd
3362711000001105,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - Novartis Pharmaceuticals UK Ltd
10277211000001104,Estradiol 2mg / Norethisterone 1mg tablets 36 tablet - ReSource Medical UK Ltd
38995911000001109,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 9 tablet - Imported (Germany)
3235411000001108,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 42 tablet - Janssen-Cilag Ltd
15530711000001108,Norethisterone 5mg/5ml oral suspension 1 ml - Special Order
7121711000001106,Estradiol 2mg / Norethisterone acetate 1mg tablets - Dowelhurst Ltd
7124411000001103,Estradiol 2mg / Norethisterone acetate 1mg tablets 30 tablet - Dowelhurst Ltd
7122111000001100,Estradiol 2mg / Norethisterone acetate 1mg tablets - Waymade Healthcare Plc
17499511000001108,Estradiol valerate 2mg / Norethisterone 1mg tablets - Mawdsley-Brooks & Company Ltd
39217211000001106,Ethinylestradiol 35microgram / Norethisterone 1mg tablets - Imported
4431511000001108,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets - Pfizer Ltd
7124611000001100,Estradiol 2mg / Norethisterone acetate 1mg tablets 30 tablet - Waymade Healthcare Plc
17499611000001107,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - Mawdsley-Brooks & Company Ltd
39217311000001103,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 84 tablet - Imported
4431611000001107,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 7 tablet - Pfizer Ltd
4431811000001106,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 5 tablet - Pfizer Ltd
4498811000001107,Estradiol 1mg / Norethisterone acetate 1mg tablets - Novo Nordisk Ltd
3357111000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets - Novartis Pharmaceuticals UK Ltd
4498911000001102,Estradiol 1mg / Norethisterone acetate 1mg tablets 36 tablet - Novo Nordisk Ltd
3357511000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet - Novartis Pharmaceuticals UK Ltd
3357311000001101,Estradiol valerate 1mg / Norethisterone 1mg tablets 12 tablet - Novartis Pharmaceuticals UK Ltd
17897211000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets - Sigma Pharmaceuticals Plc
17897811000001108,Estradiol valerate 2mg / Norethisterone 1mg tablets - Sigma Pharmaceuticals Plc
3366011000001107,Estradiol 2mg / Norethisterone 1mg tablets - Kyowa Kirin Ltd
7142611000001106,Estradiol 4mg / Norethisterone 1mg tablets - Dowelhurst Ltd
38999411000001103,Ethinylestradiol 35microgram / Norethisterone 1mg tablets - Imported (Canada)
17897311000001104,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet - Sigma Pharmaceuticals Plc
17897911000001103,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - Sigma Pharmaceuticals Plc
3366211000001102,Estradiol 2mg / Norethisterone 1mg tablets 12 tablet - Kyowa Kirin Ltd
7142711000001102,Estradiol 4mg / Norethisterone 1mg tablets 30 tablet - Dowelhurst Ltd
38999511000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 9 tablet - Imported (Canada)
4431211000001105,Ethinylestradiol 35microgram / Norethisterone 1mg tablets - Pfizer Ltd
39216911000001100,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets - Imported
38998411000001106,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets - Imported (Germany)
38998511000001105,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 5 tablet - Imported (Germany)
3227811000001102,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets - Janssen-Cilag Ltd
3229511000001107,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets - Janssen-Cilag Ltd
4431311000001102,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 9 tablet - Pfizer Ltd
39217011000001101,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 84 tablet - Imported
38998611000001109,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 7 tablet - Imported (Germany)
3227911000001107,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 21 tablet - Janssen-Cilag Ltd
3229611000001106,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets 21 tablet - Janssen-Cilag Ltd
7103311000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets - Waymade Healthcare Plc
7103811000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets 12 tablet - Waymade Healthcare Plc
13851911000001105,Estradiol valerate 2mg / Norethisterone 1mg tablets - DE Pharmaceuticals
10793111000001102,Estradiol valerate 2mg / Norethisterone 1mg tablets - Dowelhurst Ltd
18483411000001100,Elleste Duet Conti tablets - Mawdsley-Brooks & Company Ltd
7104111000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet - Waymade Healthcare Plc
13852011000001103,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - DE Pharmaceuticals
10793211000001108,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet - Dowelhurst Ltd
18483511000001101,Elleste Duet Conti tablets 84 tablet - Mawdsley-Brooks & Company Ltd
4501811000001107,FemTab Continuous tablets - Merck Serono Ltd
3049911000001108,Nuvelle Continuous tablets - Bayer Plc
5354611000001105,Climesse tablets - Waymade Healthcare Plc
10483311000001109,Climesse tablets - Dowelhurst Ltd
4502011000001109,FemTab Continuous tablets 84 tablet - Merck Serono Ltd
3050111000001103,Nuvelle Continuous tablets 84 tablet - Bayer Plc
5354811000001109,Climesse tablets 84 tablet - Waymade Healthcare Plc
10483511000001103,Climesse tablets 84 tablet - Dowelhurst Ltd
3040311000001103,Climesse tablets - Novartis Pharmaceuticals UK Ltd
3040511000001109,Climesse tablets 28 tablet - Novartis Pharmaceuticals UK Ltd
3040711000001104,Climesse tablets 84 tablet - Novartis Pharmaceuticals UK Ltd
14226811000001101,Estragest TTS patches - Sigma Pharmaceuticals Plc
13872311000001103,Estragest TTS patches - DE Pharmaceuticals
3212011000001104,Estragest TTS patches - Novartis Pharmaceuticals UK Ltd
14226911000001106,Estragest TTS patches 4 patch - Sigma Pharmaceuticals Plc
13872411000001100,Estragest TTS patches 4 patch - DE Pharmaceuticals
3212311000001101,Estragest TTS patches 12 patch - Novartis Pharmaceuticals UK Ltd
3212111000001103,Estragest TTS patches 4 patch - Novartis Pharmaceuticals UK Ltd
3219611000001104,Estrapak 50 - Novartis Pharmaceuticals UK Ltd
312411000001108,Brevinor 500microgram/35microgram tablets - Pfizer Ltd
3831411000001104,Norinyl-1 tablets - Pfizer Ltd
13852111000001102,Climesse tablets - DE Pharmaceuticals
18155211000001105,Climesse tablets - Mawdsley-Brooks & Company Ltd
3219811000001100,Estrapak 50 3 month supply - Novartis Pharmaceuticals UK Ltd
2077911000001105,Brevinor 500microgram/35microgram tablets 63 tablet - Pfizer Ltd
3831811000001102,Norinyl-1 tablets 63 tablet - Pfizer Ltd
13852311000001100,Climesse tablets 84 tablet - DE Pharmaceuticals
13852211000001108,Climesse tablets 28 tablet - DE Pharmaceuticals
18155311000001102,Climesse tablets 28 tablet - Mawdsley-Brooks & Company Ltd
14712411000001101,Climesse tablets - Sigma Pharmaceuticals Plc
167411000001104,Noriday 350microgram tablets - Pfizer Ltd
37361211000001101,Evorel Conti patches - CST Pharma Ltd
14712611000001103,Climesse tablets 84 tablet - Sigma Pharmaceuticals Plc
37361411000001102,Evorel Conti patches 24 patch - CST Pharma Ltd
37361311000001109,Evorel Conti patches 8 patch - CST Pharma Ltd
18577911000001103,Evorel Conti patches - DE Pharmaceuticals
16573611000001109,Evorel Conti patches - Mawdsley-Brooks & Company Ltd
7110911000001108,Estragest TTS patches - Waymade Healthcare Plc
403611000001106,Norimin 1mg/35microgram tablets - Pfizer Ltd
235311000001105,Ovysmen 500microgram/35microgram tablets - Janssen-Cilag Ltd
18578011000001101,Evorel Conti patches 8 patch - DE Pharmaceuticals
18646611000001101,Evorel Conti patches 4 patch - DE Pharmaceuticals
16573711000001100,Evorel Conti patches 8 patch - Mawdsley-Brooks & Company Ltd
16574011000001100,Evorel Conti patches 4 patch - Mawdsley-Brooks & Company Ltd
7111111000001104,Estragest TTS patches 4 patch - Waymade Healthcare Plc
2078211000001102,Norimin 1mg/35microgram tablets 63 tablet - Pfizer Ltd
2077511000001103,Ovysmen 500microgram/35microgram tablets 63 tablet - Janssen-Cilag Ltd
14735811000001104,Kliovance tablets - Sigma Pharmaceuticals Plc
3049511000001101,Elleste Duet Conti tablets - Mylan
5551311000001101,Kliofem tablets - Dowelhurst Ltd
18271511000001105,Kliofem tablets - Necessity Supplies Ltd
3058111000001101,Loestrin 20 tablets - Galen Ltd
14736111000001100,Kliovance tablets 28 tablet - Sigma Pharmaceuticals Plc
3049811000001103,Elleste Duet Conti tablets 84 tablet - Mylan
5551711000001102,Kliofem tablets 84 tablet - Dowelhurst Ltd
18271611000001109,Kliofem tablets 84 tablet - Necessity Supplies Ltd
3058211000001107,Loestrin 20 tablets 63 tablet - Galen Ltd
3058411000001106,Loestrin 30 tablets - Galen Ltd
3038811000001109,Kliovance tablets - Novo Nordisk Ltd
3043111000001107,Kliofem tablets - Novo Nordisk Ltd
16151211000001103,Climesse tablets - Lexon (UK) Ltd
12199311000001104,Noristerat 200mg/1ml solution for injection ampoules - Waymade Healthcare Plc
3058511000001105,Loestrin 30 tablets 63 tablet - Galen Ltd
3039611000001101,Kliovance tablets 84 tablet - Novo Nordisk Ltd
3079811000001100,Kliofem tablets 84 tablet - Novo Nordisk Ltd
16151311000001106,Climesse tablets 84 tablet - Lexon (UK) Ltd
18057011000001101,Evorel Conti patches - Lexon (UK) Ltd
37636711000001103,Evorel Conti patches - Pilsco Ltd
3216611000001107,Evorel Conti patches - Theramex HQ UK Ltd
15050811000001104,Evorel Conti patches - Waymade Healthcare Plc
7108611000001101,Estragest TTS patches - Dowelhurst Ltd
3940511000001100,Evorel Pak - Janssen-Cilag Ltd
2817011000001100,Noristerat 200mg/1ml solution for injection ampoules 1 ampoule - Bayer Plc
18057111000001100,Evorel Conti patches 8 patch - Lexon (UK) Ltd
18070511000001108,Evorel Conti patches 4 patch - Lexon (UK) Ltd
37636811000001106,Evorel Conti patches 24 patch - Pilsco Ltd
37718711000001103,Evorel Conti patches 4 patch - Pilsco Ltd
37636911000001101,Evorel Conti patches 8 patch - Pilsco Ltd
3216811000001106,Evorel Conti patches 24 patch - Theramex HQ UK Ltd
3216911000001101,Evorel Conti patches 4 patch - Theramex HQ UK Ltd
3216711000001103,Evorel Conti patches 8 patch - Theramex HQ UK Ltd
15170711000001102,Evorel Conti patches 8 patch - Waymade Healthcare Plc
15050911000001109,Evorel Conti patches 4 patch - Waymade Healthcare Plc
7108811000001102,Estragest TTS patches 4 patch - Dowelhurst Ltd
3940611000001101,Evorel Pak 1 month supply - Janssen-Cilag Ltd
3558711000001103,Estradiol 4mg / Norethisterone 1mg tablets
3452711000001108,Estradiol 4mg / Norethisterone 1mg tablets 30 tablet
326341000,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets
39216611000001106,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 84 tablet
4431711000001103,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 5 tablet
4431411000001109,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 7 tablet
3227311000001106,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 21 tablet
1253611000001103,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets 63 tablet
3407811000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets
3356711000001100,Estradiol valerate 1mg / Norethisterone 1mg tablets 36 tablet
3356511000001105,Estradiol valerate 1mg / Norethisterone 1mg tablets 12 tablet
3408311000001102,Estradiol valerate 2mg / Norethisterone 1mg tablets
3362011000001108,Estradiol valerate 2mg / Norethisterone 1mg tablets 36 tablet
3361711000001103,Estradiol valerate 2mg / Norethisterone 1mg tablets 12 tablet
3375511000001101,Estradiol 1mg / Norethisterone acetate 1mg tablets
3366611000001100,Estradiol 1mg / Norethisterone acetate 1mg tablets 36 tablet
325648008,Estradiol 2mg / Norethisterone acetate 1mg tablets
3042111000001101,Estradiol 2mg / Norethisterone acetate 1mg tablets 84 tablet
3447711000001108,Estradiol 2mg / Norethisterone acetate 1mg tablets 30 tablet
3455111000001100,Estradiol 2mg / Norethisterone acetate 1mg tablets 36 tablet
3406211000001109,Estradiol 2mg / Norethisterone 1mg tablets
10277111000001105,Estradiol 2mg / Norethisterone 1mg tablets 36 tablet
3365811000001109,Estradiol 2mg / Norethisterone 1mg tablets 12 tablet
377414004,Ethinylestradiol 35microgram / Norethisterone 1mg tablets
326342007,Ethinylestradiol 35microgram / Norethisterone 1mg tablets
39217111000001100,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 84 tablet
4431111000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 9 tablet
3228211000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 21 tablet
3235211000001109,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 42 tablet
1082311000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets 63 tablet
400680003,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets
3508611000001102,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets
3229411000001108,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets 21 tablet
325655005,Estradiol valerate 2mg / Norethisterone 700microgram tablets
3039811000001102,Estradiol valerate 2mg / Norethisterone 700microgram tablets 84 tablet
3039711000001105,Estradiol valerate 2mg / Norethisterone 700microgram tablets 28 tablet
36065311000001100,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches
400670002,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches
3211911000001106,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches 12 patch
3211811000001101,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches 4 patch
3407111000001100,Estradiol 50micrograms/24hours transdermal patches and Norethisterone acetate 1mg tablets
3219511000001103,Estradiol 50micrograms/24hours transdermal patches and Norethisterone acetate 1mg tablets 3 month supply
3219411000001102,Estradiol 50micrograms/24hours transdermal patches and Norethisterone acetate 1mg tablets 1 month supply
36065211000001103,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches
400547001,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches
3216411000001109,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches 24 patch
3216511000001108,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches 4 patch
3216311000001102,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches 8 patch
325662001,Estradiol 1mg / Norethisterone acetate 500microgram tablets
3038111000001102,Estradiol 1mg / Norethisterone acetate 500microgram tablets 84 tablet
14736011000001101,Estradiol 1mg / Norethisterone acetate 500microgram tablets 28 tablet
326350003,Ethinylestradiol 20microgram / Norethisterone acetate 1mg tablets
3058011000001102,Ethinylestradiol 20microgram / Norethisterone acetate 1mg tablets 63 tablet
326351004,Ethinylestradiol 30microgram / Norethisterone acetate 1.5mg tablets
3058311000001104,Ethinylestradiol 30microgram / Norethisterone acetate 1.5mg tablets 63 tablet
3948111000001106,Estradiol 50micrograms/24hours transdermal patches and Norethisterone 1mg tablets
3940311000001106,Estradiol 50micrograms/24hours transdermal patches and Norethisterone 1mg tablets 1 month supply
22643911000001107,NuvaRing 0.12mg/0.015mg per day vaginal delivery system - Waymade Healthcare Plc
37406311000001105,NuvaRing 0.12mg/0.015mg per day vaginal delivery system - CST Pharma Ltd
22644011000001105,NuvaRing 0.12mg/0.015mg per day vaginal delivery system 3 system - Waymade Healthcare Plc
37406511000001104,NuvaRing 0.12mg/0.015mg per day vaginal delivery system 3 system - CST Pharma Ltd
15364511000001104,NuvaRing 0.12mg/0.015mg per day vaginal delivery system - Organon Pharma (UK) Ltd
36602211000001100,SyreniRing 0.12mg/0.015mg per day vaginal delivery system - Crescent Pharma Ltd
38156811000001101,NuvaRing 0.12mg/0.015mg per day vaginal delivery system - DE Pharmaceuticals
15364611000001100,NuvaRing 0.12mg/0.015mg per day vaginal delivery system 3 system - Organon Pharma (UK) Ltd
36602311000001108,SyreniRing 0.12mg/0.015mg per day vaginal delivery system 3 system - Crescent Pharma Ltd
38156911000001106,NuvaRing 0.12mg/0.015mg per day vaginal delivery system 3 system - DE Pharmaceuticals
15364711000001109,Ethinylestradiol 2.7mg / Etonogestrel 11.7mg vaginal delivery system
15364411000001103,Ethinylestradiol 2.7mg / Etonogestrel 11.7mg vaginal delivery system 3 system
3044811000001102,Ethinylestradiol 40microgram / Gestodene 70microgram tablets - Pfizer Ltd
3044511000001100,Ethinylestradiol 30microgram / Gestodene 50microgram tablets - Bayer Plc
3045011000001107,Ethinylestradiol 40microgram / Gestodene 70microgram tablets - Bayer Plc
3046011000001103,Ethinylestradiol 30microgram / Gestodene 100microgram tablets - Bayer Plc
3044911000001107,Ethinylestradiol 40microgram / Gestodene 70microgram tablets 15 tablet - Pfizer Ltd
3044611000001101,Ethinylestradiol 30microgram / Gestodene 50microgram tablets 18 tablet - Bayer Plc
3045111000001108,Ethinylestradiol 40microgram / Gestodene 70microgram tablets 15 tablet - Bayer Plc
3046111000001102,Ethinylestradiol 30microgram / Gestodene 100microgram tablets 30 tablet - Bayer Plc
3045711000001109,Ethinylestradiol 30microgram / Gestodene 100microgram tablets - Pfizer Ltd
3044311000001106,Ethinylestradiol 30microgram / Gestodene 50microgram tablets - Pfizer Ltd
3049211000001104,Femodette tablets - Bayer Plc
30805711000001103,Juliperla 75microgram/20microgram tablets - Actavis UK Ltd
3045811000001101,Ethinylestradiol 30microgram / Gestodene 100microgram tablets 30 tablet - Pfizer Ltd
3044411000001104,Ethinylestradiol 30microgram / Gestodene 50microgram tablets 18 tablet - Pfizer Ltd
3049411000001100,Femodette tablets 63 tablet - Bayer Plc
30805811000001106,Juliperla 75microgram/20microgram tablets 63 tablet - Actavis UK Ltd
16577011000001108,Femodette tablets - Mawdsley-Brooks & Company Ltd
17351511000001107,Millinette 30microgram/75microgram tablets - Consilient Health Ltd
3048611000001106,Minulet tablets - Wyeth Pharmaceuticals
38335711000001105,Akizza 75microgram/20microgram tablets - Morningside Healthcare Ltd
16577111000001109,Femodette tablets 63 tablet - Mawdsley-Brooks & Company Ltd
17351811000001105,Millinette 30microgram/75microgram tablets 63 tablet - Consilient Health Ltd
3048711000001102,Minulet tablets 63 tablet - Wyeth Pharmaceuticals
38335911000001107,Akizza 75microgram/20microgram tablets 63 tablet - Morningside Healthcare Ltd
30209011000001107,Femodette tablets - Waymade Healthcare Plc
11753211000001109,Katya 30/75 tablets - Stragen UK Ltd
11758611000001104,Sunya 20/75 tablets - Stragen UK Ltd
38340211000001108,Akizza 75microgram/30microgram tablets - Morningside Healthcare Ltd
24676211000001100,Aidulan 20microgram/75microgram tablets - Lupin Healthcare (UK) Ltd
30209111000001108,Femodette tablets 63 tablet - Waymade Healthcare Plc
11753311000001101,Katya 30/75 tablets 63 tablet - Stragen UK Ltd
36543911000001102,Katya 30/75 tablets 21 tablet - Stragen UK Ltd
11758711000001108,Sunya 20/75 tablets 63 tablet - Stragen UK Ltd
36549711000001101,Sunya 20/75 tablets 21 tablet - Stragen UK Ltd
38340311000001100,Akizza 75microgram/30microgram tablets 63 tablet - Morningside Healthcare Ltd
24676311000001108,Aidulan 20microgram/75microgram tablets 63 tablet - Lupin Healthcare (UK) Ltd
17353311000001100,Millinette 20microgram/75microgram tablets - Consilient Health Ltd
24676611000001103,Aidulan 30microgram/75microgram tablets - Lupin Healthcare (UK) Ltd
3048811000001105,Femodene tablets - Bayer Plc
17353411000001107,Millinette 20microgram/75microgram tablets 63 tablet - Consilient Health Ltd
