SNOMEDCTCodes,Description
7311000001104,Sulfasalazine 500mg tablets (A A H Pharmaceuticals Ltd)
1888211000001105,Sulfasalazine 500mg tablets (A A H Pharmaceuticals Ltd) 112 tablet
1888311000001102,Sulfasalazine 500mg tablets (A A H Pharmaceuticals Ltd) 500 tablet
28917711000001101,Sulfasalazine 500mg tablets (Crescent Pharma Ltd)
28917811000001109,Sulfasalazine 500mg tablets (Crescent Pharma Ltd) 112 tablet
10649711000001102,Sulfasalazine 500mg tablets (Teva UK Ltd)
10649811000001105,Sulfasalazine 500mg tablets (Teva UK Ltd) 112 tablet
21903411000001108,Sulfasalazine 500mg tablets (Waymade Healthcare Plc)
21903511000001107,Sulfasalazine 500mg tablets (Waymade Healthcare Plc) 112 tablet
30117711000001100,Sulfasalazine 500mg gastro-resistant tablets (DE Pharmaceuticals)
30117811000001108,Sulfasalazine 500mg gastro-resistant tablets (DE Pharmaceuticals) 112 tablet
21299311000001104,Sulfasalazine 500mg gastro-resistant tablets (Teva UK Ltd)
21299611000001109,Sulfasalazine 500mg gastro-resistant tablets (Teva UK Ltd) 112 tablet
16641711000001106,Sulfasalazine 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
16641811000001103,Sulfasalazine 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 500 ml
16223911000001109,Sulfasalazine 250mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd)
16224011000001107,Sulfasalazine 250mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) 500 ml
20327211000001107,Sulfasalazine 500mg tablets (Genesis Pharmaceuticals Ltd)
20327311000001104,Sulfasalazine 500mg tablets (Genesis Pharmaceuticals Ltd) 112 tabletSulfasalazine 500mg tablets (Genesis Pharmaceuticals Ltd) 112 tablet
236511000001106,Sulfasalazine 500mg tablets (Kent Pharma (UK) Ltd)
1888611000001107,Sulfasalazine 500mg tablets (Kent Pharma (UK) Ltd) 100 tablet
1888711000001103,Sulfasalazine 500mg tablets (Kent Pharma (UK) Ltd) 112 tablet
1888811000001106,Sulfasalazine 500mg tablets (Kent Pharma (UK) Ltd) 500 tablet
17802411000001105,Sulfasalazine 500mg tablets (Phoenix Healthcare Distribution Ltd)
17802511000001109,Sulfasalazine 500mg tablets (Phoenix Healthcare Distribution Ltd) 112 tablet
236111000001102,Sulfasalazine 500mg tablets (Viatris UK Healthcare Ltd)
1888511000001108,Sulfasalazine 500mg tablets (Viatris UK Healthcare Ltd) 112 tablet
13388811000001101,Sulfasalazine 100mg/5ml oral suspension (Special Order)
13388911000001106,Sulfasalazine 100mg/5ml oral suspension (Special Order) 1 ml
215611000001109,Sulfasalazine 500mg gastro-resistant tablets (Accord-UK Ltd)
10242911000001107,Sulfasalazine 500mg gastro-resistant tablets (Accord-UK Ltd) 100 tablet
1887211000001106,Sulfasalazine 500mg gastro-resistant tablets (Accord-UK Ltd) 112 tablet
422811000001105,Sulfasalazine 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
1887811000001107,Sulfasalazine 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd) 100 tablet
39895111000001102,Sulfasalazine 500mg gastro-resistant tablets (Medihealth (Northern) Ltd)
39895211000001108,Sulfasalazine 500mg gastro-resistant tablets (Medihealth (Northern) Ltd) 112 tablet
14618711000001104,Sulfasalazine 500mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)
14618811000001107,Sulfasalazine 500mg gastro-resistant tablets (Sigma Pharmaceuticals Plc) 100 tablet
681011000001104,Sulfasalazine 500mg tablets (Alliance Healthcare (Distribution) Ltd)
1889111000001106,Sulfasalazine 500mg tablets (Alliance Healthcare (Distribution) Ltd) 100 tablet
1889211000001100,Sulfasalazine 500mg tablets (Alliance Healthcare (Distribution) Ltd) 112 tablet
1889311000001108,Sulfasalazine 500mg tablets (Alliance Healthcare (Distribution) Ltd) 500 tablet
30118011000001101,Sulfasalazine 500mg tablets (DE Pharmaceuticals)
30118111000001100,Sulfasalazine 500mg tablets (DE Pharmaceuticals) 112 tablet
5508311000001103,Sulfasalazine 500mg tablets (Dowelhurst Ltd)
5508411000001105,Sulfasalazine 500mg tablets (Dowelhurst Ltd) 100 tablet
7036811000001101,Sulfasalazine 500mg tablets (IVAX Pharmaceuticals UK Ltd)
7037211000001100,Sulfasalazine 500mg tablets (IVAX Pharmaceuticals UK Ltd) 112 tablet
39258111000001108,Sulfasalazine 500mg tablets (Medihealth (Northern) Ltd)
39258211000001102,Sulfasalazine 500mg tablets (Medihealth (Northern) Ltd) 112 tablet
37150811000001109,Sulfasalazine 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
37150911000001104,Sulfasalazine 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd) 112 tablet
180711000001106,Sulfasalazine 500mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
1887411000001105,Sulfasalazine 500mg gastro-resistant tablets (Kent Pharma (UK) Ltd) 100 tablet
32447211000001108,Sulfasalazine 500mg gastro-resistant tablets (Kent Pharma (UK) Ltd) 112 tablet
30916611000001109,Sulfasalazine 500mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
30916711000001100,Sulfasalazine 500mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) 112 tablet
17801611000001102,Sulfasalazine 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)
17801911000001108,Sulfasalazine 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) 100 tablet
17802211000001106,Sulfasalazine 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) 112 tablet
9104011000001107,Sulfasalazine 500mg gastro-resistant tablets (Viatris UK Healthcare Ltd)
9104211000001102,Sulfasalazine 500mg gastro-resistant tablets (Viatris UK Healthcare Ltd) 56 tablet
13448411000001102,Sulfasalazine 500mg gastro-resistant tablets (Waymade Healthcare Plc)
13448611000001104,Sulfasalazine 500mg gastro-resistant tablets (Waymade Healthcare Plc) 100 tablet
13389711000001100,Sulfasalazine 500mg/5ml oral suspension (Special Order)
13389811000001108,Sulfasalazine 500mg/5ml oral suspension (Special Order) 1 ml
16733811000001106,Sulfasalazine 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
16733911000001101,Sulfasalazine 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 500 ml
37816511000001105,Sulfasalazine 250mg/5ml oral suspension sugar free (DE Pharmaceuticals)
37816611000001109,Sulfasalazine 250mg/5ml oral suspension sugar free (DE Pharmaceuticals) 500 ml
21903111000001103,Sulfasalazine 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc)
21903211000001109,Sulfasalazine 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc) 500 ml
189511000001109,Salazopyrin 500mg tablets (Pfizer Ltd)
1888911000001101,Salazopyrin 500mg tablets (Pfizer Ltd) 112 tablet
198211000001102,Salazopyrin EN-Tabs 500mg (Pfizer Ltd)
1887711000001104,Salazopyrin EN-Tabs 500mg (Pfizer Ltd) 112 tablet
40211000001102,Salazopyrin 250mg/5ml oral suspension (Pfizer Ltd)
2487911000001106,Salazopyrin 250mg/5ml oral suspension (Pfizer Ltd) 500 ml
51611000001107,Salazopyrin 500mg suppositories (Pfizer Ltd)
2488311000001106,Salazopyrin 500mg suppositories (Pfizer Ltd) 10 suppository
5581911000001105,Salazopyrin 500mg tablets (Dowelhurst Ltd)
10475311000001100,Salazopyrin 500mg tablets (Dowelhurst Ltd) 50 tablet
5582011000001103,Salazopyrin 500mg tablets (Dowelhurst Ltd) 100 tablet
5581311000001109,Salazopyrin EN-Tabs 500mg (Dowelhurst Ltd)
5581611000001104,Salazopyrin EN-Tabs 500mg (Dowelhurst Ltd) 100 tablet
41923411000001102,Salazopyrin EN-Tabs 500mg (Pharmaram Ltd)
41923811000001100,Salazopyrin EN-Tabs 500mg (Pharmaram Ltd) 100 tablet
38166511000001105,Salazopyrin 500mg tablets (DE Pharmaceuticals)
38166611000001109,Salazopyrin 500mg tablets (DE Pharmaceuticals) 112 tablet
426911000001101,Salazopyrin 3g/100ml enema (Pfizer Ltd)
2488711000001105,Salazopyrin 3g/100ml enema (Pfizer Ltd) 7 enema
17193711000001100,Salazopyrin EN-Tabs 500mg (Waymade Healthcare Plc)
17193811000001108,Salazopyrin EN-Tabs 500mg (Waymade Healthcare Plc) 100 tablet
499211000001108,Sulazine EC 500mg tablets (Genesis Pharmaceuticals Ltd)
1887311000001103,Sulazine EC 500mg tablets (Genesis Pharmaceuticals Ltd) 100 tablet
10196711000001101,Sulazine EC 500mg tablets (Genesis Pharmaceuticals Ltd) 112 tablet
23447211000001104,Sulazine EC 500mg tablets (Teva UK Ltd)
23447311000001107,Sulazine EC 500mg tablets (Teva UK Ltd) 112 tablet
42298111000001107,Sulfasalazine 500mg gastro-resistant tablets
330040008,Sulfasalazine 500mg gastro-resistant tablets
9104111000001108,Sulfasalazine 500mg gastro-resistant tablets 56 tablet
1123511000001104,Sulfasalazine 500mg gastro-resistant tablets 100 tablet
1076211000001102,Sulfasalazine 500mg gastro-resistant tablets 112 tablet
39714511000001109,Sulfasalazine 3g/100ml retention enema
317433006,Sulfasalazine 3g/100ml retention enema
1061611000001100,Sulfasalazine 3g/100ml retention enema 7 enema
42298211000001101,Sulfasalazine 500mg tablets
317431008,Sulfasalazine 500mg tablets
10474911000001103,Sulfasalazine 500mg tablets 50 tablet
1022211000001102,Sulfasalazine 500mg tablets 100 tablet
1146811000001108,Sulfasalazine 500mg tablets 112 tablet
997111000001105,Sulfasalazine 500mg tablets 500 tablet
13395711000001103,Sulfasalazine 125mg/5ml oral suspension
13389011000001102,Sulfasalazine 125mg/5ml oral suspension 1 ml
42298011000001106,Sulfasalazine 250mg/5ml oral suspension
317430009,Sulfasalazine 250mg/5ml oral suspension
20143811000001106,Sulfasalazine 250mg/5ml oral suspension 1 ml
1200311000001108,Sulfasalazine 250mg/5ml oral suspension 500 ml
13395811000001106,Sulfasalazine 200mg/5ml oral suspension
13389311000001104,Sulfasalazine 200mg/5ml oral suspension 1 ml
16247411000001106,Sulfasalazine 250mg/5ml oral suspension sugar free
16223811000001104,Sulfasalazine 250mg/5ml oral suspension sugar free 500 ml
13395611000001107,Sulfasalazine 100mg/5ml oral suspension
13388711000001109,Sulfasalazine 100mg/5ml oral suspension 1 ml
13395911000001101,Sulfasalazine 500mg/5ml oral suspension
13389611000001109,Sulfasalazine 500mg/5ml oral suspension 1 ml
42359111000001104,Sulfasalazine 500mg suppositories
317432001,Sulfasalazine 500mg suppositories
1130211000001109,Sulfasalazine 500mg suppositories 10 suppository
