SNOMEDCTCodes,Description
230390002,Localization-related symptomatic epilepsy (disorder)
230391003,Amygdalo-hippocampal epilepsy (disorder)
230405003,Chronic progressive epilepsia partialis continua of childhood (disorder)
230396008,Cingulate epilepsy (disorder)
111498005,Extratemporal epilepsy (disorder)
764522009,Familial focal epilepsy with variable foci (disorder)
230394006,Frontal lobe epilepsy (disorder)
230397004,Anterior frontopolar epilepsy (disorder)
698021005,Autosomal dominant nocturnal frontal lobe epilepsy (disorder)
230399001,Dorsolateral epilepsy (disorder)
267592003,Motor cortex epilepsy (disorder)
230401007,Non-progressive Kozhevnikow syndrome (disorder)
230400008,Opercular epilepsy (disorder)
230398009,Orbitofrontal epilepsy (disorder)
14401000119109,Partial frontal lobe epilepsy (disorder)
84171000119106,Partial epileptic seizure of frontal lobe with impairment of consciousness (disorder)
425237009,Refractory frontal lobe epilepsy (disorder)
84221000119101,Intractable partial frontal lobe epilepsy with impairment of consciousness (disorder)
230395007,Supplementary motor epilepsy (disorder)
193003000,Mesiobasal limbic epilepsy (disorder)
230404004,Occipital lobe epilepsy (disorder)
770623004,Benign occipital lobe epilepsy (disorder)
20121000119105,Partial occipital lobe epilepsy (disorder)
84181000119109,Partial epileptic seizure of occipital lobe with impairment of consciousness (disorder)
425054007,Refractory occipital lobe epilepsy (disorder)
84231000119103,Intractable partial occipital lobe epilepsy with impairment of consciousness (disorder)
230403005,Parietal lobe epilepsy (disorder)
21391000119102,Partial parietal lobe epilepsy (disorder)
425349008,Refractory parietal lobe epilepsy (disorder)
84211000119108,Intractable partial parietal lobe epilepsy with impairment of consciousness (disorder)
230191005,Rasmussen syndrome (disorder)
230392005,Rhinencephalic epilepsy (disorder)
193000002,Temporal lobe epilepsy (disorder)
784377008,Autosomal dominant epilepsy with auditory features (disorder)
770405003,Benign familial mesial temporal lobe epilepsy (disorder)
193021002,Cursive (running) epilepsy (disorder)
784372002,Familial mesial temporal lobe epilepsy with febrile seizures (disorder)
783739005,Familial temporal lobe epilepsy (disorder)
773421009,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression (disorder)
84201000119105,Intractable partial temporal lobe epilepsy with impairment of consciousness (disorder)
230393000,Lateral temporal epilepsy (disorder)
770643005,Mesial temporal lobe epilepsy with hippocampal sclerosis (disorder)
230406002,Localization-related symptomatic epilepsy with specific precipitant (disorder)
193022009,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset (disorder)
307356008,Motor epilepsy (disorder)
193009001,Partial epilepsy with autonomic symptoms (disorder)
192999003,Partial epilepsy with impairment of consciousness (disorder)
770624005,Benign partial epilepsy of infancy with complex partial seizures (disorder)
771141002,Benign partial epilepsy with secondarily generalized seizures in infancy (disorder)
84161000119100,Partial epileptic seizure of parietal lobe with impairment of consciousness (disorder)
199451000000106,Simple partial epileptic seizure (disorder)
361123003,Psychomotor epilepsy (disorder)
422724001,Refractory localization-related epilepsy (disorder)
442481002,Epilepsy characterized by intractable complex partial seizures (disorder)
509341000000107,Petit-mal epilepsy (disorder)
698767004,Post-cerebrovascular accident epilepsy (disorder)
193002005,Psychosensory epilepsy (disorder)
724576005,Pyridoxal 5-phosphate dependent epilepsy (disorder)
734434007,Pyridoxine-dependent epilepsy (disorder)
79745005,Reflex epilepsy (disorder)
230454005,Aquagenic epilepsy (disorder)
765216006,Audiogenic epilepsy (disorder)
230453004,Decision-making epilepsy (disorder)
230450001,Eating epilepsy (disorder)
763534009,Hot water reflex epilepsy (disorder)
230444006,Menstrual epilepsy (disorder)
763802009,Micturition induced epilepsy (disorder)
230445007,Nocturnal epilepsy (disorder)
763827002,Orgasm induced epilepsy (disorder)
95208000,Photogenic epilepsy (disorder)
230447004,Eyelid myoclonus with absences (disorder)
237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)"
230389006,Primary inherited reading epilepsy (disorder)
230440002,Secondary reading epilepsy (disorder)
763632004,Startle epilepsy (disorder)
413101007,Stress-induced epilepsy (disorder)
763622006,Thinking epilepsy (disorder)
230452009,Toothbrushing epilepsy (disorder)
230448009,Writing epilepsy (disorder)
445355009,Refractory epilepsy (disorder)
725413002,Febrile infection related epilepsy syndrome (disorder)
782772000,Congenital muscular dystrophy with intellectual disability and severe epilepsy (disorder)
782737003,"Diffuse cerebral and cerebellar atrophy, intractable seizures, progressive microcephaly syndrome (disorder)"
773497001,"Partial corpus callosum agenesis, cerebellar vermis hypoplasia with posterior fossa cysts syndrome (disorder)'"
723676007,"Severe intellectual disability, epilepsy, anal anomaly, distal phalangeal hypoplasia syndrome (disorder)"
765170001,Sodium voltage-gated channel alpha subunit 8-related epilepsy with encephalopathy (disorder)
193008009,Somatosensory epilepsy (disorder)
230456007,Status epilepticus (disorder)
241006,Epilepsia partialis continua (disorder)
39745004,Chronic progressive epilepsia partialis continua (disorder)
422873003,Refractory epilepsia partialis continua (disorder)
770758009,New-onset refractory status epilepticus (disorder)
442512002,Nonconvulsive status epilepticus (disorder)
230460005,Complex partial status epilepticus (disorder)
230459000,Non-convulsive simple partial status epilepticus (disorder)
7033004,Petit mal status (disorder)
230457003,Non-convulsive status epilepticus with three per second spike wave (disorder)
230458008,Non-convulsive status epilepticus without three per second spike wave (disorder)
698763000,Postoperative status epilepticus (disorder)
290881000119103,Refractory infantile spasms co-occurrent with status epilepticus (disorder)
290671000119100,Status epilepticus due to complex partial epileptic seizure (disorder)
290691000119104,Status epilepticus due to generalized idiopathic epilepsy (disorder)
290721000119108,Status epilepticus due to refractory epilepsy (disorder)
290711000119101,Status epilepticus due to intractable idiopathic generalized epilepsy (disorder)
290681000119102,Status epilepticus due to refractory complex partial seizures (disorder)
290761000119103,Status epilepticus due to refractory simple partial epilepsy (disorder)
780827006,Synaptic Ras GTPase activating protein 1- related intellectual disability (disorder)
352818000,Tonic-clonic epilepsy (disorder)
698764006,Post infectious grand mal epilepsy (disorder)
2198002,Visceral epilepsy (disorder)
39194005,Visual epilepsy (disorder)
717223008,X-linked epilepsy with learning disability and behavior disorder syndrome (disorder)
313307000,Epileptic seizure (finding)
438156004,Anoxic epileptic seizure (finding)
445095002,Epileptic seizure witnessed by provider of history other than subject (finding)
192982004,Epileptic seizures - akinetic (finding)
192981006,Epileptic seizures - atonic (finding)
192991000,Epileptic seizures - clonic (finding)
192993002,Epileptic seizures - tonic (finding)
981000119108,Single epileptic seizure (finding)
57935008,Epileptic aura (finding)
703526007,Progressive epilepsy-intellectual disability syndrome Finnish type (disorder)
407627004,Epilepsy confirmed (situation)
850201000000104,Epilepsy annual review (regime/therapy)
850311000000107,Epilepsy care management (procedure)
850321000000101,Self management of epilepsy (procedure)
407618000,1 to 12 seizures a year (finding)
407620002,1 to 7 seizures a week (finding)
407619008,2 to 4 seizures a month (finding)
407621003,Daily seizures (finding)
407623000,Emergency epilepsy treatment since last appointment (finding)
170706008,Epilepsy associated problems (finding)
401178003,Epilepsy care arrangement (finding)
314827004,Epilepsy control good (finding)
314828009,Epilepsy control poor (finding)
93211000000101,Epilepsy does not limit activities (finding)
170709001,Epilepsy drug side effect (finding)
108211000000104,Epilepsy impairs education (finding)
88491000000102,Epilepsy limits activities (finding)
93151000000108,Epilepsy prevents employment (finding)
93141000000105,Epilepsy restricts employment (finding)
407622005,Many seizures a day (finding)
414860000,No epilepsy drug side effects (finding)
959071000000100,Paediatric epilepsy care plan (record artifact)
526961000000105,Pregnancy advice for patients with epilepsy (procedure)
719425009,Sudden unexpected death in epilepsy (finding)
526921000000102,Contraceptive advice for patients with epilepsy (procedure)
526941000000109,Pre-conception advice for patients with epilepsy (procedure)
811411000000104,Under care of epilepsy specialist nurse (finding)
968661000000102,At risk of sudden unexpected death in epilepsy (finding)
527091000000103,Contraceptive advice for patients with epilepsy declined (situation)
527111000000108,Pre-conception advice for patients with epilepsy declined (situation)
527041000000108,Pregnancy advice for patients with epilepsy not indicated (situation)
1079291000000103,Emergency hospital admission to paediatric epilepsy service (procedure)
889921000000104,Meets criteria for referral to paediatric neurology epilepsy specialist (finding)
119001000119108,Intractable simple partial epilepsy (disorder)
161480008,History of epilepsy (situation)
439248002,Epilepsy assessment (procedure)
68761002,Epileptic vertigo (disorder)
128613002,Seizure disorder (disorder)
768555009,5q31.3 microdeletion syndrome (disorder)
38281008,Benign neonatal convulsions (disorder
230410004,Benign neonatal familial convulsions (disorder)
230411000,Benign non-familial neonatal convulsions (disorder)
715534008,Infantile convulsion and choreoathetosis syndrome (disorder)
279953009,Familial neonatal seizures (disorder)
770755007,"Intellectual disability, seizures, hypotonia, ophthalmologic, skeletal anomalies syndrome (disorder)"
137991000119103,Seizure disorder as sequela of stroke
768473009,Purine rich element binding protein A syndrome (disorder)
429279006,Seen in epilepsy clinic (finding)
109121000000109,Epilepsy society member (finding)
196561000000102,Epilepsy care education (regime/therapy)
170710006,Epilepsy treatment changed (situation
243857008,Epilepsy monitoring status (finding)
809551000000103,Referral to epilepsy clinic (procedure)
170703000,Initial epilepsy assessment (regime/therapy)
711501000000104,Epilepsy screening invitation (procedure)
407621003,Daily seizures (finding)
170706008,Epilepsy associated problems (finding)
716011000000103,Epilepsy screening first invitation (procedure)
93401000000104,Did not attend epilepsy clinic (finding)
715091000000100,Epilepsy screening administration (record artifact)
202081000000103,Epilepsy monitoring call third letter (procedure)
417568007,Epilepsy monitoring call (procedure)
202061000000107,Epilepsy monitoring call first letter (procedure)
202071000000100,Epilepsy monitoring call second letter (procedure)
248371000000106,Epilepsy monitoring telephone invitation (procedure)
416090009,Epilepsy monitoring verbal invite (procedure)
810161000000101,Epilepsy monitoring in secondary care (finding)
809381000000103,Referral for epilepsy review (procedure)
717681000000102,Exception reporting - epilepsy quality indicators (finding)
716781000000108,Excepted from epilepsy quality indicators - informed dissent (finding)
716801000000109,Excepted from epilepsy quality indicators - patient unsuitable (finding
837921000000102,Provision of written information about epilepsy (procedure)
889941000000106,Meets criteria for referral to Children's Epilepsy Surgery Service (finding)
527001000000105,Contraceptive advice for patients with epilepsy not indicated (situation)
401019004,Trigger factor for seizure (observable entity)
43400009,Electroencephalogram abnormality with seizure (finding)
230414008,Epilepsy with grand mal seizures on awakening (disorder)
