MedCodeID,Description
313665016,Congenital cystic lung NOS
144462013,Congenital cystic lung
313664017,Other specified congenital cystic lung
144521016,Pulmonary alveolar microlithiasis
3917021000006115,Alveolar microlithiasis
3917011000006111,PAM - Pulmonary alveolar microlithiasis
193321000006116,Pulmolithiasis
287032015,HIV disease resulting in lymphoid interstitial pneumonitis
141566014,Pigeon-fanciers' lung
1235159019,Maple bark strippers' lung
291961000006112,'Ventilation' pneumonitis
113506011,Furriers' lung
301529016,Pituitary snuff-takers' disease
149741000006116,Sequoiosis (red-cedar asthma)
94731013,Wood asthma
301530014,Air-conditioner and humidifier lung
885431000006115,Radiation lung fibrosis
556271000006115,Chronic radiation pulmonary fibrosis
301705013,Alveolar capillary block
621121000006112,Diffuse interstitial pulmonary fibrosis
885491000006116,Pulmonary fibrosis
499987010,Loeffler's syndrome
301841015,[X]Hypersensitivity pneumonitis due to other organic dusts
354520014,Goodpasture's disease
2214081000000112,Anti GBM disease - Antiglomerular basement membrane disease
354518011,Antiglomerular basement membrane disease
885481000006119,Idiopath. fibrosing alveolitis
85960018,Pulmonary fibrosis
2475606014,Usual interstitial pneumonitis
411496010,Multiple lung cysts
