SNOMEDCTCodes,Description
8623111000001103,Methotrexate 2.5mg/5ml oral solution 1 ml - Special Order
12798211000001106,Methotrexate 20mg/5ml oral suspension - Special Order
12798311000001103,Methotrexate 20mg/5ml oral suspension 1 ml - Special Order
12801511000001104,Methotrexate 3.75mg/5ml oral solution - Special Order
12801611000001100,Methotrexate 3.75mg/5ml oral solution 1 ml - Special Order
3614911000001107,Methotrexate 5mg/2ml solution for injection vials - Alliance Healthcare (Distribution) Ltd
3615211000001102,Methotrexate 5mg/2ml solution for injection vials 5 vial - Alliance Healthcare (Distribution) Ltd
8626511000001104,Methotrexate 5mg/5ml oral suspension - Special Order
8626711000001109,Methotrexate 5mg/5ml oral suspension 1 ml - Special Order
12805711000001106,Methotrexate 7mg/5ml oral solution - Special Order
12805811000001103,Methotrexate 7mg/5ml oral solution 1 ml - Special Order
37733211000001109,Methotrexate 5g/50ml solution for infusion vials - medac UK
37733311000001101,Methotrexate 5g/50ml solution for infusion vials 1 vial - medac UK
10988211000001107,Methotrexate 500mg/20ml solution for injection vials - Teva UK Ltd
10988511000001105,Methotrexate 500mg/20ml solution for injection vials 1 vial - Teva UK Ltd
15138411000001109,Methotrexate 50mg/2ml solution for injection vials - hameln pharma Ltd
15138511000001108,Methotrexate 50mg/2ml solution for injection vials 5 vial - hameln pharma Ltd
3621111000001100,Methotrexate 5g/200ml solution for infusion vials - Advanz Pharma
3621211000001106,Methotrexate 5g/200ml solution for infusion vials 1 vial - Advanz Pharma
9562111000001108,Methotrexate 5g/50ml solution for infusion vials - Wockhardt UK Ltd
9562211000001102,Methotrexate 5g/50ml solution for infusion vials 1 vial - Wockhardt UK Ltd
12794311000001108,Methotrexate 17.5mg/5ml oral suspension - Special Order
12794411000001101,Methotrexate 17.5mg/5ml oral suspension 1 ml - Special Order
12795811000001103,Methotrexate 18mg/5ml oral suspension - Special Order
12795911000001108,Methotrexate 18mg/5ml oral suspension 1 ml - Special Order
12796711000001103,Methotrexate 1mg/5ml oral solution - Special Order
12796811000001106,Methotrexate 1mg/5ml oral solution 1 ml - Special Order
12796411000001109,Methotrexate 1mg/5ml oral suspension - Special Order
12796511000001108,Methotrexate 1mg/5ml oral suspension 1 ml - Special Order
8624211000001107,Methotrexate 2.5mg/5ml oral suspension - Special Order
8624611000001109,Methotrexate 2.5mg/5ml oral suspension 1 ml - Special Order
12800111000001102,Methotrexate 22.5mg/5ml oral solution - Special Order
12800311000001100,Methotrexate 22.5mg/5ml oral solution 1 ml - Special Order
12799711000001108,Methotrexate 22.5mg/5ml oral suspension - Special Order
12799811000001100,Methotrexate 22.5mg/5ml oral suspension 1 ml - Special Order
12801211000001102,Methotrexate 3.75mg/5ml oral suspension - Special Order
12801311000001105,Methotrexate 3.75mg/5ml oral suspension 1 ml - Special Order
12803311000001106,Methotrexate 6mg/5ml oral suspension - Special Order
12803411000001104,Methotrexate 6mg/5ml oral suspension 1 ml - Special Order
8625811000001109,Methotrexate 7.5mg/5ml oral solution - Special Order
8626111000001108,Methotrexate 7.5mg/5ml oral solution 1 ml - Special Order
8626411000001103,Methotrexate 7.5mg/5ml oral suspension - Special Order
8626611000001100,Methotrexate 7.5mg/5ml oral suspension 1 ml - Special Order
14966611000001107,Methotrexate 25mg/3ml solution for injection pre-filled syringes - Special Order
14966711000001103,Methotrexate 25mg/3ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
9457411000001101,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes - Special Order
9457611000001103,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
3619511000001101,Methotrexate 1g/10ml solution for injection vials - Alliance Healthcare (Distribution) Ltd
3619711000001106,Methotrexate 1g/10ml solution for injection vials 1 vial - Alliance Healthcare (Distribution) Ltd
9452311000001106,Methotrexate 25mg/1ml solution for injection pre-filled syringes - Special Order
9452411000001104,Methotrexate 25mg/1ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21299111000001101,Methotrexate 25mg/1ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
9451611000001107,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes - Special Order
9451711000001103,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
37922311000001103,Methotrexate 40mg/1.6ml solution for injection pre-filled syringes - Special Order
37922411000001105,Methotrexate 40mg/1.6ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
3616411000001107,Methotrexate 5g/50ml solution for infusion vials - Pfizer Ltd
3616611000001105,Methotrexate 5g/50ml solution for infusion vials 1 vial - Pfizer Ltd
3615611000001100,Methotrexate 50mg/2ml solution for injection vials - Advanz Pharma
3620011000001105,Methotrexate 50mg/2ml solution for injection vials 1 vial - Advanz Pharma
28991611000001102,Methotrexate 50mg/2ml solution for injection vials - Accord Healthcare Ltd
28991711000001106,Methotrexate 50mg/2ml solution for injection vials 1 vial - Accord Healthcare Ltd
3621611000001108,Methotrexate 200mg/8ml solution for injection vials - A A H Pharmaceuticals Ltd
3621711000001104,Methotrexate 200mg/8ml solution for injection vials 1 vial - A A H Pharmaceuticals Ltd
3621811000001107,Methotrexate 200mg/8ml solution for injection vials - Advanz Pharma
3621911000001102,Methotrexate 200mg/8ml solution for injection vials 1 vial - Advanz Pharma
3610011000001101,Methotrexate 50mg/2ml solution for injection vials - A A H Pharmaceuticals Ltd
3610711000001104,Methotrexate 50mg/2ml solution for injection vials 1 vial - A A H Pharmaceuticals Ltd
3610811000001107,Methotrexate 50mg/2ml solution for injection vials 5 vial - A A H Pharmaceuticals Ltd
3622011000001109,Methotrexate 200mg/8ml solution for injection vials - Alliance Healthcare (Distribution) Ltd
3622111000001105,Methotrexate 200mg/8ml solution for injection vials 1 vial - Alliance Healthcare (Distribution) Ltd
37450711000001102,Methotrexate 2mg/ml oral solution sugar free - DE Pharmaceuticals
37451111000001109,Methotrexate 2mg/ml oral solution sugar free 35 ml - DE Pharmaceuticals
27952411000001107,Methotrexate 500mg/20ml solution for injection vials - Accord Healthcare Ltd
27952711000001101,Methotrexate 500mg/20ml solution for injection vials 1 vial - Accord Healthcare Ltd
3622911000001108,Methotrexate 500mg/20ml solution for injection vials - Pfizer Ltd
3623111000001104,Methotrexate 500mg/20ml solution for injection vials 1 vial - Pfizer Ltd
12815511000001103,Methotrexate 750micrograms/5ml oral suspension
12803811000001102,Methotrexate 750micrograms/5ml oral suspension 1 ml
8664911000001105,Methotrexate 10mg/5ml oral solution
8617811000001105,Methotrexate 10mg/5ml oral solution 1 ml
22249211000001104,Methotrexate 10mg/5ml oral solution 35 ml
8665311000001108,Methotrexate 15mg/5ml oral solution
8619811000001102,Methotrexate 15mg/5ml oral solution 1 ml
12814111000001108,Methotrexate 17.5mg/5ml oral solution
12794511000001102,Methotrexate 17.5mg/5ml oral solution 1 ml
12814711000001109,Methotrexate 20mg/5ml oral solution
12798511000001109,Methotrexate 20mg/5ml oral solution 1 ml
12816911000001103,Methotrexate 25mg/5ml oral solution
12800811000001109,Methotrexate 25mg/5ml oral solution 1 ml
12817011000001104,Methotrexate 25mg/5ml oral suspension
12800511000001106,Methotrexate 25mg/5ml oral suspension 1 ml
12815111000001107,Methotrexate 50mg/5ml oral suspension
12802511000001107,Methotrexate 50mg/5ml oral suspension 1 ml
12815211000001101,Methotrexate 6mg/5ml oral solution
12803511000001100,Methotrexate 6mg/5ml oral solution 1 ml
12815811000001100,Methotrexate 8mg/5ml oral solution
12806511000001108,Methotrexate 8mg/5ml oral solution 1 ml
12815911000001105,Methotrexate 8mg/5ml oral suspension
12806211000001105,Methotrexate 8mg/5ml oral suspension 1 ml
36033411000001109,Methotrexate 5g/200ml solution for infusion vials
326884008,Methotrexate 5g/200ml solution for infusion vials
3620411000001101,Methotrexate 5g/200ml solution for infusion vials 1 vial
36033511000001108,Methotrexate 5g/50ml solution for infusion vials
326906009,Methotrexate 5g/50ml solution for infusion vials
3615011000001107,Methotrexate 5g/50ml solution for infusion vials 1 vial
8665011000001105,Methotrexate 10mg/5ml oral suspension
8618611000001105,Methotrexate 10mg/5ml oral suspension 1 ml
22249411000001100,Methotrexate 10mg/5ml oral suspension 20 ml
21300511000001107,Methotrexate 10mg/5ml oral suspension 30 ml
8665111000001106,Methotrexate 12.5mg/5ml oral solution
8619211000001103,Methotrexate 12.5mg/5ml oral solution 1 ml
12814011000001107,Methotrexate 12mg/5ml oral suspension
12793611000001101,Methotrexate 12mg/5ml oral suspension 1 ml
12814311000001105,Methotrexate 18mg/5ml oral solution
12796011000001100,Methotrexate 18mg/5ml oral solution 1 ml
326877000,Methotrexate 5mg/2ml solution for injection vials
36033611000001107,Methotrexate 5mg/2ml solution for injection vials
3611911000001109,Methotrexate 5mg/2ml solution for injection vials 5 vial
8665611000001103,Methotrexate 2.5mg/5ml oral solution
8621811000001106,Methotrexate 2.5mg/5ml oral solution 1 ml
12814811000001101,Methotrexate 20mg/5ml oral suspension
12798111000001100,Methotrexate 20mg/5ml oral suspension 1 ml
12817111000001103,Methotrexate 3.75mg/5ml oral solution
12801411000001103,Methotrexate 3.75mg/5ml oral solution 1 ml
8665911000001109,Methotrexate 5mg/5ml oral suspension
8626211000001102,Methotrexate 5mg/5ml oral suspension 1 ml
12815611000001104,Methotrexate 7mg/5ml oral solution
12805611000001102,Methotrexate 7mg/5ml oral solution 1 ml
12814211000001102,Methotrexate 17.5mg/5ml oral suspension
12794211000001100,Methotrexate 17.5mg/5ml oral suspension 1 ml
12814411000001103,Methotrexate 18mg/5ml oral suspension
12795711000001106,Methotrexate 18mg/5ml oral suspension 1 ml
12814511000001104,Methotrexate 1mg/5ml oral solution
12796611000001107,Methotrexate 1mg/5ml oral solution 1 ml
12814611000001100,Methotrexate 1mg/5ml oral suspension
12796311000001102,Methotrexate 1mg/5ml oral suspension 1 ml
8665711000001107,Methotrexate 2.5mg/5ml oral suspension
8623611000001106,Methotrexate 2.5mg/5ml oral suspension 1 ml
12814911000001106,Methotrexate 22.5mg/5ml oral solution
12799911000001105,Methotrexate 22.5mg/5ml oral solution 1 ml
12815011000001106,Methotrexate 22.5mg/5ml oral suspension
12799511000001103,Methotrexate 22.5mg/5ml oral suspension 1 ml
12817211000001109,Methotrexate 3.75mg/5ml oral suspension
12801111000001108,Methotrexate 3.75mg/5ml oral suspension 1 ml
12815311000001109,Methotrexate 6mg/5ml oral suspension
12803211000001103,Methotrexate 6mg/5ml oral suspension 1 ml
8666011000001101,Methotrexate 7.5mg/5ml oral solution
8625611000001105,Methotrexate 7.5mg/5ml oral solution 1 ml
8666111000001100,Methotrexate 7.5mg/5ml oral suspension
8626311000001105,Methotrexate 7.5mg/5ml oral suspension 1 ml
14967911000001103,Methotrexate 25mg/3ml solution for injection pre-filled syringes
14966511000001108,Methotrexate 25mg/3ml solution for injection pre-filled syringes 1 pre-filled disposable injection
9469411000001104,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes
9457111000001106,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes 1 pre-filled disposable injection
36033111000001104,Methotrexate 200mg/8ml solution for injection vials
326881000,Methotrexate 200mg/8ml solution for injection vials
3621511000001109,Methotrexate 200mg/8ml solution for injection vials 1 vial
9468911000001104,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes
9451111000001104,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes 1 pre-filled disposable injection
37925711000001108,Methotrexate 40mg/1.6ml solution for injection pre-filled syringes
37922211000001106,Methotrexate 40mg/1.6ml solution for injection pre-filled syringes 1 pre-filled disposable injection
37926011000001102,Methotrexate 80mg/3.2ml solution for injection pre-filled syringes
37923111000001106,Methotrexate 80mg/3.2ml solution for injection pre-filled syringes 1 pre-filled disposable injection
9455911000001104,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes - Special Order
9456111000001108,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21300111000001103,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
9455211000001108,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes - Special Order
9455311000001100,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21300911000001100,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
9453611000001106,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes - Special Order
9453711000001102,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21297611000001104,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
37923811000001104,Methotrexate 90mg/3.6ml solution for injection pre-filled syringes - Special Order
37923911000001109,Methotrexate 90mg/3.6ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
8619611000001101,Methotrexate 12.5mg/5ml oral suspension - Special Order
8619711000001105,Methotrexate 12.5mg/5ml oral suspension 1 ml - Special Order
12794011000001105,Methotrexate 12mg/5ml oral solution - Special Order
12794111000001106,Methotrexate 12mg/5ml oral solution 1 ml - Special Order
8620311000001107,Methotrexate 15mg/5ml oral suspension - Special Order
8621111000001104,Methotrexate 15mg/5ml oral suspension 1 ml - Special Order
12802211000001109,Methotrexate 4mg/5ml oral solution - Special Order
12802311000001101,Methotrexate 4mg/5ml oral solution 1 ml - Special Order
12801911000001106,Methotrexate 4mg/5ml oral suspension - Special Order
12802011000001104,Methotrexate 4mg/5ml oral suspension 1 ml - Special Order
12803011000001108,Methotrexate 50mg/5ml oral solution - Special Order
12803111000001109,Methotrexate 50mg/5ml oral solution 1 ml - Special Order
8625911000001104,Methotrexate 5mg/5ml oral solution - Special Order
8626011000001107,Methotrexate 5mg/5ml oral solution 1 ml - Special Order
12804611000001103,Methotrexate 750micrograms/5ml oral solution - Special Order
12804811000001104,Methotrexate 750micrograms/5ml oral solution 1 ml - Special Order
12805111000001105,Methotrexate 7mg/5ml oral suspension - Special Order
12805311000001107,Methotrexate 7mg/5ml oral suspension 1 ml - Special Order
9452811000001102,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes - Special Order
9452911000001107,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21298011000001107,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
9450111000001105,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes - Special Order
9450211000001104,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
21299411000001106,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes 10 pre-filled disposable injection - Special Order
9448511000001101,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes - Special Order
9448611000001102,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
37922911000001102,Methotrexate 60mg/2.4ml solution for injection pre-filled syringes - Special Order
37923011000001105,Methotrexate 60mg/2.4ml solution for injection pre-filled syringes 1 pre-filled disposable injection - Special Order
3618611000001106,Methotrexate 1g/10ml solution for injection vials - A A H Pharmaceuticals Ltd
3618811000001105,Methotrexate 1g/10ml solution for injection vials 1 vial - A A H Pharmaceuticals Ltd
9561911000001100,Methotrexate 1g/10ml solution for injection vials - Wockhardt UK Ltd
9562011000001107,Methotrexate 1g/10ml solution for injection vials 1 vial - Wockhardt UK Ltd
