SNOMEDCTCodes,Description
24116911000001104,Leflunomide 20mg tablets (Morningside Healthcare Ltd)
24117011000001100,Leflunomide 20mg tablets (Morningside Healthcare Ltd) 30 tablet
17587211000001109,Arava 20mg tablets (Necessity Supplies Ltd)
17587311000001101,Arava 20mg tablets (Necessity Supplies Ltd) 30 tablet
10485511000001104,Arava 20mg tablets (Waymade Healthcare Plc)
10485611000001100,Arava 20mg tablets (Waymade Healthcare Plc) 30 tablet
13772211000001109,Arava 20mg tablets (Waymade Healthcare Plc) 100 tablet
29960811000001107,Arava 10mg tablets (Lexon (UK) Ltd)
29960911000001102,Arava 10mg tablets (Lexon (UK) Ltd) 30 tablet
499111000001102,Arava 10mg tablets (Sanofi)
2185111000001103,Arava 10mg tablets (Sanofi) 30 tablet
37429811000001100,Arava 20mg tablets (CST Pharma Ltd)
37429911000001105,Arava 20mg tablets (CST Pharma Ltd) 30 tablet
14194111000001106,Arava 10mg tablets (Sigma Pharmaceuticals Plc)
14194211000001100,Arava 10mg tablets (Sigma Pharmaceuticals Plc) 30 tablet
404111000001101,Arava 100mg tablets (Sanofi)
2186511000001100,Arava 100mg tablets (Sanofi) 3 tablet
29961011000001105,Arava 20mg tablets (Lexon (UK) Ltd)
29961111000001106,Arava 20mg tablets (Lexon (UK) Ltd) 30 tablet
62411000001105,Arava 20mg tablets (Sanofi)
2186811000001102,Arava 20mg tablets (Sanofi) 30 tablet
13829111000001105,Arava 10mg tablets (DE Pharmaceuticals)
13829211000001104,Arava 10mg tablets (DE Pharmaceuticals) 30 tablet
13098711000001109,Arava 10mg tablets (Dowelhurst Ltd)
13098811000001101,Arava 10mg tablets (Dowelhurst Ltd) 30 tablet
37429611000001104,Arava 10mg tablets (CST Pharma Ltd)
37429711000001108,Arava 10mg tablets (CST Pharma Ltd) 30 tablet
18159111000001102,Arava 10mg tablets (Mawdsley-Brooks & Company Ltd)
18159211000001108,Arava 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
17586811000001108,Arava 10mg tablets (Necessity Supplies Ltd)
17587011000001104,Arava 10mg tablets (Necessity Supplies Ltd) 30 tablet
10485011000001107,Arava 10mg tablets (Waymade Healthcare Plc)
10485211000001102,Arava 10mg tablets (Waymade Healthcare Plc) 30 tablet
15620311000001101,Arava 10mg tablets (Waymade Healthcare Plc) 100 tablet
14195011000001109,Arava 20mg tablets (Sigma Pharmaceuticals Plc)
14195211000001104,Arava 20mg tablets (Sigma Pharmaceuticals Plc) 30 tablet
13829311000001107,Arava 20mg tablets (DE Pharmaceuticals)
13829411000001100,Arava 20mg tablets (DE Pharmaceuticals) 30 tablet
16264311000001100,Arava 20mg tablets (Mawdsley-Brooks & Company Ltd)
16264511000001106,Arava 20mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
41790511000001107,Leflunomide 10mg tablets
330057007,Leflunomide 10mg tablets
1206411000001104,Leflunomide 10mg tablets 30 tablet
15620211000001109,Leflunomide 10mg tablets 100 tablet
24408011000001101,Leflunomide 15mg tablets
24376711000001104,Leflunomide 15mg tablets 30 tablet
41790611000001106,Leflunomide 20mg tablets
330058002,Leflunomide 20mg tablets
1132911000001101,Leflunomide 20mg tablets 30 tablet
13772111000001103,Leflunomide 20mg tablets 100 tablet
41790411000001108,Leflunomide 100mg tablets
330059005,Leflunomide 100mg tablets
1317211000001107,Leflunomide 100mg tablets 3 tablet
