MedCodeID,Description
4734271000006115,Seen by counselor
285292014,Seen by counsellor
285484015,In-house counselling
4735851000006111,In-house counseling
4939291000006112,Post-termination counseling
4939301000006113,Counselling following termination of pregnancy
338611012,Post-termination counselling
4939311000006111,Counseling following termination of pregnancy
4939331000006117,Pre-termination counseling
4939341000006110,Counseling prior to the termination of pregnancy
4939351000006112,Counselling prior to the termination of pregnancy
338612017,Pre-termination counselling
4941021000006116,Change in body image counseling
4941031000006118,Counselling for change in body image
4941041000006111,Counseling for change in body image
4941011000006112,Change in body image counselling
2885451000006111,Alcoholism counseling
461112017,Alcoholism counselling
5181841000006116,Sexual dysfunction counselling
5181851000006119,Counselling for sexual dysfunction
5181871000006112,Counseling for sexual dysfunction
5181881000006110,Advice for sexual dysfunction
5181861000006117,Sexual dysfunction counseling
5181891000006113,Coping strategy counselling
5181901000006112,Coping strategy counseling
5181921000006119,Counseling about coping strategies
5181911000006110,Counselling about coping strategies
5181951000006111,Counselling about bullying
5181941000006114,Bullying counseling
5181931000006116,Bullying counselling
5181961000006113,Counseling about bullying
5182001000006115,Counselling for abuse
5181981000006115,Abuse counseling
5181971000006118,Abuse counselling
5181991000006117,Counseling for abuse
5182011000006117,Sexual abuse counselling
5182041000006118,Counselling for sexual abuse
5182031000006111,Counseling for sexual abuse
5182021000006113,Sexual abuse counseling
5182051000006116,Physical abuse counselling
5182071000006114,Counseling for physical abuse
5182081000006112,Counselling for physical abuse
5182061000006119,Physical abuse counseling
404331000000110,In-house counselling first appointment
404351000000115,In-house counselling discharge
404371000000112,In-house counselling follow-up appointment
405761000000119,Anger management counselling
264995018,Counselling by other agency
401547014,Person counselled by
11924071000006113,Person counseled by
265019019,Person counseled by
5586061000006112,Counseled by member of primary health care team
229961000006118,Person counselled by member of PHCT
5586051000006110,Counselled by member of primary health care team
12735821000006110,Counselling for depression
531051000000115,Substance misuse structured counselling
5940441000006117,Under care of counselor
5940431000006110,Under care of counsellor
5940451000006115,Under care of bereavement counsellor
5940461000006118,Under care of bereavement counselor
5940491000006114,Under care of marriage guidance counsellor
5940501000006118,Under care of marriage guidance counselor
5940511000006115,Under care of mental health counsellor
5940521000006111,Under care of mental health counselor
5942901000006111,Seen by bereavement counsellor
5942911000006114,Seen by bereavement counselor
5942951000006110,Seen by marriage guidance counselor
5942941000006113,Seen by marriage guidance counsellor
5942961000006112,Seen by mental health counsellor
5942971000006117,Seen by mental health counselor
5946931000006116,Referral by counselor
5946911000006110,Referral by counsellor
5946921000006119,Referral from counsellor
5946941000006114,Referral by bereavement counsellor
5946961000006113,Referral by bereavement counselor
5946951000006111,Referral from bereavement counsellor
5947051000006112,Referral by mental health counselor
5947041000006110,Referral from mental health counsellor
5947031000006117,Referral by mental health counsellor
5953251000006111,Referral for counseling
5953241000006114,Referral to counseling service
5953221000006119,Referral to counselling service
5953231000006116,Referral for counselling
5953261000006113,Referral to mental health counselling service
5953271000006118,Referral to mental health counseling service
5953291000006117,Referral for mental health counseling
5953281000006115,Referral for mental health counselling
5955581000006118,Discharge by counselor
5955571000006116,Discharge by counsellor
5955601000006111,Discharge by bereavement counsellor
5955611000006114,Discharge by bereavement counselor
5955641000006113,Discharge by marriage guidance counsellor
5955651000006110,Discharge by marriage guidance counselor
5955671000006117,Discharge by mental health counselor
5955661000006112,Discharge by mental health counsellor
5999061000006112,Serious diagnosis counselling
5999081000006119,Serious diagnosis counseling
5999071000006117,Counseling about serious diagnosis
453933019,Counselling about serious diagnosis
453935014,Counselling about prognosis
5999111000006113,Prognosis counseling
5999121000006117,Counseling about prognosis
5999091000006116,Prognosis counselling
6009331000006114,Family counseling
455384014,Family counselling
6024961000006112,Counselling for verbal abuse
6024971000006117,Counseling for verbal abuse
6024951000006110,Verbal abuse counseling
6024941000006113,Verbal abuse counselling
6024991000006116,Domestic abuse counseling
6025001000006111,Counseling for domestic abuse
6024981000006119,Domestic abuse counselling
6025011000006114,Counselling for domestic abuse
6025041000006113,Counseling for substance abuse
456900016,Substance abuse counselling
6025031000006115,Substance abuse counseling
6025051000006110,Counselling for substance abuse
1924681000006115,Substance abuse counselling
6025091000006116,Counseling for racial abuse
6025081000006119,Counselling for racial abuse
6025071000006117,Racial abuse counseling
6025061000006112,Racial abuse counselling
6025131000006119,Counseling of crime victim
6025111000006113,Crime victim counseling
6025101000006110,Crime victim counselling
6025121000006117,Counselling of crime victim
6025161000006111,Phobia counseling
6025181000006118,Counseling for phobia
6025151000006114,Phobia counselling
6025171000006116,Counselling for phobia
6025211000006119,Counseling for eating disorder
6025201000006117,Eating disorder counseling
6025191000006115,Eating disorder counselling
6025221000006110,Counselling for eating disorder
6025321000006115,Counselling for loss
6025301000006113,Loss counseling
6025311000006111,Counseling for loss
6025291000006112,Loss counselling
6025351000006112,Counselling for homosexuality
6025341000006110,Homosexuality counseling
6025331000006117,Homosexuality counselling
6025361000006114,Counseling for homosexuality
456910013,Work-related counselling
6025381000006116,Work-related counseling
6025421000006114,Unemployment counselling
6025431000006112,Unemployment counseling
6025441000006119,Redundancy counselling
6025451000006117,Redundancy counseling
6025471000006110,Relationship counseling
456915015,Relationship counselling
6025481000006113,Self-esteem counselling
6025501000006115,Counseling for self-esteem
6025511000006117,Counselling for self-esteem
6025491000006111,Self-esteem counseling
6025551000006116,Counselling for anxiety
6025521000006113,Anxiety counselling
6025541000006118,Counseling for anxiety
6025531000006111,Anxiety counseling
6059881000006112,Stress counseling
460118013,Stress counselling
6059891000006110,Counselling for stress
6059901000006114,Counseling for stress
3042241000006118,Geriatric counselling
3042251000006116,Geriatric counseling
8114461000006110,Active listening offered
8121241000006115,Seen by counsellor for alcohol misuse
6442331000006117,Teach counselling service
6442341000006110,Teach counseling service
6442321000006115,Patient counseling education
598711000006113,Patient counselling education
6442351000006112,Patient counselling management
6442371000006119,Manage counselling service
6442361000006114,Patient counseling management
6442381000006116,Manage counseling service
1488594015,Counselling requested
6548651000006110,Counseling requested
6550791000006111,Counseling for postnatal depression
6550781000006113,Postnatal depression counseling
6550801000006112,Counselling for postnatal depression
1488771018,Postnatal depression counselling
6552191000006114,Counseling following miscarriage
1488878018,Post miscarriage counselling
6552181000006111,Post miscarriage counseling
6552201000006112,Counselling following miscarriage
461460013,[X]Other specified counselling
6772461000006112,Counselling service
461102012,[V]Person consulting for counselling or advice
264999012,Counselling - general NOS
598701000006110,Counselling/health ed. NOS
461038019,[V]Other counselling NEC
6772451000006110,Counseling
598571000006110,Counselling - general
2469090018,Counselling
6793741000006118,"Behavior modification teaching, guidance, and counseling"
6793731000006111,"Behaviour modification teaching, guidance, and counselling"
6793751000006116,"Behavior modification education, guidance, and counseling"
6793721000006113,"Behaviour modification education, guidance, and counselling"
6794071000006114,"Coping skills education, guidance, and counselling"
6794081000006112,"Coping skills teaching, guidance, and counselling"
6794101000006116,"Coping skills education, guidance, and counseling"
6794091000006110,"Coping skills teaching, guidance, and counseling"
6795011000006116,"Relaxation/breathing techniques teaching, guidance, and counseling"
6795001000006119,"Relaxation/breathing techniques teaching, guidance, and counselling"
6794991000006114,"Relaxation/breathing techniques education, guidance, and counselling"
6795021000006112,"Relaxation/breathing techniques education, guidance, and counseling"
6795521000006117,"Support group education, guidance, and counseling"
6795491000006119,"Support group education, guidance, and counselling"
6795511000006113,"Support group teaching, guidance, and counseling"
6795501000006110,"Support group teaching, guidance, and counselling"
6841801000006118,Counselling about alcohol consumption
2532939017,Alcohol consumption counselling
6841791000006119,Counseling about alcohol consumption
6841781000006117,Alcohol consumption counseling
6993561000006115,"Community outreach worker services teaching, guidance and counseling"
6993551000006117,"Community outreach worker services teaching, guidance and counselling"
6993541000006119,"Community outreach worker services education, guidance, and counseling"
6993531000006112,"Community outreach worker services education, guidance, and counselling"
7096811000006116,Psychosocial counselling about cancer
7096831000006110,Psychosocial counseling about cancer
7096821000006112,Psychosocial cancer counseling
7096841000006117,Psychosocial cancer counselling
7096801000006119,Cancer counselling
7223831000006117,Counselling declined
7223851000006112,Advice declined
7223841000006110,Counseling declined
7228651000006116,Consent given for counselling
7228661000006119,Consent given for counseling
7233981000006113,Counseling for unwanted pregnancy
7233971000006110,Counselling for unwanted pregnancy
7239831000006117,Home visit for marriage counselling
7239841000006110,Home visit for marriage counseling
12112451000006112,Counseling about nutrition using cognitive-behavioral theoretical approach
12112441000006110,Counselling about nutrition using cognitive-behavioural theoretical approach
12112461000006114,Counselling about nutrition using health belief model
12112471000006119,Counseling about nutrition using health belief model
12112491000006118,Counseling about nutrition using social learning theory approach
12112481000006116,Counselling about nutrition using social learning theory approach
12112501000006114,Counselling about nutrition using transtheoretical model and stages of change approach
12112511000006112,Counseling about nutrition using transtheoretical model and stages of change approach
12112521000006116,Counselling about nutrition using motivational interviewing strategy
12112531000006118,Counseling about nutrition using motivational interviewing strategy
12112551000006113,Counseling about nutrition using goal setting strategy
12112541000006111,Counselling about nutrition using goal setting strategy
12112571000006115,Counseling about nutrition using self-monitoring strategy
12112561000006110,Counselling about nutrition using self-monitoring strategy
12112581000006117,Counselling about nutrition using problem solving strategy
12112591000006119,Counseling about nutrition using problem solving strategy
12112611000006113,Counseling about nutrition using social support strategy
12112601000006110,Counselling about nutrition using social support strategy
12112631000006119,Counseling about nutrition using stress management strategy
12112621000006117,Counselling about nutrition using stress management strategy
12112641000006112,Counselling about nutrition using stimulus control strategy
12112651000006114,Counseling about nutrition using stimulus control strategy
12112661000006111,Counselling about nutrition using cognitive restructuring strategy
12112671000006116,Counseling about nutrition using cognitive restructuring strategy
12112681000006118,Counselling about nutrition using relapse prevention strategy
12112691000006115,Counseling about nutrition using relapse prevention strategy
12112711000006117,Counseling about nutrition using rewards and contingency management strategy
12112701000006115,Counselling about nutrition using rewards and contingency management strategy
7285191000006119,Counselling procedure with explicit context
7285201000006116,Counseling procedure with explicit context
623051000006115,Counselling about disease
7303451000006111,Counseling about disease
7307961000006112,Person centered counseling
7307951000006110,Person centred counselling
7307971000006117,Person centered counselling
8193021000006111,Counselling about diagnosis
2534258017,Alcohol counselling by other agencies
8197801000006118,Counselling about alcohol by other agencies
3476211000006112,Drug addiction counselling
3476221000006116,Drug addiction counseling
461113010,Drug addiction counselling
3586201000006113,Counselling by physiotherapist
3586211000006111,Counseling by physiotherapist
1207808017,Marital counselling
3609011000006117,Marital counseling
7509221000006119,Counselling for trauma
7509251000006111,Trauma counseling
7509241000006114,Trauma counselling
7509231000006116,Counseling for trauma
7509261000006113,Supportive counselling
7509271000006118,Supportive counseling
7665551000006115,Counseling about spiritual distress
7665541000006117,Counselling about spiritual distress
7665571000006113,Counseling about fear
7665561000006118,Counselling about fear
461114016,Counselling about tobacco use
7682161000006118,Counseling about tobacco use
7682201000006112,Counseling about level of hope
7682191000006114,Counselling about level of hope
8220201000006113,School counselling
3528450010,Counseling related to sexuality
3527375012,Counselling related to sexuality
3527545015,Counselling about sexual attitude
3528376011,Counseling about sexual attitude
3527587018,Group counselling
3528925019,Group counseling
3528545018,Counseling for end of life issues
1774841000000112,Counselling for end of life issues
3636659017,Behavioural counselling
3636658013,Behavioral counseling
8260571000006111,Referral to CARAT (counselling assessment referral advice and throughcare) drug service
8271501000006119,Liaison with counsellor
3906941000006112,Premarital counseling
3906931000006119,Premarital counselling
818091000006115,Health education
