MedCodeID,Description
12304991000006110,Product containing precisely escitalopram (as escitalopram oxalate) 20 milligram/1 each conventional release oral tablet
6756381000006113,Escitalopram 20 mg oral tablet
6773931000006116,Product containing escitalopram 5 mg/1 each oral tablet
12305931000006110,Product containing precisely escitalopram (as escitalopram oxalate) 5 milligram/1 each conventional release oral tablet
6773921000006119,Escitalopram 5mg tablets
12305921000006112,Escitalopram (as escitalopram oxalate) 5 mg oral tablet
6773941000006114,Escitalopram 5 mg oral tablet
11826611000006114,Product containing only escitalopram 5 mg/1 each oral tablet
6964971000006119,Paroxetine 10mg tablets
11830001000006119,Product containing only paroxetine 10 mg/1 each oral tablet
6964991000006118,Paroxetine 10 mg oral tablet
12333101000006111,Product containing precisely paroxetine 10 milligram/1 each conventional release oral tablet
6964981000006116,Product containing paroxetine 10 mg/1 each oral tablet
6983451000006117,Paroxetine 40 mg oral tablet
11841371000006116,Product containing only paroxetine 40 mg/1 each oral tablet
6983441000006119,Product containing paroxetine 40 mg/1 each oral tablet
6983431000006112,Paroxetine 40mg tablets
12336841000006111,Product containing precisely paroxetine 40 milligram/1 each conventional release oral tablet
