MedCodeID,Description
5056781000006111,Fungal myocarditis
5056791000006114,Parasitic myocarditis
43764019,Diphtheritic myocarditis
101049016,Giant cell myocarditis
395762018,Isolated (Fiedler's) myocarditis
2502931000006118,Senile myocarditis
2988351000006117,Acute myoendocarditis
3015241000006117,Acute toxic disorder of myocardium
53454018,Toxic myocarditis
62085014,Coxsackie myocarditis
3110721000006117,Interstitial myocarditis
3152591000006116,Dilated cardiomyopathy secondary to protozoal myocarditis
8019018,Syphilitic myocarditis
6849121000006118,Coxsackie myocarditis of newborn
6968881000006118,Subacute myocarditis associated with AIDS
6968891000006115,Subacute myocarditis associated with acquired immunodeficiency syndrome
6980541000006110,Myocarditis associated with acquired immunodeficiency syndrome
6980531000006117,Myocarditis associated with AIDS
7072911000006115,Eosinophilic myocarditis
7073931000006119,Lymphocytic myocarditis
3219591000006115,Dilated cardiomyopathy secondary to fungal myocarditis
3227441000006113,Chronic interstitial myocarditis
7395671000006119,Myocarditis due to Genus Rickettsia
7395691000006118,Myocarditis caused by Genus Rickettsia
7395681000006116,Rickettsial myocarditis
7395721000006111,Myocarditis due to Genus Candida
7395741000006116,Myocarditis caused by Genus Candida
7395731000006114,Candidal myocarditis
7395761000006117,Aspergillosis myocarditis
7395771000006112,Myocarditis caused by Genus Aspergillus
7395751000006119,Myocarditis due to Genus Aspergillus
7395801000006114,Myocarditis caused by echovirus
7395781000006110,Myocarditis due to echovirus
7395791000006113,Echovirus myocarditis
7395831000006118,Spirochaetal myocarditis
7395811000006112,Myocarditis due to Order Spirochaetales
7395821000006116,Spirochetal myocarditis
7395841000006111,Myocarditis caused by Order Spirochaetales
7397241000006117,Myocarditis caused by Genus Borrelia
7397221000006112,Myocarditis due to Genus Borrelia
7397231000006110,Borrelia myocarditis
299950016,Acute myocarditis NOS
299944014,Idiopathic myocarditis NOS
299939019,Other acute myocarditis
300905014,"[X]Acute myocarditis, unspecified"
299949016,Other acute myocarditis NOS
300904013,[X]Other acute myocarditis
77832010,Acute myocarditis
299940017,"Acute myocarditis, unspecified"
7475601000006111,Inflammatory cardiomyopathy
7476401000006119,Foetal myocarditis
7476411000006116,Fetal myocarditis
7478231000006112,Cardiovascular abnormality due to infectious myocarditis
7478221000006114,Cardiovascular abnormality due to infective myocarditis
3264591000006118,Tuberculosis of myocardium
89101000006115,Tuberculosis myocardium
2506501000006118,Fibroid myocarditis
3324761000006115,Myocardial inflammation
300909015,[X]Myocarditis in other diseases classified elsewhere
300198015,Myocarditis
3389851000006118,Dilated cardiomyopathy secondary to bacterial myocarditis
3394141000006113,Myocarditis due to chemical agent
3400851000006117,Nonspecific granulomatous myocarditis
3400841000006119,Isolated diffuse granulomatous myocarditis
3487861000006118,Giant cell myocarditis
3491251000006110,Chronic rheumatic heart disease with myocarditis
3491261000006112,Chronic rheumatic myocarditis
3532151000006114,Mumps myocarditis
3541401000006111,Septic myocarditis
300906010,Bacterial myocarditis
3544061000006118,Rubella myocarditis
3568651000006112,Adenoviral myocarditis
3631851000006119,Subacute myoendocarditis
7573191000006115,Heart failure with reduced ejection fraction due to myocarditis
7702401000006116,Myocarditis co-occurrent with human immunodeficiency virus infection
7848591000006115,Myopericarditis
7848621000006118,Infection causing myoendocarditis
7848631000006115,Infective myoendocarditis
3679371000006118,Myocarditis due to drug
3679381000006115,Myocarditis caused by drug
3717981000006114,Measles myocarditis
2321014,Chronic rheumatic myopericarditis
3744871000006117,Myocarditis due to acquired toxoplasmosis
3769571000006112,Myocarditis due to influenza virus
3769581000006110,Myocarditis caused by influenza virus
3786271000006118,Myocarditis caused by physical agent
3786261000006113,Myocarditis due to physical agent
2638501000006118,Myocarditis due to hypersensitivity state
3942691000006117,Myocarditis caused by radiation
3942681000006115,Myocarditis due to radiation
300907018,Viral myocarditis
2642401000006118,Protozoan myocarditis
3979281000006114,Idiopathic myocarditis
3979291000006112,Fiedler's myocarditis
3986051000006112,Meningococcal myocarditis
299631019,Rheumatic myocarditis
299922016,Acute myoendocarditis NOS
299925019,Subacute myoendocarditis NOS
