MedCodeID,Description
7860021000006116,Anxiety disorder caused by MDMA (methylenedioxymethamphetamine)
7860011000006112,Anxiety disorder caused by methylenedioxymethamphetamine
7860281000006112,Dissociative drug-induced anxiety disorder
7860271000006114,Anxiety disorder caused by dissociative drug
7860291000006110,Anxiety disorder caused by ketamine
7860301000006111,Ketamine-induced anxiety disorder
3684921000006110,Panic disorder without agoraphobia with mild panic attacks
3527472014,Anxiety disorder caused by synthetic cannabinoid
3527470018,Synthetic cannabinoid-induced anxiety disorder
3636421019,Anxiety disorder caused by stimulant
3810661000006112,Severe anxiety (panic)
3822891000006112,Free-floating anxiety
2630621000006112,Panic disorder with agoraphobia AND moderate panic attacks
3839491000006115,Amphetamine induced anxiety disorder
3839481000006118,Amphetamine-induced anxiety disorder
3883581000006112,"Separation anxiety disorder of childhood, early onset"
8295421000006119,Provision of written information about generalised anxiety disorder
8296221000006111,Able to manage anxiety
8297491000006114,Education about anxiety
3962111000006111,Panic disorder with agoraphobia AND mild panic attacks
3975551000006118,Avoidant disorder of adolescence
3514292010,Anxiety in pregnancy
