SNOMEDCTCodes,Description
1103911000000100,Severe asthma with fungal sensitisation (disorder)
11641008,Millers' asthma (disorder)
11944003,Feather-pickers' disease (disorder)
12428000,Intrinsic asthma without status asthmaticus (disorder)
124991000119109,Severe persistent asthma co-occurrent with allergic rhinitis (disorder)
125001000119103,Moderate persistent asthma co-occurrent with allergic rhinitis (disorder)
125011000119100,Mild persistent asthma co-occurrent with allergic rhinitis (disorder)
125021000119107,Intermittent asthma co-occurrent with allergic rhinitis (disorder)
13151001,Flax-dressers' disease (disorder)
135171000119106,Acute exacerbation of moderate persistent asthma (disorder)
135181000119109,Acute exacerbation of mild persistent asthma (disorder)
16584951000119100,Oral steroid-dependent asthma (disorder)
1741000119102,Intermittent asthma uncontrolled (disorder)
1751000119100,Acute exacerbation of chronic obstructive airways disease with asthma (disorder)
18041002,Printers' asthma (disorder)
195949008,Chronic asthmatic bronchitis (disorder)
195967001,Asthma (disorder)
195977004,Mixed asthma (disorder)
19849005,Meat-wrappers' asthma (disorder)
225057002,Brittle asthma (disorder)
233672007,Byssinosis grade 3 (disorder)
233678006,Childhood asthma (disorder)
233679003,Late onset asthma (disorder)
233683003,Hay fever with asthma (disorder)
233687002,Colophony asthma (disorder)
233688007,Sulfite-induced asthma (disorder)
233691007,Asthmatic pulmonary eosinophilia (disorder)
2360001000004100,Steroid dependent asthma (disorder)
266361008,Non-allergic asthma (disorder)
281239006,Exacerbation of asthma (disorder)
30352005,Allergic-infective asthma (disorder)
304527002,Acute asthma (disorder)
312453004,Asthma - currently active (finding)
31387002,Exercise-induced asthma (disorder)
34015007,Bakers' asthma (disorder)
370218001,Mild asthma (disorder)
370219009,Moderate asthma (disorder)
370220003,Occasional asthma (disorder)
370221004,Severe asthma (disorder)
389145006,Allergic asthma (disorder)
395022009,Asthma night-time symptoms (finding)
401000119107,Asthma with irreversible airway obstruction (disorder)
401193004,Asthma confirmed (situation)
404804003,Platinum asthma (disorder)
404806001,Cheese-makers' asthma (disorder)
404808000,Isocyanate induced asthma (disorder)
405944004,Asthmatic bronchitis (disorder)
407674008,Aspirin-induced asthma (disorder)
409663006,Cough variant asthma (disorder)
41553006,Detergent asthma (disorder)
418395004,Tea-makers' asthma (disorder)
423889005,Non-immunoglobulin E mediated allergic asthma (disorder)
424199006,Substance induced asthma (disorder)
424643009,Immunoglobulin E-mediated allergic asthma (disorder)
425969006,Exacerbation of intermittent asthma (disorder)
426656000,Severe persistent asthma (disorder)
426979002,Mild persistent asthma (disorder)
427295004,Moderate persistent asthma (disorder)
427603009,Intermittent asthma (disorder)
427679007,Mild intermittent asthma (disorder)
442025000,Acute exacerbation of chronic asthmatic bronchitis (disorder)
445427006,Seasonal asthma (disorder)
55570000,Asthma without status asthmaticus (disorder)
56968009,Wood asthma (disorder)
57607007,Occupational asthma (disorder)
59786004,Weavers' cough (disorder)
63088003,Extrinsic asthma without status asthmaticus (disorder)
641000119106,Intermittent asthma well controlled (finding)
703953004,Allergic asthma caused by Dermatophagoides pteronyssinus (disorder)
703954005,Allergic asthma caused by Dermatophagoides farinae (disorder)
707444001,Uncomplicated asthma (disorder)
707445000,Exacerbation of mild persistent asthma (disorder)
707446004,Exacerbation of moderate persistent asthma (disorder)
707447008,Exacerbation of severe persistent asthma (disorder)
707511009,Uncomplicated mild persistent asthma (disorder)
707512002,Uncomplicated moderate persistent asthma (disorder)
707513007,Uncomplicated severe persistent asthma (disorder)
707979007,Acute severe exacerbation of severe persistent asthma (disorder)
707980005,Acute severe exacerbation of moderate persistent asthma (disorder)
707981009,Acute severe exacerbation of mild persistent asthma (disorder)
708038006,Acute exacerbation of asthma (disorder)
708090002,Acute severe exacerbation of asthma (disorder)
708093000,Acute exacerbation of immunoglobulin E-mediated allergic asthma (disorder)
708094006,Acute exacerbation of intrinsic asthma (disorder)
708095007,Acute severe exacerbation of immunoglobin E-mediated allergic asthma (disorder)
708096008,Acute severe exacerbation of intrinsic asthma (disorder)
72301000119103,Asthma in pregnancy (disorder)
733858005,Acute severe refractory exacerbation of asthma (disorder)
734904007,Life threatening acute exacerbation of asthma (disorder)
734905008,Moderate acute exacerbation of asthma (disorder)
735587000,Acute severe exacerbation of asthma co-occurrent and due to allergic asthma (disorder)
735588005,Uncomplicated allergic asthma (disorder)
735589002,Uncomplicated non-allergic asthma (disorder)
762521001,Exacerbation of allergic asthma (disorder)
85761009,Byssinosis (disorder)
866881000000101,Chronic asthma with fixed airflow obstruction (disorder)
89099002,Chronic allergic bronchitis (disorder)
92807009,Chemical-induced asthma (disorder)
93432008,Drug-induced asthma (disorder)
99031000119107,Acute exacerbation of asthma co-occurrent with allergic rhinitis (disorder)
