MedCodeID,Description
7076331000006112,Intermittent asthma
7077481000006119,Mild intermittent asthma
7258581000006114,Acute exacerbation of chronic asthmatic bronchitis
7307941000006113,Seasonal asthma
3402341000006114,Asthma without status asthmaticus
3425401000006119,Wood pulp workers' lung
3425351000006110,Wood-workers' asthma
3425361000006112,Wood-workers' lung
94731013,Wood asthma
3425371000006117,Wood dust asthma
3425391000006116,Wood dust pneumonitis
3425381000006119,Saw dust asthma
3425341000006113,Wood asthma
95786019,Occupational asthma
3435971000006119,Industrial asthma
983771000006118,Work aggravated asthma
3471011000006110,Weavers' cough
104872017,Extrinsic asthma without status asthmaticus
7584521000006119,Dermatophagoides pteronyssinus allergic asthma
7584531000006116,Allergic asthma caused by Dermatophagoides pteronyssinus
7584511000006110,Allergic asthma due to Dermatophagoides pteronyssinus
7584541000006114,Allergic asthma due to Dermatophagoides farinae
7584551000006111,Dermatophagoides farinae allergic asthma
7584561000006113,Allergic asthma caused by Dermatophagoides farinae
7617601000006114,Uncomplicated asthma
7617611000006112,Exacerbation of mild persistent asthma
7617621000006116,Exacerbation of moderate persistent asthma
7617631000006118,Exacerbation of severe persistent asthma
7618791000006110,Uncomplicated mild persistent asthma
7618801000006111,Uncomplicated moderate persistent asthma
7618811000006114,Uncomplicated severe persistent asthma
7626521000006110,Acute severe exacerbation of severe persistent asthma
7626531000006113,Acute severe exacerbation of moderate persistent asthma
7626541000006115,Acute severe exacerbation of mild persistent asthma
419211018,Acute exacerbation of asthma
409865018,Asthma attack NOS
7627241000006119,Acute exacerbation of asthma
396119015,Asthma attack
11903851000006115,Severe asthma attack
7628191000006118,Acute severe exacerbation of asthma
145961000006117,Acute severe exacerbation of asthma
7628281000006112,Acute exacerbation of immunoglobulin E-mediated allergic asthma
7628271000006114,Acute exacerbation of extrinsic asthma
350151019,Acute exacerbation of allergic asthma
350156012,Acute exacerbation of intrinsic asthma
7628321000006118,Acute severe exacerbation of immunoglobin E-mediated allergic asthma
7628311000006114,Acute severe exacerbation of extrinsic asthma
7628301000006111,Acute severe exacerbation of allergic asthma
7628331000006115,Acute severe exacerbation of intrinsic asthma
7961281000006114,Acute severe asthma
7961271000006111,Acute severe refractory exacerbation of asthma
7961291000006112,Status asthmaticus
396118011,Life threatening acute exacerbation of asthma
3511374015,Moderate acute exacerbation of asthma
3514926012,Allergic asthma with status asthmaticus
3514925011,Acute severe exacerbation of asthma co-occurrent and due to allergic asthma
3514928013,Uncomplicated allergic asthma
3514930010,Uncomplicated non-allergic asthma
3637387011,Exacerbation of allergic asthma
3894091000006115,Cotton-dust asthma
142162019,Byssinosis
3894101000006114,Mill fever
3894081000006118,Cotton workers' lung disease
3948141000006117,Chronic allergic bronchitis
4009591000006110,Chemical-induced asthma
4020511000006119,Drug-induced asthma
151338014,Life threatening acute exacerbation of allergic asthma
21390015,Intrinsic asthma without status asthmaticus
98546013,Life threatening acute exacerbation of intrinsic asthma
2240591000000119,Chronic asthma with fixed airflow obstruction
477291000006114,Allergic bronchitis NEC
1948051000006112,Asthma-chronic obstructive pulmonary disease overlap syndrome
