SNOMEDCTCodes,Description
16574111000001104,Evorel Sequi patches (Mawdsley-Brooks & Company Ltd)
16574211000001105,Evorel Sequi patches (Mawdsley-Brooks & Company Ltd) 8 patch
37718611000001107,Evorel Sequi patches (Pilsco Ltd)
37718811000001106,Evorel Sequi patches (Pilsco Ltd) 8 patch
3217311000001104,Evorel Sequi patches (Theramex HQ UK Ltd)
3217511000001105,Evorel Sequi patches (Theramex HQ UK Ltd) 8 patch 4 patches + 4 patches
15051011000001101,Evorel Sequi patches (Waymade Healthcare Plc)
15051111000001100,Evorel Sequi patches (Waymade Healthcare Plc) 8 patch
3542611000001107,Generic Evorel Sequi transdermal patches
3217211000001107,Generic Evorel Sequi transdermal patches 8 patch
