SNOMEDCTCodes,Description
195574002,[X]Other hypertrophic cardiomyopathy (disorder)
195575001,[X]Other restrictive cardiomyopathy (disorder)
195577009,[X]Cardiomyopathy in infectious and parasitic diseases classified elsewhere (disorder)
195578004,[X]Cardiomyopathy in metabolic diseases classified elsewhere (disorder)
195579007,[X]Cardiomyopathy in nutritional diseases classified elsewhere (disorder)
195580005,[X]Cardiomyopathy in other diseases classified elsewhere (disorder)
198868006,Cardiac failure following abortive pregnancy (disorder)
199277001,Cardiomyopathy in the puerperium
206594000,Neonatal cardiac failure
213151004,Heart transplant failure and rejection (disorder)
213152006,Heart-lung transplant failure and rejection (disorder)
233704001,Acute cardiac pulmonary oedema [Ambiguous]
233873004,Hypertrophic cardiomyopathy (disorder)
233874005,Secondary dilated cardiomyopathy
233875006,Post-myocarditic cardiomyopathy (disorder)
233877003,Restrictive cardiomyopathy without endomyocardial fibrosis (disorder)
233878008,Familial restrictive cardiomyopathy (disorder)
233925005,Right ventricular failure [Ambiguous]
11104006,Dilated cardiomyopathy secondary to Refsum's disease (disorder)
240072005,Benign scapuloperoneal muscular dystrophy with cardiomyopathy (disorder)
240077004,Severe scapuloperoneal muscular dystrophy with cardiomyopathy (disorder)
111283005,Chronic left-sided heart failure (disorder)
111285003,Dilated cardiomyopathy secondary to metabolic disorder (disorder)
266229007,Hypertensive heart disease NOS without congestive cardiac failure (disorder)
266233000,Chronic pulmonary heart disease NOS (disorder)
266242007,Obscure African cardiomyopathy (disorder)
266243002,Nutritional and metabolic cardiomyopathy NOS (disorder)
266244008,Secondary cardiomyopathy NOS (disorder)
266248006,Heart failure NOS (disorder)
313389004,No cardiac failure (finding)
12563008,Dilated cardiomyopathy secondary to radiation (disorder)
15471000,Primary hypertrophic cardiomyopathy (disorder) [Ambiguous]
15544002,Restrictive cardiomyopathy secondary to infiltrations (disorder)
16253001,Dilated cardiomyopathy secondary to peripartum heart disease (disorder)
1954004,Dilated cardiomyopathy secondary to toxic reaction (disorder)
20072003,Idiopathic cardiomyopathy (disorder)
2024009,Dilated cardiomyopathy secondary to metazoal myocarditis (disorder)
20529002,Secondary dilated cardiomyopathy (disorder)
21430002,Dilated cardiomyopathy secondary to rheumatoid arthritis (disorder)
2180001,Dilated cardiomyopathy secondary to connective tissue disorder (disorder)
24584003,Restrictive cardiomyopathy secondary to malignancy (disorder)
25544003,Low output heart failure (disorder)
2816000,Dilated cardiomyopathy secondary to myotonic dystrophy (disorder)
28869005,Dilated cardiomyopathy secondary to muscular dystrophy (disorder)
29201009,Dilated cardiomyopathy secondary to sensitivity (disorder)
30293000,Obscure cardiomyopathy of Africa
30496006,Dilated cardiomyopathy secondary to viral myocarditis (disorder)
30884007,Restrictive cardiomyopathy secondary to familial storage disease (disorder)
33006007,Restrictive cardiomyopathy secondary to endocardial fibroelastosis (disorder)
33258008,Primary eosinophilic endomyocardial restrictive cardiomyopathy (disorder)
34342000,Dilated cardiomyopathy secondary to deficiency (disorder)
35719004,Dilated cardiomyopathy secondary to scleroderma (disorder)
35728003,Familial cardiomyopathy (disorder)
36315003,Malignant hypertensive heart disease without congestive heart failure (disorder)
364006,Acute left-sided heart failure (disorder)
36471000,Dilated cardiomyopathy secondary to systemic lupus erythematosus (disorder)
39041004,Restrictive cardiomyopathy secondary to sarcoidosis (disorder)
39693003,Dilated cardiomyopathy secondary to granulomas (disorder)
40532006,Dilated cardiomyopathy secondary to protozoal myocarditis (disorder)
41964001,Hypertrophic cardiomyopathy secondary to neuromuscular disorder (disorder)
42099002,Primary endomyocardial fibrosis restrictive cardiomyopathy (disorder)
44313006,Right heart failure secondary to left heart failure (disorder)
44630002,Dilated cardiomyopathy secondary to fungal myocarditis (disorder)
46113002,Hypertensive heart failure (disorder)
46696008,Dilated cardiomyopathy secondary to dermatomyositis (disorder)
48447003,Chronic heart failure (disorder)
50270004,Dilated cardiomyopathy secondary to Friedreich's ataxia (disorder)
50275009,Cobalt cardiomyopathy (disorder)
5053004,Cardiac insufficiency due to prosthesis (disorder)
5148006,Hypertensive heart disease with congestive heart failure (disorder)
52029003,Primary familial dilated cardiomyopathy (disorder)
53043001,Primary idiopathic dilated cardiomyopathy (disorder)
53322007,Hypertrophic cardiomyopathy secondary to Friedreich's ataxia (disorder)
53703001,Primary eosinophilic endomyocardial cardiomyopathy (disorder)
5375005,Chronic left-sided congestive heart failure (disorder)
54830008,Dilated cardiomyopathy secondary to bacterial myocarditis (disorder)
55565007,Cardiac failure after obstetrical surgery AND/OR other procedure including delivery (disorder)
58629009,Dilated cardiomyopathy secondary to amyloidosis (disorder)
58911001,Dilated cardiomyopathy secondary to glycogen storage disease (disorder)
6022005,Dilated cardiomyopathy secondary to sarcoidosis (disorder)
60514000,Dilated cardiomyopathy secondary to familial storage disease (disorder)
60856006,Cardiac insufficiency following cardiac surgery (disorder)
60899001,Hypertensive heart disease without congestive heart failure (disorder)
61783007,Acute right-sided heart failure (disorder) [Ambiguous]
62377009,Postpartum cardiomyopathy (disorder)
63183009,Primary idiopathic hypertrophic cardiomyopathy (disorder)
64041007,Primary idiopathic restrictive cardiomyopathy (disorder)
64615000,Restrictive cardiomyopathy secondary to glycogen storage disease (disorder)
64749001,Dilated cardiomyopathy secondary to infiltrations (disorder)
66989003,Chronic right-sided congestive heart failure (disorder)
67189007,Acute pulmonary heart disease (disorder)
68602002,Primary endomyocardial fibrosis cardiomyopathy (disorder)
69051005,Repair of pulmonary heart valve with prosthesis in total repair of tetralogy of Fallot (procedure)
69609002,Nonobstructive cardiomyopathy (disorder)
72972005,Dilated cardiomyopathy secondary to drug (disorder)
74249003,Dilated cardiomyopathy secondary to malignancy (disorder)
74368002,Congestive cardiomyopathy (disorder)
74960003,Acute left-sided congestive heart failure (disorder)
76931005,Restrictive cardiomyopathy secondary to granulomas (disorder)
77737007,Benign hypertensive heart disease with congestive heart failure (disorder)
79152002,Dilated cardiomyopathy secondary to neuromuscular disorder (disorder)
79754008,Restrictive cardiomyopathy secondary to amyloidosis (disorder)
80479009,Acute right-sided congestive heart failure (disorder)
82523003,Congestive rheumatic heart failure (disorder)
83291003,Cor pulmonale (disorder)
83521008,Dilated cardiomyopathy secondary to alcohol (disorder)
83978005,Primary familial hypertrophic cardiomyopathy (disorder)
84725008,Restrictive cardiomyopathy secondary to mucopolysaccharidosis (disorder)
84733009,Dilated cardiomyopathy secondary to nutritive deficiency (disorder)
85898001,Cardiomyopathy (disorder)
86194008,Dilated cardiomyopathy secondary to infection (disorder)
86995005,Dilated cardiomyopathy secondary to mucopolysaccharidosis (disorder)
89461002,Primary cardiomyopathy (disorder)
89600009,Secondary cardiomyopathy (disorder)
89819002,Cardiac insufficiency during AND/OR resulting from a procedure (disorder)
90202001,Dilated cardiomyopathy secondary to electrolyte deficiency (disorder)
90727007,Pleural effusion due to congestive heart failure (disorder)
90828009,Primary restrictive cardiomyopathy (disorder)
91529004,Rheumatic heart valve failure (disorder)
91604001,Dilated cardiomyopathy secondary to polyarteritis nodosa (disorder)
93558006,Hypertrophic cardiomyopathy secondary to hyperthyroidism (disorder)
389995008,Congestive cardiomyopathy
389996009,Restrictive cardiomyopathy
389997000,Familial cardiomyopathy
389998005,Hypertrophic cardiomyopathy
389999002,Hypertrophic obstructive cardiomyopathy
392748002,Heart failure confirmed
393703008,Heart failure confirmed
395650008,Left ventricular diastolic dysfunction
123264005,Restrictive cardiomyopathy with endomyocardial fibrosis
398754006,Obscure cardiomyopathy of Africa
407605008,New York Heart Association classification - class I (assessment scale)
407606009,New York Heart Association classification - class II (assessment scale)
407607000,New York Heart Association classification - class III (assessment scale)
407608005,New York Heart Association classification - class IV (assessment scale)
406428006,Moderator band cardiomyopathy
413994008,Dilated cardiomyopathy associated with connective tissue disorder (disorder)
413995009,Dilated cardiomyopathy due to taurine deficiency (disorder)
415295002,Restrictive cardiomyopathy (disorder)
415509000,Secondary restrictive cardiomyopathy (disorder)
417359009,Seen by community heart failure nurse (finding)
416573008,Left ventricular dysfunction monitoring verbal invite (finding)
416717003,Seen in heart failure clinic (finding)
417146007,Referral to heart failure nurse (procedure)
418304008,Diastolic heart failure (disorder)
417996009,Systolic heart failure (disorder)
421518007,New York Heart Classification finding
424404003,Decompensated chronic heart failure
426263006,Congestive heart failure due to left ventricular systolic dysfunction (disorder)
426856002,Ischemic congestive cardiomyopathy (disorder)
426012001,Right heart failure due to pulmonary hypertension (disorder)
426300009,Tachycardia-induced cardiomyopathy (disorder)
430396006,Chronic left ventricular systolic dysfunction
441481004,Chronic systolic heart failure
442304009,Combined systolic and diastolic dysfunction (finding)
443253003,Acute on chronic systolic heart failure (disorder)
443254009,Acute systolic heart failure (disorder)
443343001,Acute diastolic heart failure (disorder)
443344007,Acute on chronic diastolic heart failure (disorder)
445336009,Hypertrophic cardiomyopathy associated with another disorder (disorder)
447934002,Right ventricular myocardial noncompaction cardiomyopathy (disorder)
447935001,Left ventricular myocardial noncompaction cardiomyopathy (disorder)
111000119104,Nonischemic congestive cardiomyopathy
96311000119109,Exacerbation of congestive heart failure
120851000119104,Systolic heart failure stage D
120861000119102,Systolic heart failure stage C
120891000119109,Diastolic heart failure stage C
120881000119106,Diastolic heart failure stage D
67431000119105,Congestive heart failure stage D
67441000119101,Congestive heart failure stage C
471841009,Inflammatory cardiomyopathy (disorder)
471846004,Cardiomyopathy due to neuromuscular disorder
471858004,Valvular cardiomyopathy (disorder)
471870000,Pacing induced cardiomyopathy (disorder)
471875005,Ventricular myocardial noncompaction cardiomyopathy (disorder)
471880001,Heart failure due to end stage congenital heart disease
471885006,Hypertrophic cardiomyopathy with genetic marker (disorder)
471890009,Dilated cardiomyopathy with genetic marker
472100003,Ischemic dilated cardiomyopathy due to coronary artery disease (disorder)
472316006,Hypertrophic mitochondrial cardiomyopathy (disorder)
472315005,Mitochondrial cardiomyopathy (disorder)
472317002,Histiocytoid mitochondrial cardiomyopathy (disorder)
472784000,Right ventricular dysfunction due to disorder of left ventricle
473365008,Right ventricular cardiac dysfunction
609507007,Induced termination of pregnancy complicated by cardiac failure
609556008,Systolic heart failure stage A
120871000119108,Systolic heart failure stage B
609555007,Diastolic heart failure stage A
120901000119108,Diastolic heart failure stage B
697926000,Pulmonary hypertension due to diastolic systemic ventricular dysfunction (disorder)
697925001,Pulmonary hypertension due to systolic systemic ventricular dysfunction
153931000119109,Acute combined systolic and diastolic heart failure
101281000119107,Congestive heart failure due to cardiomyopathy
698296002,Acute exacerbation of chronic congestive heart failure
698592004,Asymptomatic left ventricular systolic dysfunction (disorder)
698594003,Symptomatic congestive heart failure (disorder)
153951000119103,Acute on chronic combined systolic and diastolic heart failure
23341000119109,Congestive heart failure with right heart failure
153941000119100,Chronic combined systolic and diastolic heart failure
699668009,Secondary nonischemic congestive cardiomyopathy
72481000119103,Congestive heart failure as early postoperative complication
15781000119107,Hypertensive heart AND chronic kidney disease with congestive heart failure
700065003,Primary hypertrophic cardiomyopathy (disorder)
204981000119101,Cardiomyopathy due to viral infection
702424003,Dilated cardiomyopathy 3B (disorder)
702343002,Early onset myopathy with fatal cardiomyopathy (disorder)
253528005,Arrhythmogenic right ventricular cardiomyopathy
703276005,Heart failure with reduced ejection fraction due to heart valve disease (disorder)
703275009,Heart failure with reduced ejection fraction due to cardiomyopathy (disorder)
703273002,Heart failure with reduced ejection fraction due to coronary artery disease
703259006,Mitral valve regurgitation due to cardiomyopathy (disorder)
703274008,Heart failure with reduced ejection fraction due to myocarditis
690491000119104,History of cardiomyopathy
711412004,Dilated cardiomyopathy with ataxia syndrome
1086051000119107,Cardiomyopathy due to diphtheria infection
713523008,Cardiomyopathy co-occurrent with human immunodeficiency virus infection
715655000,Transthyretin related familial amyloid cardiomyopathy
715865008,Familial isolated arrhythmogenic right ventricular cardiomyopathy
15629741000119102,Systolic heart failure stage C due to ischaemic cardiomyopathy
719451006,Dilated cardiomyopathy with hypergonadotropic hypogonadism syndrome (disorder)
719839000,Tubular renal disease with cardiomyopathy syndrome
720609003,Cardiomyopathy with cataract and hip spine disease syndrome (disorder)
720610008,Cardiomyopathy and renal anomaly syndrome
15629641000119107,Systolic heart failure stage B due to ischemic cardiomyopathy (disorder)
15629591000119103,Congestive heart failure stage B due to ischemic cardiomyopathy
15629541000119106,Congestive heart failure stage C due to Ischemic cardiomyopathy (disorder)
108701000119102,Cardiomyopathy due to hypertension
721014007,Cardiac conduction disease with dilated cardiomyopathy and brachydactyly syndrome
717812000,"Congenital cataract, hypertrophic cardiomyopathy, mitochondrial myopathy syndrome (disorder)"
717821004,Glycogenosis with severe cardiomyopathy due to glycogenin deficiency
717840005,Congestive heart failure stage B (disorder)
722919003,Neonatal cardiac failure due to decreased left ventricular output
723993005,Sensorineural deafness with dilated cardiomyopathy syndrome (disorder)
725416005,Cardiomyopathy co-occurrent and due to cirrhosis of liver (disorder)
762994006,New York Heart Association Classification class (observable entity)
762998009,Assessment using New York Heart Association Classification
16228931000119102,Cardiomyopathy caused by drug (disorder)
766883006,Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation
771509001,Hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation
771513008,Infantile hypertrophic cardiomyopathy due to mitochondrial ribosomal protein L44 deficiency (disorder)
788878000,Cardiomyopathy due to diabetes mellitus (disorder)
788950000,Heart failure with mid range ejection fraction
789037005,Rheumatic cardiomyopathy (disorder)
16838951000119100,Acute on chronic right-sided congestive heart failure
860586000,Pulmonary heart valve bioprosthesis
860839005,Cardiomyopathy due to storage disease
860837007,Cardiomyopathy due to connective tissue disease (disorder)
119731000146105,Cardiomyopathy due to disease caused by SARS-CoV-2
871617000,Low output heart failure due to and following Fontan operation (disorder)
871638006,Hypertrophic cardiomyopathy due to glycogen storage disease
871639003,Dilated cardiomyopathy due to mitochondrial disease (disorder)
871646007,Infiltrative cardiomyopathy
871649000,Hypertrophic cardiomyopathy due to lysosomal disease
