MedCodeID,Description
300916019,[X]Cardiomyopathy in other diseases classified elsewhere
300052018,Cardiomyopathy in disease EC
4777191000006117,"Cardiomyopathy, secondary"
12704221000006116,Cardiomyopathy associated with another disorder
300057012,Cardiomyopathy associated with another disorder
11904331000006116,Secondary cardiomyopathy NOS
4777181000006115,Secondary cardiomyopathy
4777211000006116,Cardiomyopathy in Friedreich ataxia
300053011,Cardiomyopathy in Friedreich's ataxia
300054017,Cardiomyopathy in myotonic dystrophy
300055016,Dystrophic cardiomyopathy
300179017,Decompensated cardiac failure
300180019,Compensated cardiac failure
300190010,Acute left ventricular failure
300214014,Post cardiac operation functional disturbance
300217019,Post cardiac operation heart failure NOS
2529901000006111,Dilated cardiomyopathy secondary to toxic reaction
2530931000006112,Dilated cardiomyopathy secondary to metazoal myocarditis
8065541000006115,Cardiomyopathy due to viral infection
34556015,Secondary dilated cardiomyopathy
316833010,Congenital cardiac failure
324974014,Heart transplant failure and rejection
324975010,Heart-lung transplant failure and rejection
2840701000006117,Dilated cardiomyopathy secondary to rheumatoid arthritis
8011111000006111,Congestive heart failure with right heart failure
350413012,Congestive obstructive cardiomyopathy
5056831000006119,HCM - Hypertrophic cardiomyopathy
300910013,Hypertrophic cardiomyopathy
5056841000006112,Post-myocarditic cardiomyopathy
5056871000006116,Restrictive cardiomyopathy without endomyocardial fibrosis
5056881000006118,Familial restrictive cardiomyopathy
350484012,Heart failure as a complication of care
359673017,Hauptmann-Thannhauser muscular dystrophy
5143111000006115,Benign scapuloperoneal muscular dystrophy with cardiomyopathy
5143171000006112,Severe scapuloperoneal muscular dystrophy with cardiomyopathy
2892421000006113,Restrictive cardiomyopathy secondary to malignancy
5331151000006110,Arrhythmogenic right ventricular dysplasia
5331161000006112,Arrhythmogenic right ventricular cardiomyopathy
2908651000006113,Low output heart failure
403107019,Cardiac insufficiency as a complication of care
666221000006118,Familial cardiac amyloid
2934071000006112,Danish type familial amyloid cardiomyopathy
2934081000006110,Familial amyloid heart disease
2934101000006119,Denmark type amyloidosis
2934111000006116,Familial amyloid cardiomyopathy
2934091000006113,Danish type amyloidosis
884181000006110,Pulmonary heart disease
300884014,[X]Other specified pulmonary heart diseases
5560071000006117,Pulmonary heart disease
5573991000006118,Impaired left ventricular func
784191000006110,Impaired left ventricular function
411506018,Impaired left ventricular function
5586371000006119,Cardiac failure developing in the perinatal period
412678013,Neonatal cardiac failure
5588241000006116,Haemorrhagic pulmonary oedema
5588251000006119,Hemorrhagic pulmonary edema
5602531000006118,Sepsis-associated left ventricular failure
5602541000006111,Sepsis-associated right ventricular failure
419130013,Arrhythmogenic right ventricular cardiomyopathy
2543761000006114,Dilated cardiomyopathy secondary to myotonic dystrophy
2964231000006113,Dilated cardiomyopathy secondary to muscular dystrophy
2969451000006116,Dilated cardiomyopathy secondary to sensitivity
2991241000006116,Dilated cardiomyopathy secondary to viral myocarditis
451426015,Cardiac failure therapy
2997821000006118,Restrictive cardiomyopathy secondary to familial storage disease
453099015,H/O: Heart failure in last year
5990971000006113,History of heart failure in last year
6029491000006114,No cardiac failure
6043761000006113,Refractory heart failure
460126017,Cardiomyopathy in Duchenne muscular dystrophy
3031351000006116,Restrictive cardiomyopathy secondary to endocardial fibroelastosis
3035161000006119,Primary eosinophilic endomyocardial restrictive cardiomyopathy
3035191000006110,Constrictive endocarditis
3035201000006113,L̦ffler's parietal fibroplastic endocarditis
3035171000006114,Eosinophilic endomyocardial disease
3035181000006112,L̦ffler's endocarditis
3053021000006110,Dilated cardiomyopathy secondary to deficiency
6978012,Diastolic dysfunction
3075181000006114,Dilated cardiomyopathy due to systemic sclerosis
3075191000006112,Dilated cardiomyopathy secondary to scleroderma
3075321000006112,Primary familial cardiomyopathy
59588016,Familial cardiomyopathy
6204381000006117,Acute right-sided heart failure
6212531000006117,Cardiogenic pulmonary oedema
6212541000006110,Cardiogenic pulmonary edema
6212521000006115,Acute cardiac pulmonary oedema
6212561000006114,Acute cardiogenic pulmonary oedema
6212571000006119,Acute cardiogenic pulmonary edema
6212551000006112,Acute cardiac pulmonary edema
728681000006116,Malignant hypertensive heart disease without congestive heart failure
2504331000006114,Acute left-sided heart failure
2504341000006116,Acute left heart failure
3087841000006114,Dilated cardiomyopathy secondary to systemic lupus erythematosus
490972013,Right ventricular failure
1816101000006113,Right ventricular failure
3128441000006111,Restrictive cardiomyopathy secondary to sarcoidosis
1488804017,Heart failure confirmed
1489358014,Left ventricular diastolic dysfunction
3138401000006112,Dilated cardiomyopathy secondary to granuloma
6611091000006115,African endomyocardial fibrosis
395766015,Obscure African cardiomyopathy
6611101000006114,Obscure cardiomyopathy of Africa
6611081000006118,Restrictive cardiomyopathy with endomyocardial fibrosis
1778232017,Endomyocardial fibrosis
6615881000006112,COCM - Congestive cardiomyopathy
1778488011,Congestive cardiomyopathy
6615901000006114,Congestive dilated cardiomyopathy
6615851000006116,Dilated cardiomyopathy
6615871000006114,CCM - Congestive cardiomyopathy
6615891000006110,DCM - Dilated cardiomyopathy
3152591000006116,Dilated cardiomyopathy secondary to protozoal myocarditis
1216090015,"Acute oedema of lung, unspecified"
301743011,Acute pulmonary oedema NOS
3152711000006119,Acute oedema of lung
1490256017,Acute pulmonary oedema
3152691000006117,Acute pulmonary edema
3152701000006117,Acute edema of lung
301741013,Acute pulmonary oedema unspecified
3152731000006113,Pulmonary edema - acute
3152721000006110,Pulmonary oedema - acute
6727781000006111,Moderator band cardiomyopathy
6727771000006113,Hypertrophy of septomarginal trabeculation
2159197017,Echocardiogram shows left ventricular systolic dysfunction
2159198010,Echocardiogram shows left ventricular diastolic dysfunction
6850191000006114,Dilated cardiomyopathy associated with connective tissue disorder
6850201000006112,Dilated cardiomyopathy due to taurine deficiency
6873351000006110,Constrictive cardiomyopathy
150511013,Constrictive cardiomyopathy
6873341000006113,Restrictive cardiomyopathy
6878521000006115,Secondary restrictive cardiomyopathy
2548656015,Right ventricular systolic dysfunction
2549089012,Left ventricular dysfunction monitoring verbal invite
2549128016,Right ventricular diastolic dysfunction
6895651000006113,Emergency hospital admission for heart failure
12490061000006118,Admit heart failure emergency
2549208013,Emergency hospital admission for heart failure
2549243014,Seen in heart failure clinic
2549697018,Referral to heart failure nurse
2548316014,Seen by community heart failure nurse
6914191000006115,Systolic heart failure
6919191000006119,Diastolic heart failure
3176431000006115,Hypertrophic cardiomyopathy secondary to neuromuscular disorder
2616470012,New York Heart Association Classification - Class I
6960931000006110,NYHA - New York Heart Association Classification
11927011000006113,New York Heart Association Classification
2616472016,New York Heart Association Classification - Class III
3178551000006110,Primary endomyocardial fibrosis restrictive cardiomyopathy
6973241000006110,New York Heart Classification finding
2616471011,New York Heart Association Classification - Class II
493287011,Congestive cardiac failure
3182541000006117,Congestive cardiac failure
70653017,Congestive heart failure
3182531000006110,Congestive heart disease
3182551000006115,CCF - Congestive cardiac failure
3182561000006118,CHF - Congestive heart failure
7025691000006110,Decompensated chronic heart failure
7052811000006113,Right heart failure due to pulmonary hypertension
7056281000006118,Congestive heart failure due to left ventricular systolic dysfunction
1705371000000116,Tachycardiomyopathy
2674238014,Tachycardia-induced cardiomyopathy
2675255018,Congestive heart failure due to valvular disease
7065281000006117,Ischaemic congestive cardiomyopathy
7065291000006119,Ischemic congestive cardiomyopathy
2694523019,Left ventricular cardiac dysfunction
7119761000006112,Chronic left ventricular systolic dysfunction
7119751000006110,Chronic systolic dysfunction of left ventricle
72934016,Rheumatic left ventricular failure
7250571000006113,Chronic systolic heart failure
7262501000006110,Combined systolic and diastolic dysfunction
3213831000006118,Right heart failure secondary to left heart failure
7274561000006113,Acute on chronic systolic heart failure
7274571000006118,Acute systolic heart failure
7275951000006115,Acute diastolic heart failure
7275961000006118,Acute on chronic diastolic heart failure
7306501000006117,Secondary hypertrophic cardiomyopathy
7306491000006113,Hypertrophic cardiomyopathy associated with another disorder
2227501000000110,Heart failure with preserved ejection fraction
1661371000000112,HFNEF - heart failure with normal ejection fraction
1647701000000118,Heart failure with normal ejection fraction
7321121000006119,Heart failure with preserved ejection fraction
3219591000006115,Dilated cardiomyopathy secondary to fungal myocarditis
7347741000006116,Right ventricular myocardial noncompaction cardiomyopathy
7347751000006119,Left ventricular myocardial noncompaction cardiomyopathy
3229421000006114,HOCM - Hypertrophic obstructive cardiomyopathy
3229411000006118,Obstructive cardiomyopathy
75410014,Hypertrophic obstructive cardiomyopathy
3244761000006113,Hypertensive heart failure
3254291000006112,Dilated cardiomyopathy secondary to dermatomyositis
494669012,Chronic pulmonary oedema
3257341000006116,Chronic pulmonary edema
3258581000006115,Keshan disease
3258591000006117,Congestive cardiomyopathy due to selenium deficiency
7475601000006111,Inflammatory cardiomyopathy
7475611000006114,Cardiomyopathy due to neuromuscular disorder
7475651000006110,Cardiomyopathy due to disorder of heart valve
7475641000006113,Valvular cardiomyopathy
11858851000006114,Pacing-induced cardiomyopathy
7475701000006116,Pacing induced cardiomyopathy
7475711000006118,Ventricular myocardial noncompaction cardiomyopathy
7475721000006114,Heart failure due to end stage congenital heart disease
7475731000006112,Hypertrophic cardiomyopathy with genetic marker
7475741000006119,Dilated cardiomyopathy with genetic marker
7475771000006110,Ischemic congestive cardiomyopathy due to coronary artery disease
7475781000006113,Ischemic dilated cardiomyopathy due to coronary artery disease
7475751000006117,Ischaemic dilated cardiomyopathy due to coronary artery disease
7475761000006115,Ischaemic congestive cardiomyopathy due to coronary artery disease
7475881000006115,Mitochondrial cardiomyopathy
7475891000006117,Hypertrophic mitochondrial cardiomyopathy
7475901000006118,Histiocytoid mitochondrial cardiomyopathy
7477861000006117,Right ventricular dysfunction due to disorder of left ventricle
7487191000006113,Right ventricular cardiac dysfunction
7487181000006110,Dysfunction of right cardiac ventricle
3283871000006117,Chronic heart failure
82584011,Acute cor pulmonale
3314361000006111,Dilated cardiomyopathy secondary to Friedreich's ataxia
3314371000006116,Dilated cardiomyopathy secondary to Friedreich ataxia
3314451000006119,Cobalt cardiomyopathy
3314461000006117,Beer-drinker's cardiomyopathy
2580171000006116,Cardiac insufficiency due to prosthesis
2580181000006118,Heart failure due to prosthesis
2581861000006110,Hypertensive heart disease with congestive heart failure
3343421000006117,Familial dilated cardiomyopathy
3343411000006113,Primary familial dilated cardiomyopathy
3360091000006112,Primary idiopathic dilated cardiomyopathy
3364801000006116,Hypertrophic cardiomyopathy secondary to Friedreich's ataxia
3364811000006118,Hypertrophic cardiomyopathy secondary to Friedreich ataxia
3370881000006114,Primary eosinophilic endomyocardial cardiomyopathy
2585431000006117,Chronic left-sided congestive heart failure
3389851000006118,Dilated cardiomyopathy secondary to bacterial myocarditis
3402251000006117,Cardiac failure after obstetrical surgery AND/OR other procedure including delivery
94251011,Acute heart failure
3424991000006119,Restrictive cardiomyopathy secondary to hemochromatosis
3424981000006117,Restrictive cardiomyopathy secondary to haemochromatosis
3452461000006110,Dilated cardiomyopathy secondary to amyloidosis
3457111000006119,Dilated cardiomyopathy secondary to glycogen storage disease
2595681000006117,Dilated cardiomyopathy secondary to sarcoidosis
3482991000006115,Dilated cardiomyopathy secondary to familial storage disease
3488561000006119,Cardiac insufficiency following cardiac surgery
3488571000006114,Heart failure following cardiac surgery
3489281000006119,Hypertensive heart disease without congestive heart failure
7499321000006117,Induced termination of pregnancy complicated by cardiac failure
305601017,Cardiac failure following abortive pregnancy
7500101000006113,Diastolic heart failure stage A
7500111000006111,Systolic heart failure stage A
3513911000006111,Puerperal cardiomyopathy
537991000006111,Postpartum cardiomyopathy
3527431000006113,Primary idiopathic hypertrophic cardiomyopathy
3541361000006118,Primary idiopathic restrictive cardiomyopathy
3550951000006114,Restrictive cardiomyopathy secondary to glycogen storage disease
3552511000006116,Hypertensive cardiomegaly
3552501000006119,Hypertensive cardiopathy
741661000006118,Hypertensive heart disease NOS
3552531000006110,HHD - Hypertensive heart disease
299655012,Hypertensive heart disease NOS
3552521000006112,Hypertensive cardiovascular disease
741681000006111,Hypertensive heart disease NOS with CCF
741691000006114,Hypertensive heart disease NOS without CCF
107545013,Hypertensive heart disease
3553111000006118,Dilated cardiomyopathy secondary to infiltration
3589241000006116,Chronic right-sided congestive heart failure
299848013,Acute pulmonary heart disease NOS
111625010,Acute pulmonary heart disease
8021211000006111,Congestive heart failure stage D
8021221000006115,Congestive heart failure stage C
3616311000006110,Primary endomyocardial fibrosis cardiomyopathy
8212081000006118,History of cardiomyopathy
3623041000006114,Replacement of pulmonary heart valve in total repair of tetralogy of Fallot
3623031000006116,Repair of pulmonary heart valve with prosthesis in total repair of tetralogy of Fallot
3632101000006116,Nonobstructive cardiomyopathy
7501981000006110,Pulmonary hypertension due to systolic systemic ventricular dysfunction
7501991000006113,Pulmonary hypertension due to systolic left ventricular dysfunction
7502001000006110,Pulmonary hypertension due to diastolic systemic ventricular dysfunction
7502011000006113,Pulmonary hypertension due to diastolic left ventricular dysfunction
7507301000006110,Acute exacerbation of chronic congestive heart failure
7507311000006113,Acute on chronic congestive heart failure
7510321000006115,Asymptomatic left ventricular systolic dysfunction
7510341000006110,Symptomatic congestive heart failure
7525381000006119,Secondary nonischemic congestive cardiomyopathy
7530491000006119,Primary hypertrophic cardiomyopathy
7558421000006119,Early onset myopathy with fatal cardiomyopathy
7558441000006114,Salih myopathy
7558431000006116,Salih congenital muscular dystrophy
7560341000006114,DMD-associated dilated cardiomyopathy
7560361000006113,Duchenne muscular dystrophy-associated dilated cardiomyopathy
7560331000006116,Dilated cardiomyopathy 3B
7560351000006111,X-linked dilated cardiomyopathy
7573011000006114,Mitral valve regurgitation due to cardiomyopathy
7573171000006116,Heart failure with reduced ejection fraction
7573181000006118,Heart failure with reduced ejection fraction due to coronary artery disease
7573191000006115,Heart failure with reduced ejection fraction due to myocarditis
7573201000006117,Heart failure with reduced ejection fraction due to cardiomyopathy
7573211000006119,Heart failure with reduced ejection fraction due to heart valve disease
7688011000006118,3-methylglutaconic aciduria type 5
7688021000006114,Dilated cardiomyopathy with ataxia syndrome
7705171000006112,Cardiomyopathy co-occurrent with human immunodeficiency virus infection
7735511000006119,ATTRV122I amyloidosis
7735491000006113,Transthyretin related familial amyloid cardiomyopathy
7735501000006117,Transthyretin amyloid cardiopathy
7738921000006114,Familial isolated ARVD (arrhythmogenic right ventricular dysplasia)
7738911000006118,Familial isolated arrhythmogenic right ventricular dysplasia
7738931000006112,Familial isolated arrhythmogenic right ventricular cardiomyopathy
7762771000006116,"Congenital cataract, hypertrophic cardiomyopathy, mitochondrial myopathy syndrome"
7762781000006118,Sengers syndrome
7762881000006111,Glycogen storage disease type 15
7762891000006114,Glycogen storage disease type XV
7762871000006113,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency
7762901000006113,Glycogenosis with severe cardiomyopathy due to glycogenin deficiency
7763221000006118,Congestive heart failure stage B
3669421000006118,Asthma - cardiac
1495417010,Cardiac asthma
7786951000006111,Najjar syndrome
7786941000006114,Malouf syndrome
7786921000006119,Dilated cardiomyopathy with hypergonadotropic hypogonadism syndrome
7786931000006116,Cardiogenital syndrome
7791761000006119,Tubular renal disease with cardiomyopathy syndrome
7806071000006116,Krasnow Qazi syndrome
7806061000006111,Cardiomyopathy with cataract and hip spine disease syndrome
7806081000006118,Cardiomyopathy and renal anomaly syndrome
7810851000006118,Cardiac conduction disease with dilated cardiomyopathy and brachydactyly syndrome
7810831000006113,Heart-hand syndrome Slovenian type
7810841000006115,Atriodigital dysplasia Slovenian type
7838091000006110,Neonatal cardiac failure due to decreased left ventricular output
7850181000006112,Sensorineural deafness with dilated cardiomyopathy syndrome
8022711000006111,Congestive heart failure as early postoperative complication
7868591000006111,Cirrhotic cardiomyopathy
7868601000006115,Cardiomyopathy co-occurrent and due to cirrhosis of liver
3687171000006119,Dilated cardiomyopathy caused by drug
3687151000006112,Cardiomyopathy due to drug
3687161000006114,Drug-induced specific heart muscle disorder
3687141000006110,Drug-induced cardiomyopathy
3687131000006117,Dilated cardiomyopathy secondary to drug
3706941000006119,Dilated cardiomyopathy secondary to malignancy
3718701000006116,Acute left-sided congestive heart failure
11998421000006119,NYHA (New York Heart Association) Classification class
833381000006119,New York Heart Association Classification class
11998461000006113,Assessment using New York Heart Association Classification
11998471000006118,Assessment using NYHA (New York Heart Association) Classification
1703621000000112,Worsening pulmonary oedema
12049161000006114,Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation
12049151000006112,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation
3750831000006111,Restrictive cardiomyopathy secondary to granulomas
504911000006115,Benign hypertensive heart disease without CCF
3768511000006114,Benign hypertensive heart disease without congestive heart failure
3787161000006116,Dilated cardiomyopathy secondary to neuromuscular disorder
3797011000006119,Restrictive cardiomyopathy secondary to amyloidosis
884211000006114,Other pulmonary heart disease
3800291000006115,COR - Chronic cor pulmonale
132655012,Chronic cor pulmonale
3809001000006112,Acute right-sided congestive heart failure
2117931000000116,Heart failure self-management plan agreed
3821271000006119,Haemosiderin-laden macrophage
3821291000006118,Heart failure cell
3821281000006116,Hemosiderin-laden macrophage
2631021000006114,Dilated cardiomyopathy secondary to hemochromatosis
2631011000006118,Dilated cardiomyopathy secondary to haemochromatosis
3842421000006111,Congestive rheumatic heart failure
728671000006119,Malignant hypertensive heart disease with congestive cardiac failure
3852501000006115,Malignant hypertensive heart disease with congestive heart failure
3855411000006110,Right heart failure due to disorder of lung
3855401000006112,Cor pulmonale
3855421000006119,Right heart failure due to pulmonary disease
3859091000006114,Dilated cardiomyopathy secondary to alcohol
3859111000006117,Dilated cardiomyopathy caused by alcohol
138527014,Alcoholic cardiomyopathy
3866161000006118,Primary familial hypertrophic cardiomyopathy
139481017,Weak heart
3868341000006118,HF - Heart failure
3868321000006113,Weak heart
395772015,Heart failure NOS
139482012,Cardiac failure
3868351000006116,Cardiac insufficiency
223981000000118,Cardiac failure NOS
3868311000006117,Myocardial failure
139475013,Heart failure
3878001000006111,Restrictive cardiomyopathy secondary to mucopolysaccharidosis
3878181000006118,Nutritional cardiomyopathy
3878171000006116,Dilated cardiomyopathy secondary to nutritive deficiency
3886041000006118,Left heart failure
3886071000006114,LVF - Left ventricular failure
141306010,Left ventricular failure
3886061000006119,Left-sided heart failure
300912017,[X]Other cardiomyopathies
300062013,Cardiomyopathy NOS
3896181000006114,Myocardiopathy
142397010,Cardiomyopathy
300032019,Other primary cardiomyopathies
300041012,Other primary cardiomyopathy NOS
3901271000006117,Dilated cardiomyopathy secondary to infection
3914551000006112,Dilated cardiomyopathy secondary to mucopolysaccharidosis
145620019,Chronic pulmonary heart disease
299853015,Other chronic pulmonary heart disease NOS
395756011,Chronic pulmonary heart disease NOS
299851018,Other chronic pulmonary heart disease
3927521000006118,Chronic cardiopulmonary disease
884191000006113,Chronic pulmonary heart dis.
147247018,Chronic congestive heart failure
3954121000006116,Primary cardiomyopathy
3959991000006115,Cardiac insufficiency during AND/OR resulting from a procedure
3960001000006113,Heart failure during AND/OR resulting from a procedure
3966281000006113,Dilated cardiomyopathy secondary to electrolyte deficiency
3974561000006115,Pleural effusion due to congestive heart failure
300911012,Primary restrictive cardiomyopathy
3987001000006110,Rheumatic heart valve failure
3988271000006114,Dilated cardiomyopathy secondary to polyarteritis nodosa
510016018,Biventricular congestive heart failure
4005301000006110,Biventricular failure
4022741000006114,Hypertrophic cardiomyopathy secondary to hyperthyroidism
8030311000006111,Exacerbation of congestive heart failure
251924010,H/O: heart recipient
251936016,H/O: artificial heart valve
251940013,H/O: artificial heart
90421000006112,Transplantation of heart and lung
478111000006114,Allotransplantation of heart and lung
270766014,Revision of transplantation of heart and lung
270767017,Other specified transplantation of heart and lung
270768010,Transplantation of heart and lung NOS
270769019,Transplantation of heart
864951000006119,Heart transplant
270770018,Allotransplantation of heart NEC
55971000006117,Xenotransplantation of heart
225671000006116,Piggyback transplantation of heart
270775011,Revision of implantation of prosthetic heart
270776012,Revision of transplantation of heart NEC
270777015,Other specified other transplantation of heart
270778013,Other transplantation of heart NOS
865341000006119,Other heart aid
271193014,Transluminal heart assist operations
865351000006117,Intra-aortic balloon pump
89771000006110,Transluminal insertion of pulsation balloon into aorta
271196018,Transluminal insertion of heart assist system NEC
271197010,Transluminal maintenance of heart assist system
271200011,Transluminal removal of heart assist system
271206017,Other specified transluminal heart assist operation
271207014,Transluminal heart assist operation NOS
865361000006115,Other heart aid NOS
2674543015,Open implantation of ventricular assist device
504901000006118,Benign hypertensive heart disease with congestive cardiac failure
329136016,Failure of sterile precautions during heart catheterisation
713581000006119,Mechanical failure of instrument or apparatus during heart catheterisation
818821000006110,"Heart transplant with complication, without blame"
384651000006111,Failure of sterile precautions during heart catheterization
460645013,[V]Heart transplanted
478671000000119,Biventricular cardiac pacemaker present
460955014,[V]Heart and lungs transplant status
2616473014,New York Heart Association Classification - Class IV
404741000000119,Heart failure 6 month review
1484918019,Heart failure annual review
2122191000000110,Education about deteriorating heart failure
2645623019,Heart failure education
308011000000119,Provision of information about heart failure
349037019,Implantation of ventricular assist device
349041015,Implantation of right ventricular assist device
349042010,Implantation of left ventricular assist device
349047016,Implantation of biventricular assist device
1547501000006112,Implantation of intravenous biventricular cardiac pacemaker system
2694033015,Implantation of biventricular cardiac pacemaker system
368201000000113,Open heart assist operations
386511000000110,Other specified open heart assist operations
380641000000113,Open heart assist operations NOS
1784061000006118,Preferred place of care for next exacerbation of heart failure
308301000000118,Discussion about heart failure care plan
1746171000000119,Has heart failure management plan
2205951000000117,Heart failure clinical pathway
1484917012,Heart failure follow-up
308041000000118,Referral to heart failure exercise programme
311561000000117,Referred to heart failure education group
216246012,Referral to heart failure clinic
2256811000000114,Referral to rapid access heart failure clinic
308261000000111,Heart failure review completed
