SNOMEDCTCodes,Description
7102711000001107,Estradiol valerate 1mg tablets 16 tablet - Waymade Healthcare Plc
7103011000001101,Estradiol valerate 1mg tablets 48 tablet - Waymade Healthcare Plc
3196511000001106,Estradiol valerate 2mg tablets - Bayer Plc
3196611000001105,Estradiol valerate 2mg tablets 48 tablet - Bayer Plc
3350611000001107,Estradiol valerate 2mg tablets - Mylan
3350711000001103,Estradiol valerate 2mg tablets 11 tablet - Mylan
3354111000001108,Estradiol valerate 2mg tablets - Orion Pharma (UK) Ltd
3354211000001102,Estradiol valerate 2mg tablets 70 tablet - Orion Pharma (UK) Ltd
15466011000001109,Estradiol valerate 3mg tablets - Bayer Plc
15466111000001105,Estradiol valerate 3mg tablets 6 tablet - Bayer Plc
3351911000001108,Estradiol valerate 1mg tablets - Mylan
3352011000001101,Estradiol valerate 1mg tablets 11 tablet - Mylan
4522411000001109,Estradiol valerate 2mg tablets - Merck Serono Ltd
3359911000001107,Estradiol valerate 2mg tablets - Novartis Pharmaceuticals UK Ltd
3360711000001106,Estradiol valerate 2mg tablets 16 tablet - Novartis Pharmaceuticals UK Ltd
3360911000001108,Estradiol valerate 2mg tablets 48 tablet - Novartis Pharmaceuticals UK Ltd
7105011000001100,Estradiol valerate 2mg tablets - Waymade Healthcare Plc
7105411000001109,Estradiol valerate 2mg tablets 48 tablet - Waymade Healthcare Plc
7120711000001103,Estradiol valerate 2mg tablets 70 tablet - Waymade Healthcare Plc
3365411000001107,Estradiol 2mg tablets - Kyowa Kirin Ltd
3365511000001106,Estradiol 2mg tablets 16 tablet - Kyowa Kirin Ltd
16176011000001104,Estradiol 2mg tablets - Lexon (UK) Ltd
16176111000001103,Estradiol 2mg tablets 42 tablet - Lexon (UK) Ltd
14233011000001102,Estradiol 2mg tablets - Sigma Pharmaceuticals Plc
14233111000001101,Estradiol 2mg tablets 42 tablet - Sigma Pharmaceuticals Plc
3346811000001105,Estradiol 1mg tablets - Abbott Healthcare Products Ltd
3346911000001100,Estradiol 1mg tablets 42 tablet - Abbott Healthcare Products Ltd
7123011000001105,Estradiol 1mg tablets - Dowelhurst Ltd
7124011000001107,Estradiol 1mg tablets 18 tablet - Dowelhurst Ltd
18648711000001109,Estradiol 2mg tablets - DE Pharmaceuticals
18648811000001101,Estradiol 2mg tablets 42 tablet - DE Pharmaceuticals
10276811000001100,Estradiol 2mg tablets - ReSource Medical UK Ltd
10276911000001105,Estradiol 2mg tablets 48 tablet - ReSource Medical UK Ltd
7121211000001104,Estradiol 2mg tablets - Waymade Healthcare Plc
7121311000001107,Estradiol 2mg tablets 36 tablet - Waymade Healthcare Plc
21280511000001101,Estradiol 2mg tablets 42 tablet - Waymade Healthcare Plc
13851711000001108,Estradiol valerate 2mg tablets - DE Pharmaceuticals
13851811000001100,Estradiol valerate 2mg tablets 48 tablet - DE Pharmaceuticals
24659611000001109,Estradiol valerate 2mg tablets - Imported (Germany)
24659911000001103,Estradiol valerate 2mg tablets 11 tablet - Imported (Germany)
17499311000001102,Estradiol valerate 2mg tablets - Mawdsley-Brooks & Company Ltd
37369411000001101,Estradiol valerate 2mg tablets 11 tablet - Mawdsley-Brooks & Company Ltd
17499411000001109,Estradiol valerate 2mg tablets 48 tablet - Mawdsley-Brooks & Company Ltd
37482011000001109,Estradiol 1mg tablets - Mawdsley-Brooks & Company Ltd
37482111000001105,Estradiol 1mg tablets 48 tablet - Mawdsley-Brooks & Company Ltd
3367011000001105,Estradiol 1mg tablets - Mylan
3367111000001106,Estradiol 1mg tablets 48 tablet - Mylan
7095211000001104,Estradiol 2mg tablets - Dowelhurst Ltd
7121411000001100,Estradiol 2mg tablets 36 tablet - Dowelhurst Ltd
7095611000001102,Estradiol 2mg tablets 42 tablet - Dowelhurst Ltd
16577711000001105,Estradiol 2mg tablets - Mawdsley-Brooks & Company Ltd
16577811000001102,Estradiol 2mg tablets 42 tablet - Mawdsley-Brooks & Company Ltd
37482611000001102,Estradiol 2mg tablets 48 tablet - Mawdsley-Brooks & Company Ltd
3454911000001101,Estradiol 2mg tablets - Mylan
3455011000001101,Estradiol 2mg tablets 48 tablet - Mylan
7142411000001108,Estradiol 4mg tablets - Dowelhurst Ltd
7142511000001107,Estradiol 4mg tablets 36 tablet - Dowelhurst Ltd
3451911000001104,Estradiol 4mg tablets - Novo Nordisk Ltd
3452211000001101,Estradiol 4mg tablets 36 tablet - Novo Nordisk Ltd
15466311000001107,Estradiol valerate 1mg tablets - Bayer Plc
15466411000001100,Estradiol valerate 1mg tablets 6 tablet - Bayer Plc
17897411000001106,Estradiol valerate 1mg tablets - Sigma Pharmaceuticals Plc
17897511000001105,Estradiol valerate 1mg tablets 48 tablet - Sigma Pharmaceuticals Plc
13850711000001100,Estradiol valerate 1mg tablets - DE Pharmaceuticals
13850811000001108,Estradiol valerate 1mg tablets 48 tablet - DE Pharmaceuticals
5502311000001101,Estradiol valerate 2mg tablets - Dowelhurst Ltd
7116011000001107,Estradiol valerate 2mg tablets 48 tablet - Dowelhurst Ltd
5502511000001107,Estradiol valerate 2mg tablets 60 tablet - Dowelhurst Ltd
3355711000001108,Estradiol valerate 1mg tablets - Novartis Pharmaceuticals UK Ltd
3356011000001102,Estradiol valerate 1mg tablets 16 tablet - Novartis Pharmaceuticals UK Ltd
3356111000001101,Estradiol valerate 1mg tablets 48 tablet - Novartis Pharmaceuticals UK Ltd
17898011000001101,Estradiol valerate 2mg tablets - Sigma Pharmaceuticals Plc
17898111000001100,Estradiol valerate 2mg tablets 48 tablet - Sigma Pharmaceuticals Plc
15473811000001104,Estradiol valerate 3mg tablets
15465911000001101,Estradiol valerate 3mg tablets 6 tablet
400795008,Estradiol 4mg tablets
3558811000001106,Estradiol 4mg tablets
3451511000001106,Estradiol 4mg tablets 36 tablet
37407011000001105,Elleste Solo 1mg tablets - Mawdsley-Brooks & Company Ltd
37407211000001100,Elleste Solo 1mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
18483611000001102,Elleste Solo 2mg tablets - Mawdsley-Brooks & Company Ltd
18483711000001106,Elleste Solo 2mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
2837211000001104,Elleste Solo 2mg tablets - Mylan
2837811000001103,Elleste Solo 2mg tablets 84 tablet - Mylan
18570111000001102,Climaval 1mg tablets - DE Pharmaceuticals
18570211000001108,Climaval 1mg tablets 84 tablet - DE Pharmaceuticals
10510311000001108,Climaval 1mg tablets - Waymade Healthcare Plc
10510411000001101,Climaval 1mg tablets 84 tablet - Waymade Healthcare Plc
17422511000001109,Progynova 1mg tablets - Mawdsley-Brooks & Company Ltd
17422611000001108,Progynova 1mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
14593311000001103,Progynova 1mg tablets - Waymade Healthcare Plc
14593411000001105,Progynova 1mg tablets 84 tablet - Waymade Healthcare Plc
5622411000001105,Climaval 2mg tablets - Dowelhurst Ltd
5622511000001109,Climaval 2mg tablets 28 tablet - Dowelhurst Ltd
5622611000001108,Climaval 2mg tablets 84 tablet - Dowelhurst Ltd
2845111000001100,Climaval 2mg tablets - Novartis Pharmaceuticals UK Ltd
2845211000001106,Climaval 2mg tablets 28 tablet - Novartis Pharmaceuticals UK Ltd
2845311000001103,Climaval 2mg tablets 84 tablet - Novartis Pharmaceuticals UK Ltd
2845411000001105,Progynova 2mg tablets - Bayer Plc
2845511000001109,Progynova 2mg tablets 84 tablet - Bayer Plc
5572111000001105,Progynova 2mg tablets - Dowelhurst Ltd
5572311000001107,Progynova 2mg tablets 60 tablet - Dowelhurst Ltd
17434511000001101,Progynova 2mg tablets - Mawdsley-Brooks & Company Ltd
17434611000001102,Progynova 2mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
2841811000001109,Elleste Solo 1mg tablets - Mylan
2842111000001107,Elleste Solo 1mg tablets 84 tablet - Mylan
16453111000001106,Zumenon 1mg tablets - Lexon (UK) Ltd
16453211000001100,Zumenon 1mg tablets 84 tablet - Lexon (UK) Ltd
2842511000001103,Zumenon 1mg tablets - Mylan
2844811000001106,Zumenon 1mg tablets 84 tablet - Mylan
14745711000001108,Zumenon 2mg tablets - Sigma Pharmaceuticals Plc
14745811000001100,Zumenon 2mg tablets 28 tablet - Sigma Pharmaceuticals Plc
14713111000001100,Climaval 1mg tablets - Sigma Pharmaceuticals Plc
14713311000001103,Climaval 1mg tablets 84 tablet - Sigma Pharmaceuticals Plc
18607311000001103,Progynova 1mg tablets - DE Pharmaceuticals
18607411000001105,Progynova 1mg tablets 84 tablet - DE Pharmaceuticals
17625311000001107,Progynova 1mg tablets - Necessity Supplies Ltd
17625411000001100,Progynova 1mg tablets 84 tablet - Necessity Supplies Ltd
37698911000001105,Progynova 1mg tablets - Pilsco Ltd
37699011000001101,Progynova 1mg tablets 84 tablet - Pilsco Ltd
18522711000001103,Climaval 2mg tablets - Mawdsley-Brooks & Company Ltd
18522811000001106,Climaval 2mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
16505711000001108,Climaval 1mg tablets - Mawdsley-Brooks & Company Ltd
16524011000001104,Climaval 1mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
16227511000001107,Progynova 2mg tablets - Lexon (UK) Ltd
16227611000001106,Progynova 2mg tablets 84 tablet - Lexon (UK) Ltd
13773611000001101,Progynova 2mg tablets - Waymade Healthcare Plc
13773711000001105,Progynova 2mg tablets 84 tablet - Waymade Healthcare Plc
325533008,Estradiol valerate 2mg tablets
3350511000001108,Estradiol valerate 2mg tablets 11 tablet
3359511000001100,Estradiol valerate 2mg tablets 16 tablet
2844911000001101,Estradiol valerate 2mg tablets 28 tablet
3196311000001100,Estradiol valerate 2mg tablets 48 tablet
5502411000001108,Estradiol valerate 2mg tablets 60 tablet
3354011000001107,Estradiol valerate 2mg tablets 70 tablet
2845011000001101,Estradiol valerate 2mg tablets 84 tablet
325546003,Estradiol 2mg tablets
3365111000001102,Estradiol 2mg tablets 16 tablet
2835911000001103,Estradiol 2mg tablets 28 tablet
3447211000001101,Estradiol 2mg tablets 36 tablet
3345711000001105,Estradiol 2mg tablets 42 tablet
3454811000001106,Estradiol 2mg tablets 48 tablet
2835711000001100,Estradiol 2mg tablets 84 tablet
325505008,Estradiol valerate 1mg tablets
15466211000001104,Estradiol valerate 1mg tablets 6 tablet
3351811000001103,Estradiol valerate 1mg tablets 11 tablet
3355211000001101,Estradiol valerate 1mg tablets 16 tablet
2845611000001108,Estradiol valerate 1mg tablets 28 tablet
3355311000001109,Estradiol valerate 1mg tablets 48 tablet
2845711000001104,Estradiol valerate 1mg tablets 84 tablet
325545004,Estradiol 1mg tablets
3448411000001103,Estradiol 1mg tablets 18 tablet
14745511000001103,Estradiol 1mg tablets 28 tablet
3346511000001107,Estradiol 1mg tablets 42 tablet
3366911000001106,Estradiol 1mg tablets 48 tablet
2841011000001103,Estradiol 1mg tablets 84 tablet
18219411000001100,Zumenon 1mg tablets - Mawdsley-Brooks & Company Ltd
18219511000001101,Zumenon 1mg tablets 84 tablet - Mawdsley-Brooks & Company Ltd
11032611000001102,Zumenon 1mg tablets - Waymade Healthcare Plc
11032711000001106,Zumenon 1mg tablets 84 tablet - Waymade Healthcare Plc
2838711000001107,Adgyn Estro 2mg tablets - Kyowa Kirin Ltd
2839011000001100,Adgyn Estro 2mg tablets 28 tablet - Kyowa Kirin Ltd
10276611000001104,Bedol 2mg tablets - ReSource Medical UK Ltd
10276711000001108,Bedol 2mg tablets 84 tablet - ReSource Medical UK Ltd
2838411000001101,Zumenon 2mg tablets - Mylan
2838611000001103,Zumenon 2mg tablets 84 tablet - Mylan
11032811000001103,Zumenon 2mg tablets - Waymade Healthcare Plc
11032911000001108,Zumenon 2mg tablets 84 tablet - Waymade Healthcare Plc
14729011000001105,Progynova 2mg tablets - Sigma Pharmaceuticals Plc
14729111000001106,Progynova 2mg tablets 84 tablet - Sigma Pharmaceuticals Plc
14745411000001102,Zumenon 1mg tablets - Sigma Pharmaceuticals Plc
14745611000001104,Zumenon 1mg tablets 28 tablet - Sigma Pharmaceuticals Plc
5531211000001108,Climaval 1mg tablets - Dowelhurst Ltd
5622311000001103,Climaval 1mg tablets 28 tablet - Dowelhurst Ltd
5531511000001106,Climaval 1mg tablets 84 tablet - Dowelhurst Ltd
16150911000001100,Climaval 1mg tablets - Lexon (UK) Ltd
16151111000001109,Climaval 1mg tablets 84 tablet - Lexon (UK) Ltd
18221411000001105,Climaval 1mg tablets - Necessity Supplies Ltd
18221511000001109,Climaval 1mg tablets 84 tablet - Necessity Supplies Ltd
16453311000001108,Zumenon 2mg tablets - Lexon (UK) Ltd
16453411000001101,Zumenon 2mg tablets 84 tablet - Lexon (UK) Ltd
2845811000001107,Climaval 1mg tablets - Novartis Pharmaceuticals UK Ltd
2845911000001102,Climaval 1mg tablets 28 tablet - Novartis Pharmaceuticals UK Ltd
2846011000001105,Climaval 1mg tablets 84 tablet - Novartis Pharmaceuticals UK Ltd
4501211000001106,FemTab 1mg tablets - Merck Serono Ltd
4501311000001103,FemTab 1mg tablets 84 tablet - Merck Serono Ltd
16227311000001101,Progynova 1mg tablets - Lexon (UK) Ltd
16227411000001108,Progynova 1mg tablets 84 tablet - Lexon (UK) Ltd
14728811000001106,Progynova 1mg tablets - Sigma Pharmaceuticals Plc
14728911000001101,Progynova 1mg tablets 84 tablet - Sigma Pharmaceuticals Plc
11495711000001102,Climaval 2mg tablets - Waymade Healthcare Plc
11495811000001105,Climaval 2mg tablets 84 tablet - Waymade Healthcare Plc
4501411000001105,FemTab 2mg tablets - Merck Serono Ltd
4501511000001109,FemTab 2mg tablets 84 tablet - Merck Serono Ltd
17625511000001101,Progynova 2mg tablets - Necessity Supplies Ltd
17625611000001102,Progynova 2mg tablets 84 tablet - Necessity Supplies Ltd
2846111000001106,Progynova 1mg tablets - Bayer Plc
2846211000001100,Progynova 1mg tablets 84 tablet - Bayer Plc
19868611000001103,Climaval 2mg tablets - Lexon (UK) Ltd
19868811000001104,Climaval 2mg tablets 84 tablet - Lexon (UK) Ltd
38164211000001102,Progynova 2mg tablets - DE Pharmaceuticals
38164311000001105,Progynova 2mg tablets 84 tablet - DE Pharmaceuticals
779182004,Product containing only estradiol in oral dose form (medicinal product form)
779187005,Product containing only estriol in oral dose form (medicinal product form)
325482006,Product containing precisely ethinylestradiol 1 milligram/1 each conventional release oral tablet (clinical drug)
325480003,Product containing precisely ethinylestradiol 10 microgram/1 each conventional release oral tablet (clinical drug)
325483001,Product containing precisely ethinylestradiol 20 microgram/1 each conventional release oral tablet (clinical drug)
4111411000001103,Ethinylestradiol 50microgram tablets (A A H Pharmaceuticals Ltd) (product)
4111611000001100,Ethinylestradiol 50microgram tablets (Celltech Pharmaceuticals Ltd) (product)
4111811000001101,Ethinylestradiol 50microgram tablets (Unichem Plc) (product)
4501811000001107,"FemTab Continuous tablets - Merck Serono Ltd
"
4502011000001109,"FemTab Continuous tablets 84 tablet - Merck Serono Ltd
"
