SNOMEDCTCodes,Description
427509002,Closed Salter-Harris type I fracture of lower epiphysis of femur (disorder)
427584009,Closed Salter-Harris type II fracture of lower epiphysis of femur (disorder)
428357005,Closed Salter-Harris type III fracture of lower epiphysis of femur (disorder)
427826000,Closed Salter-Harris type IV fracture of lower epiphysis of femur (disorder)
428232002,Closed Salter-Harris type V fracture of lower epiphysis of femur (disorder)
30905007,Closed supracondylar fracture of femur (disorder)
447394009,Closed comminuted supracondylar fracture of femur (disorder)
263233008,"Closed fracture of femur, distal end (disorder)"
208582001,"Closed fracture distal femur, comminuted/intra-articular (disorder)"
705091004,Closed fracture of epiphyseal plate of distal femur (disorder)
429342005,Closed osteochondral fracture of distal femur (disorder)
69830008,Multiple closed fractures of lower end of femur (disorder)
359820003,Closed fracture of neck of femur (disorder)
1705000,Closed fracture of base of neck of femur (disorder)
20100009,Closed fracture of intracapsular section of femur (disorder)
52450003,Closed fracture of midcervical section of femur (disorder)
208524003,"Closed fracture proximal femur, midcervical section (disorder)"
208521006,"Closed fracture proximal femur, transcervical (disorder)"
79484004,Closed transcervical fracture of femur (disorder)
26442006,Closed fracture of shaft of femur (disorder)
445899009,Closed fracture of trochanter of femur (disorder)
15912531000119101,Closed fracture of trochanter of left femur (disorder)
15912631000119102,Closed fracture of trochanter of right femur (disorder)
208551000,"Closed fracture proximal femur, subtrochanteric (disorder)"
89820008,Closed intertrochanteric fracture (disorder)
208548007,"Closed fracture of proximal femur, pertrochanteric (disorder)"
208552007,"Closed fracture proximal femur, intertrochanteric, comminuted (disorder)"
208550004,"Closed fracture proximal femur, intertrochanteric, two part (disorder)"
22802006,Closed pertrochanteric fracture (disorder)
263232003,Fracture of distal end of femur (disorder)
788892006,Complex fracture of lower end of femur not extending into joint (disorder)
263236000,Fracture of femoral condyle (disorder)
19652000,Open fracture of femoral condyle of femur (disorder)
208590001,"Open fracture distal femur, bicondylar (T-Y fracture) (disorder)"
208589005,"Open fracture distal femur, lateral condyle (disorder)"
208588002,"Open fracture distal femur, medial condyle (disorder)"
82640004,Stieda's fracture (disorder)
704061004,Stress fracture of lateral condyle of femur (disorder)
789045000,Simple fracture of lower end of femur not extending into joint (disorder)
263235001,Supracondylar fracture femur (disorder)
789058004,Wedge fracture of lower end of femur not extending into joint (disorder)
206213006,Fracture of femur due to birth trauma (disorder)
263225007,Fracture of proximal end of femur (disorder)
198741000000106,"Closed fracture of femur, upper epiphysis (disorder)"
5913000,Fracture of neck of femur (disorder)
263228009,Basicervical fracture of neck of femur (disorder)
263231005,Open fracture of base of neck of femur (disorder)
10821891000119104,Open fracture of base of neck of left femur (disorder)
263227004,Midcervical fracture of neck of femur (disorder)
84320000,Open fracture of midcervical section of femur (disorder)
30489009,Open fracture of intracapsular section of femur (disorder)
361119006,Open fracture of neck of femur (disorder)
208555009,"Open fracture of proximal femur, pertrochanteric (disorder)"
409666003,Pathological fracture of neck of femur (disorder)
704063001,Stress fracture of neck of femur (disorder)
431031001,Pathological fracture of neck of femur associated with osteoporosis (disorder)
788943004,Fracture of proximal epiphysis of femur (disorder)
208523009,"Closed fracture proximal femur, transepiphyseal (disorder)"
301034006,Fracture of greater trochanter (disorder)
275343008,Open fracture of greater trochanter of femur (disorder)
66483005,Open pertrochanteric fracture (disorder)
127287001,Intertrochanteric fracture (disorder)
428112005,Malunion of fracture of proximal femur (disorder)
198751000000109,"Open fracture of femur, upper epiphysis (disorder)"
12746007,Open transcervical fracture of femur (disorder)
704171000,Pathological fracture of proximal end of femur (disorder)
704334005,Pathological fracture of proximal femur due to osteoporosis (disorder)
704287008,Pathological fracture of proximal femur due to secondary osteoporosis (disorder)
704291003,Pathological fracture of femur due to secondary osteoporosis (disorder)
15970001000004108,Periprosthetic fracture of proximal femur (disorder)
263229001,Subtrochanteric fracture of femur (disorder)
208558006,"Open fracture proximal femur, subtrochanteric (disorder)"
54441004,Fracture of shaft of femur (disorder)
6628008,Open fracture of shaft of femur (disorder)
704068005,Stress fracture of shaft of femur (disorder)
208731002,Multiple fractures of femur (disorder)
45455009,Multiple open fractures of lower end of femur (disorder)
705093001,Open fracture of apophysis of femur (disorder)
87173003,Open fracture of epiphysis of femur (disorder)
41191003,Open fracture of head of femur (disorder)
15911931000119102,Open fracture of head of left femur (disorder)
15912091000119107,Open fracture of head of right femur (disorder)
208543003,Open subcapital fracture of proximal femur Garden grade III (disorder)
208544009,Open subcapital fracture of proximal femur Garden grade IV (disorder)
705124002,Open intra-articular fracture of head of femur (disorder)
263226008,Subcapital fracture of neck of femur (disorder)
275339009,Open subcapital fracture of femur (disorder)
10834301000119104,Open fracture of subcapital section of head of right femur (disorder)
208541001,Open subcapital fracture of proximal femur Garden grade I (disorder)
208542008,Open subcapital fracture of proximal femur Garden grade II (disorder)
203374004,Non-traumatic acute slipped upper femoral epiphysis (disorder)
203375003,Non-traumatic acute-on-chronic slipped upper femoral epiphysis (disorder)
203376002,Non-traumatic chronic slipped upper femoral epiphysis (disorder)
275342003,Open fracture of lesser trochanter of femur (disorder)
208587007,Open fracture of lower epiphysis of femur (disorder)
79978005,Open supracondylar fracture of femur (disorder)
445733003,Open comminuted supracondylar fracture of femur (disorder)
208536009,"Open fracture proximal femur, transepiphyseal (disorder)"
28576007,Open fracture of femur (disorder)
10820181000119103,Open fracture of distal end of left femur (disorder)
10822371000119100,Open fracture of distal end of right femur (disorder)
26938002,Open intertrochanteric fracture (disorder)
409667007,Pathological fracture of femur (disorder)
704253003,Pathological fracture of femur due to neoplastic disease (disorder)
704249000,Pathological fracture of proximal femur due to neoplastic disease (disorder)
704067000,Stress fracture of femur (disorder)
890095006,Atypical fracture of femur (disorder)
704330001,Pathological fracture of femur due to osteoporosis (disorder)
878852003,Fracture of knee (disorder)
263090000,Fracture dislocation of patellofemoral joint (disorder)
263114007,Fracture subluxation of patellofemoral joint (disorder)
209346004,Closed fracture subluxation of patellofemoral joint (disorder)
209347008,Open fracture subluxation of patellofemoral joint (disorder)
209343007,Open fracture subluxation of knee joint (disorder)
428256003,Fracture of condyle of tibia (disorder)
735671008,Fracture of lateral condyle of tibia (disorder)
735672001,Fracture of medial condyle of tibia (disorder)
281843000,Fracture of tibial spine (disorder)
871545004,Open fracture of tibial condyle (disorder)
208622009,Open fracture intercondylar spine of tibia (disorder)
10819101000119107,Open fracture of intercondylar spine of left tibia (disorder)
10832221000119109,Open fracture of intercondylar spine of right tibia (disorder)
51037009,Fracture of patella (disorder)
307178006,Comminuted fracture of patella (disorder)
208606008,"Open fracture patella, comminuted (stellate) (disorder)"
111643005,Open fracture of patella (disorder)
208604006,"Open fracture patella, distal pole (disorder)"
208603000,"Open fracture patella, proximal pole (disorder)"
208602005,"Open fracture patella, transverse (disorder)"
208605007,"Open fracture patella, vertical (disorder)"
426777008,Pathological fracture of patella (disorder)
428019004,Open fracture of bone of knee joint (disorder)
209341009,Open fracture dislocation of knee joint (disorder)
209345000,Open fracture dislocation of patellofemoral joint (disorder)
95853005,Metaphyseal fracture of bone of lower limb (disorder)
37619006,Open multiple fractures of lower limb AND ribs (disorder)
414292006,Fracture of lower leg (disorder)
413876003,Closed fracture of lower leg (disorder)
447395005,Closed fracture of fibula (disorder)
77803008,Closed fracture of shaft of fibula (disorder)
208629000,"Closed fracture of tibia and fibula, shaft (disorder)"
28012007,Closed fracture of shaft of tibia (disorder)
413877007,Closed fracture of tibia AND fibula (disorder)
705082003,Closed fracture of epiphyseal plate of distal fibula (disorder)
59639009,Closed fracture of upper end of fibula (disorder)
208615001,"Closed fracture fibula, neck (disorder)"
704209008,Closed fracture of epiphysis of proximal fibula (disorder)
28359007,Closed fracture of head of fibula (disorder)
447139008,Closed fracture of tibia (disorder)
23900009,Closed fracture of upper end of tibia (disorder)
705092006,Closed fracture of epiphyseal plate of proximal tibia (disorder)
428798001,Closed fracture of tibial plateau (disorder)
703998005,Closed bicondylar fracture of tibial plateau (disorder)
263237009,Closed fracture of tibial tuberosity (disorder)
428797006,Closed osteochondral fracture of proximal tibia (disorder)
111644004,Closed fracture of upper end of lower leg (disorder)
287077002,Fracture malunion - lower leg (disorder)
75591007,Fracture of fibula (disorder)
263242001,Fracture of distal end of fibula (disorder)
736517000,Avulsion fracture of anterior fibula (disorder)
735844006,Avulsion of ligament with bony fragment of lateral malleolus (disorder)
263244000,Bimalleolar fracture of ankle (disorder)
26908008,Open bimalleolar fracture (disorder)
208665005,"Open fracture ankle, bimalleolar, high fibular fracture (disorder)"
208664009,"Open fracture ankle, bimalleolar, low fibular fracture (disorder)"
123975002,Trimalleolar fracture (disorder)
735847004,Fracture of distal fibula above syndesmosis (disorder)
281535004,Fracture of lateral malleolus (disorder)
735845007,Fracture of lateral malleolus at syndesmosis (disorder)
735842005,Fracture of lateral malleolus below syndesmosis (disorder)
4673003,Open fracture of lateral malleolus (disorder)
307727005,Open fracture of distal fibula (disorder)
445311003,Open fracture of distal tibia and distal fibula (disorder)
67394003,Fracture of shaft of fibula (disorder)
315643003,Dupuytren's fracture dislocation ankle (disorder)
271577005,Fracture of shaft of tibia and fibula (disorder)
111646002,Open fracture of shaft of fibula (disorder)
208632002,"Open fracture of tibia and fibula, shaft (disorder)"
414293001,Fracture of tibia AND fibula (disorder)
414943006,Open fracture of tibia AND fibula (disorder)
19350001000004107,Stress fracture of tibia and fibula (disorder)
21867001,Fracture of upper end of fibula (disorder)
281533006,Fracture of head of fibula (disorder)
733296003,Avulsion of head of fibula (disorder)
208624005,"Open fracture fibula, head (disorder)"
281534000,Fracture of neck of fibula (disorder)
208625006,"Open fracture fibula, neck (disorder)"
59556008,Open fracture of upper end of fibula (disorder)
10837061000119109,Open fracture of proximal left fibula (disorder)
10817541000119106,Open fracture of proximal right fibula (disorder)
447017008,Open fracture of fibula (disorder)
10821131000119109,Open fracture of left fibula (disorder)
10821091000119107,Open fracture of right fibula (disorder)
445527009,Pathological fracture of fibula (disorder)
704252008,Pathological fracture of fibula due to neoplastic disease (disorder)
442538002,Stress fracture of fibula (disorder)
704331002,Pathological fracture of fibula due to osteoporosis (disorder)
704290002,Pathological fracture of fibula due to secondary osteoporosis (disorder)
31978002,Fracture of tibia (disorder)
278537006,Fracture of distal end of tibia (disorder)
6990005,Fracture of shaft of tibia (disorder)
22234005,Open fracture of shaft of tibia (disorder)
20433007,Fracture of upper end of tibia (disorder)
733295004,Avulsion of tibial tuberosity (disorder)
735669008,Fracture of metaphysis of proximal tibia (disorder)
428257007,Fracture of tibial plateau (disorder)
446980008,Open fracture of tibial plateau (disorder)
111645003,Open fracture of upper end of tibia (disorder)
263238004,Open fracture of tibial tuberosity (disorder)
446979005,Open fracture of tibia (disorder)
208637008,Open fracture distal tibia (disorder)
208638003,"Open fracture distal tibia, extra-articular (disorder)"
208639006,"Open fracture distal tibia, intra-articular (disorder)"
446981007,Open pilon fracture (disorder)
54530004,Open fracture of medial malleolus (disorder)
445526000,Pathological fracture of tibia (disorder)
704245006,Pathological fracture of tibia due to neoplastic disease (disorder)
442205007,Stress fracture of tibia (disorder)
704338008,Pathological fracture of tibia due to osteoporosis (disorder)
704283007,Pathological fracture of tibia due to secondary osteoporosis (disorder)
206214000,Fracture of tibia and/or fibula due to birth trauma (disorder)
208732009,Multiple fractures of lower leg (disorder)
69166006,Fracture of upper end of lower leg (disorder)
9344009,Open fracture of upper end of lower leg (disorder)
414942001,Open fracture of lower leg (disorder)
10830061000119105,Open fracture of left lower leg (disorder)
10816221000119100,Open fracture of right lower leg (disorder)
208621002,"Open fracture proximal tibia, bicondylar (disorder)"
208620001,"Open fracture proximal tibia, lateral condyle (plateau) (disorder)"
208619007,"Open fracture proximal tibia, medial condyle (plateau) (disorder)"
287069001,Pathological fracture - lower leg (disorder)
263091001,Fracture dislocation of ankle joint (disorder)
209350006,Open fracture dislocation of ankle joint (disorder)
733297007,Complicated fracture of ankle (disorder)
48187004,Open fracture of ankle (disorder)
704173002,Pathological fracture of ankle (disorder)
704255005,Pathological fracture of ankle due to neoplastic disease (disorder)
704070001,Stress fracture of ankle (disorder)
704328003,Pathological fracture of ankle due to osteoporosis (disorder)
704293000,Pathological fracture of ankle due to secondary osteoporosis (disorder)
263087006,Fracture dislocation of joint of lower limb (disorder)
263089009,Fracture dislocation of knee joint (disorder)
263112006,Fracture subluxation of joint of lower limb (disorder)
263113001,Fracture subluxation of knee joint (disorder)
64569008,Closed fractures of multiple bones of lower limb (disorder)
4208000,Closed multiple fractures of both lower limbs (disorder)
53441009,Closed multiple fractures of lower limb AND ribs (disorder)
42109006,Closed multiple fractures of lower limb with ribs AND sternum (disorder)
41392003,Closed multiple fractures of lower limb AND sternum (disorder)
51155003,Closed multiple fractures of upper AND lower limbs (disorder)
311857007,Closed fractures involving multiple regions upper with lower limb (disorder)
71620000,Fracture of femur (disorder)
32805004,Fractures of multiple bones of lower limb (disorder)
213355001,Fractures involving multiple regions of both lower limbs (disorder)
37490002,Open multiple fractures of both lower limbs (disorder)
771489001,Fractures involving multiple regions of left lower limb (disorder)
771490005,Fractures involving multiple regions of right lower limb (disorder)
9327005,Multiple fractures of lower limb AND ribs (disorder)
90799002,Multiple fractures of lower limb with ribs AND sternum (disorder)
20594000,Open multiple fractures of lower limb with ribs AND sternum (disorder)
4478002,Multiple fractures of upper AND lower limbs (disorder)
213358004,Fractures involving multiple regions of upper limb(s) with lower limb(s) (disorder)
311859005,Open fracture involving multiple regions upper with lower limbs (disorder)
17367000,Open multiple fractures of upper AND lower limbs (disorder)
22225000,Open fracture of multiple bones of lower limb (disorder)
50531009,Open fracture of lower limb (disorder)
432076004,Repair of fracture of lower limb bone by nailing using fluoroscopic guidance (procedure)
449646009,Reduction of open fracture of lower limb with internal fixation (procedure)
449647000,Reduction of open fracture of lower leg with internal fixation (procedure)
449685002,Debridement of open fracture of lower leg (procedure)
50067005,Debridement of open fracture of fibula (procedure)
67872001,Debridement of open fracture of tibia and fibula (procedure)
139471000119103,Aftercare for osteoporotic fracture of lower limb (regime/therapy)
699155000,Closed reduction of fracture of patella without internal fixation (procedure)
69505002,Internal fixation of patella without fracture reduction (procedure)
87905008,Gosselin's fracture (disorder)
263241008,Tillaux fracture (disorder)
263246003,Fracture of talus (disorder)
429664005,Fracture of posterior process of talus (disorder)
3381004,Open fracture of talus (disorder)
208698000,"Open fracture talus, body (disorder)"
208696001,"Open fracture talus, head (disorder)"
208697005,"Open fracture talus, neck (disorder)"
26176009,Shepherd's fracture (disorder)
