MedCodeID,Description
7833021000006119,Drug-induced toxic enteritis of small intestine
7833011000006110,Toxic enteritis of small intestine caused by drug
120502010,Dietetic colitis
3687061000006110,Chemically-induced colitis
3687051000006113,Chemical colitis
3690951000006114,Chronic ischemic enteritis
502379012,Chronic ischaemic enteritis
7954641000006113,IgE mediated allergic enteritis of small intestine
7954651000006110,Eosinophilic enteritis
3515301017,Chronic non-infectious enteritis of uncertain aetiology
3515300016,Chronic non-infectious enteritis of uncertain etiology
3697651000006117,Ischaemic enteritis
3697661000006115,Ischemic enteritis
3527130016,Allergic enteritis of small intestine
3527133019,Dietetic enteritis of small intestine
3527405010,FPIES - Food-protein induced enterocolitis syndrome
3527402013,Allergic enterocolitis caused by food protein
3527403015,Food-protein induced enterocolitis syndrome
3527407019,Food protein-induced colitis in infant
3527406011,Allergic colitis caused by food protein in infant
3700191000006110,Radiation induced enteritis
1233666019,Radiation enteritis
3700201000006113,Enteritis caused by radiation
3700171000006114,Enteritis due to radiation
8258361000006117,NEC - necrotising enterocolitis
8258351000006119,Necrotising enterocolitis
3822451000006116,Haemorrhagic colitis
3822461000006119,Hemorrhagic colitis
302959019,Other idiopathic proctocolitis
302961011,Other idiopathic proctocolitis NOS
302962016,Idiopathic proctocolitis NOS
494676019,Chronic ischaemic enterocolitis
483467010,Chronic ischaemic colitis
302997019,Chronic intestinal vascular insufficiency NOS
303009019,Toxic enteritis
303010012,Toxic enterocolitis
303052019,Sigmoiditis
221051000000112,Non-infective diarrhoea
22302019,Pseudopolyposis of colon
22303012,Inflammatory polyps of colon
299711000000117,Ischemic colitis
42550011,Gastroenteritis
886311000006111,Non-infective GIT inflam. NOS
198411000006113,Pseudomembranous colitis
70682016,Toxic colitis
198421000006117,Pseudomembranous colitis
198441000000117,Ileal pouchitis
1816421000006112,Left sided ulcerative colitis
353856013,Chronic diarrhoea
396366011,Other non-infective gastroenteritis and colitis NOS
303049010,Non-infective jejunitis NOS
