SNOMEDCTCodes,Description
609301009,Percutaneous thrombolysis of vein of transplanted pancreas using fluoroscopic guidance
698362007,History of transplantation of pancreas
698367001,History of intestinal transplant
702690005,Doppler ultrasound of transplant liver (procedure)
702776000,Heart transplant recipient
702775001,Lung transplant recipient
702773008,Cornea transplant recipient
702777009,Liver transplant recipient
703048006,Post-renal transplant vesicoureteric reflux
707148007,Recurrent post-transplant renal disease (disorder)
293711000119108,History of islet cell transplant
96601000119101,Aftercare for liver transplant done
711417005,Doppler ultrasonography of blood vessel of organ transplant
713825007,Renal artery stenosis of transplanted kidney (disorder)
713824006,Structure of renal artery of transplanted kidney (body structure)
714153000,Chronic kidney disease stage 5 with transplant (disorder)
716805003,Heart-lung transplant recipient (finding)
718031007,Retrograde insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance (procedure)
718030008,Antegrade insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance (procedure)
718078008,Doppler ultrasonography of transplanted liver (procedure)
6471000179103,Transplantation of kidney and pancreas (procedure)
6591000179103,Laparoscopic biopsy of transplanted pancreas (procedure)
6501000179109,Laparoscopic biopsy of transplanted kidney (procedure)
719352000,Kidney transplant recipient (finding)
6571000179102,Percutaneous needle biopsy of transplanted pancreas (procedure)
719423002,Structure of transplanted pancreas (body structure)
719820005,Structure of transplanted pancreatic islets (body structure)
719821009,Entire transplanted pancreas (body structure)
719822002,Entire transplanted pancreatic islets (body structure)
726555002,Percutaneous venoplasty of transplanted hepatic vein using fluoroscopic guidance (procedure)
731627000,Entire renal artery of transplanted kidney (body structure)
737295003,Transplanted kidney present
737296002,Transplanted lung present
739024006,Transplanted heart present (finding)
739025007,Transplanted heart-lung present (finding)
762618008,Bronchiolitis obliterans syndrome due to and after lung transplantation (disorder)
764643003,Fluoroscopy guided removal of nephrostomy tube from transplanted kidney
765478004,Allotransplantation of left kidney
765479007,Allotransplantation of right kidney
782655004,Laparoscopic transplant of kidney using robotic assistance
784266000,History of heart-lung transplant recipient
16058871000119104,Transplant failure of cornea of left eye (disorder)
16058711000119104,Transplant failure of cornea of right eye
785828003,Structure of transplanted cornea of left eye
785829006,Structure of transplanted cornea of right eye
785830001,Transplant of cornea of right eye (procedure)
785831002,Transplant of cornea of left eye (procedure)
16058831000119102,Transplant rejection of cornea of right eye
16058671000119103,Transplant rejection of cornea of left eye
792842004,Coronary arteriosclerosis in artery of transplanted heart
