MedCodeID,Description
5934211000006113,Supportive expressive psychodynamic psychotherapy
5934221000006117,Psychodynamic-interpersonal psychotherapy
447209013,Humanistic psychotherapy
447210015,Integrative psychotherapy
5934501000006112,Specific task orientated psychotherapy
8097291000006118,Relationship psychosexual therapy
5942091000006115,Under care of nurse psychotherapist
5942391000006117,Under care of psychotherapist
5944501000006113,Seen by nurse psychotherapist
448291017,Seen by psychotherapist
5946371000006119,Seen by psychotherapy service
5949861000006112,Referral from nurse psychotherapist
5949851000006110,Referral by nurse psychotherapist
5950271000006112,Referral by psychotherapist
5950281000006110,Referral from psychotherapist
5957071000006117,Discharge by nurse psychotherapist
5957331000006117,Discharge by psychotherapist
6025761000006110,Action therapy
2476490014,Psychotherapy - psychodynamic
6041621000006111,Psychodynamic psychotherapy
3006221000006116,"Sexual psychotherapy, group, male and female"
3041681000006118,"Sexual psychotherapy, group, all female"
8111491000006116,Marital psychotherapy
283454014,Aversion therapy NOS
500671000006113,Aversive psychotherapy
2555031000006115,Aversive technique
6220981000006117,Structural family psychotherapy
6220991000006119,Structural psychotherapy
3122471000006117,Supportive therapy
3122481000006119,Rogerian psychotherapy
3122451000006110,Client-centred psychotherapy
3122461000006112,Client-centered psychotherapy
1484808011,Cognitive analytic therapy
1488617016,Psychotherapy (specialty)
6718591000006113,Formal psychological therapy
6718601000006117,Eclectic psychotherapy
3160971000006118,Conjoint psychotherapy
3160981000006115,Triadic therapy
3171351000006114,"Sexual psychotherapy, group, all male"
7081271000006116,Child psychoanalytic psychotherapy
2691933019,Short-term psychodynamic therapy
7097581000006110,Brief psychodynamic therapy
2696043019,Child psychotherapy
1840631000006115,Child psychotherapy
7234861000006113,Couple psychotherapy
7239491000006115,Psychosynthesis
7240311000006112,Educational psychotherapy
2840445010,Interpersonal psychotherapy
3367701000006115,Psychodrama
2599251000006112,Relationship psychotherapy
3530931000006115,Sexual psychotherapy
3574241000006111,"Sexual psychotherapy, male therapist - female patient"
2272821000000117,Attachment-based therapy
2272461000000111,Parent-infant psychotherapy
2503401000000118,Focal psychodynamic therapy
7845901000006111,Behavioral couple psychotherapy
7845891000006112,Behavioural couple psychotherapy
3689671000006117,"Sexual psychotherapy, male therapist - male patient"
1775621000000119,Systemic psychotherapy
460929013,"[V]Psychotherapy, not elsewhere classified"
125425011,Psychotherapy
283481014,Other psychotherapy NOS
283476017,Other psychotherapy
126496013,Group psychotherapy
3738911000006111,Group therapy
8236961000006118,DNA (did not attend) psychotherapy appointment
1691951000000117,Did not attend psychotherapy appointment
1759231000000116,Dynamic interpersonal therapy
3822171000006115,Patient referral for psychotherapy
3822181000006117,Referral to psychotherapy service
8271521000006112,Liaison with psychotherapist
2634391000006112,Interactive individual medical psychotherapy
3880681000006117,Suppressive psychotherapy
3896551000006111,Supportive verbal psychotherapy
2236671000000118,Seen by trainee psychotherapist
3964711000006115,Social psychotherapy
102070013,Psychoanalysis
449329018,Referral to psychotherapist
346961000006118,[V]Psychotherapy or other treatment for mental disorder follow-up
