SNOMEDCTCodes,Description
12571111000001101,Hydroxychloroquine 40mg/5ml oral solution (Special Order) 1 ml
12571911000001103,Hydroxychloroquine 60mg/5ml oral solution (Special Order)
12572011000001105,Hydroxychloroquine 60mg/5ml oral solution (Special Order) 1 ml
37090811000001106,Hydroxychloroquine 200mg tablets (Mawdsley-Brooks & Company Ltd)
37091011000001109,Hydroxychloroquine 200mg tablets (Mawdsley-Brooks & Company Ltd) 60 tablet
29874411000001104,Hydroxychloroquine 200mg tablets (Sigma Pharmaceuticals Plc)
29874511000001100,Hydroxychloroquine 200mg tablets (Sigma Pharmaceuticals Plc) 60 tablet
39079311000001107,Hydroxychloroquine 300mg tablets (Alliance Healthcare (Distribution) Ltd)
39079411000001100,Hydroxychloroquine 300mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
40358311000001102,Hydroxychloroquine 300mg tablets (DE Pharmaceuticals)
40358411000001109,Hydroxychloroquine 300mg tablets (DE Pharmaceuticals) 30 tablet
8535311000001106,Hydroxychloroquine 100mg/5ml oral solution (Special Order)
8535511000001100,Hydroxychloroquine 100mg/5ml oral solution (Special Order) 1 ml
8534811000001103,Hydroxychloroquine 120mg/5ml oral solution (Special Order)
8535211000001103,Hydroxychloroquine 120mg/5ml oral solution (Special Order) 1 ml
8539611000001103,Hydroxychloroquine 200mg/5ml oral suspension (Drug Tariff Special Order)
8540711000001101,Hydroxychloroquine 200mg/5ml oral suspension (Drug Tariff Special Order) 1 ml
29562811000001104,Hydroxychloroquine 200mg/5ml oral suspension (Drug Tariff Special Order) 100 ml
12569511000001100,Hydroxychloroquine 30mg/5ml oral solution (Special Order)
12569611000001101,Hydroxychloroquine 30mg/5ml oral solution (Special Order) 1 ml
34675811000001106,Hydroxychloroquine 400mg/5ml oral suspension (Special Order)
34676011000001109,Hydroxychloroquine 400mg/5ml oral suspension (Special Order) 1 ml
8539811000001104,Hydroxychloroquine 75mg/5ml oral solution (Special Order)
8540111000001102,Hydroxychloroquine 75mg/5ml oral solution (Special Order) 1 ml
8540811000001109,Hydroxychloroquine 75mg/5ml oral suspension (Special Order)
8540911000001104,Hydroxychloroquine 75mg/5ml oral suspension (Special Order) 1 ml
17176311000001102,Hydroxychloroquine 200mg tablets (A A H Pharmaceuticals Ltd)
17176511000001108,Hydroxychloroquine 200mg tablets (A A H Pharmaceuticals Ltd) 60 tablet 6 x 10 tablets
38734111000001106,Hydroxychloroquine 200mg tablets (Accord-UK Ltd)
38734211000001100,Hydroxychloroquine 200mg tablets (Accord-UK Ltd) 60 tablet 6 x 10 tablets
20565811000001105,Hydroxychloroquine 200mg tablets (Blackrock Pharmaceuticals Ltd)
20565911000001100,Hydroxychloroquine 200mg tablets (Blackrock Pharmaceuticals Ltd) 60 tablet 6 x 10 tablets
38946511000001104,Hydroxychloroquine 200mg tablets (Medihealth (Northern) Ltd)
38946611000001100,Hydroxychloroquine 200mg tablets (Medihealth (Northern) Ltd) 60 tablet
38702911000001105,Hydroxychloroquine 300mg tablets (Blackrock Pharmaceuticals Ltd)
38703011000001102,Hydroxychloroquine 300mg tablets (Blackrock Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
12568311000001100,Hydroxychloroquine 22mg/5ml oral solution (Special Order)
12568411000001107,Hydroxychloroquine 22mg/5ml oral solution (Special Order) 1 ml
8539511000001102,Hydroxychloroquine 35mg/5ml oral suspension (Special Order)
8539911000001109,Hydroxychloroquine 35mg/5ml oral suspension (Special Order) 1 ml
12571311000001104,Hydroxychloroquine 53.33mg/5ml oral solution (Special Order)
12571411000001106,Hydroxychloroquine 53.33mg/5ml oral solution (Special Order) 1 ml
12573111000001100,Hydroxychloroquine 70mg/5ml oral solution (Special Order)
12573211000001106,Hydroxychloroquine 70mg/5ml oral solution (Special Order) 1 ml
12573411000001105,Hydroxychloroquine 80mg/5ml oral solution (Special Order)
12573511000001109,Hydroxychloroquine 80mg/5ml oral solution (Special Order) 1 ml
663811000001107,Plaquenil 200mg tablets (Sanofi)
2384311000001106,Plaquenil 200mg tablets (Sanofi) 60 tablet 6 x 10 tablets
17042211000001101,Quinoric 200mg tablets (Bristol Laboratories Ltd)
17042311000001109,Quinoric 200mg tablets (Bristol Laboratories Ltd) 60 tablet 6 x 10 tablets
42295211000001108,Hydroxychloroquine 200mg tablets
330037008,Hydroxychloroquine 200mg tablets
1018811000001108,Hydroxychloroquine 200mg tablets 60 tablet
8559211000001104,Hydroxychloroquine 150mg/5ml oral suspension
8537111000001100,Hydroxychloroquine 150mg/5ml oral suspension 1 ml
8558811000001105,Hydroxychloroquine 100mg/5ml oral suspension
8536411000001108,Hydroxychloroquine 100mg/5ml oral suspension 1 ml
8559911000001108,Hydroxychloroquine 200mg/5ml oral solution
8538111000001104,Hydroxychloroquine 200mg/5ml oral solution 1 ml
12623911000001105,Hydroxychloroquine 20mg/5ml oral solution
12567911000001100,Hydroxychloroquine 20mg/5ml oral solution 1 ml
12624211000001103,Hydroxychloroquine 25mg/5ml oral solution
12569111000001109,Hydroxychloroquine 25mg/5ml oral solution 1 ml
12624411000001104,Hydroxychloroquine 36mg/5ml oral solution
12569911000001107,Hydroxychloroquine 36mg/5ml oral solution 1 ml
8559011000001109,Hydroxychloroquine 120mg/5ml oral suspension
8535611000001101,Hydroxychloroquine 120mg/5ml oral suspension 1 ml
12624511000001100,Hydroxychloroquine 400mg/5ml oral solution
12570311000001109,Hydroxychloroquine 400mg/5ml oral solution 1 ml
12624911000001107,Hydroxychloroquine 65mg/5ml oral solution
12572411000001101,Hydroxychloroquine 65mg/5ml oral solution 1 ml
8559511000001101,Hydroxychloroquine 50mg/5ml oral solution
8537411000001105,Hydroxychloroquine 50mg/5ml oral solution 1 ml
8559611000001102,Hydroxychloroquine 50mg/5ml oral suspension
8538011000001100,Hydroxychloroquine 50mg/5ml oral suspension 1 ml
30622011000001107,Hydroxychloroquine 50mg/5ml oral suspension 300 ml
30622111000001108,Hydroxychloroquine 50mg/5ml oral suspension 500 ml
12625211000001102,Hydroxychloroquine 85mg/5ml oral solution
12573611000001108,Hydroxychloroquine 85mg/5ml oral solution 1 ml
12623711000001108,Hydroxychloroquine 108mg/5ml oral solution
12567011000001104,Hydroxychloroquine 108mg/5ml oral solution 1 ml
8559111000001105,Hydroxychloroquine 150mg/5ml oral solution
8536811000001105,Hydroxychloroquine 150mg/5ml oral solution 1 ml
12635711000001106,Hydroxychloroquine 15mg/5ml oral solution
12567311000001101,Hydroxychloroquine 15mg/5ml oral solution 1 ml
12623811000001100,Hydroxychloroquine 160mg/5ml oral solution
12567611000001106,Hydroxychloroquine 160mg/5ml oral solution 1 ml
12624111000001109,Hydroxychloroquine 250mg/5ml oral solution
12568511000001106,Hydroxychloroquine 250mg/5ml oral solution 1 ml
8559311000001107,Hydroxychloroquine 35mg/5ml oral solution
8537611000001108,Hydroxychloroquine 35mg/5ml oral solution 1 ml
12624611000001101,Hydroxychloroquine 40mg/5ml oral solution
12570711000001108,Hydroxychloroquine 40mg/5ml oral solution 1 ml
12624811000001102,Hydroxychloroquine 60mg/5ml oral solution
12571811000001108,Hydroxychloroquine 60mg/5ml oral solution 1 ml
38812411000001102,Hydroxychloroquine 300mg tablets
38702811000001100,Hydroxychloroquine 300mg tablets 30 tablet
8558711000001102,Hydroxychloroquine 100mg/5ml oral solution
8534511000001101,Hydroxychloroquine 100mg/5ml oral solution 1 ml
8558911000001100,Hydroxychloroquine 120mg/5ml oral solution
8534611000001102,Hydroxychloroquine 120mg/5ml oral solution 1 ml
8560011000001105,Hydroxychloroquine 200mg/5ml oral suspension
8539411000001101,Hydroxychloroquine 200mg/5ml oral suspension 1 ml
29562611000001103,Hydroxychloroquine 200mg/5ml oral suspension 100 ml
12624311000001106,Hydroxychloroquine 30mg/5ml oral solution
12569411000001104,Hydroxychloroquine 30mg/5ml oral solution 1 ml
34683611000001101,Hydroxychloroquine 400mg/5ml oral suspension
34675611000001107,Hydroxychloroquine 400mg/5ml oral suspension 1 ml
8559711000001106,Hydroxychloroquine 75mg/5ml oral solution
8539311000001108,Hydroxychloroquine 75mg/5ml oral solution 1 ml
8559811000001103,Hydroxychloroquine 75mg/5ml oral suspension
8540511000001106,Hydroxychloroquine 75mg/5ml oral suspension 1 ml
12624011000001108,Hydroxychloroquine 22mg/5ml oral solution
12568211000001108,Hydroxychloroquine 22mg/5ml oral solution 1 ml
8559411000001100,Hydroxychloroquine 35mg/5ml oral suspension
8539111000001106,Hydroxychloroquine 35mg/5ml oral suspension 1 ml
12624711000001105,Hydroxychloroquine 53.33mg/5ml oral solution
12571211000001107,Hydroxychloroquine 53.33mg/5ml oral solution 1 ml
12625011000001107,Hydroxychloroquine 70mg/5ml oral solution
12573011000001101,Hydroxychloroquine 70mg/5ml oral solution 1 ml
12625111000001108,Hydroxychloroquine 80mg/5ml oral solution
12573311000001103,Hydroxychloroquine 80mg/5ml oral solution 1 ml
