SNOMEDCTCodes,Description
2460711000001106,Penicillamine 250mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet
17953911000001107,Penicillamine 125mg tablets (Phoenix Healthcare Distribution Ltd)
17954011000001105,Penicillamine 125mg tablets (Phoenix Healthcare Distribution Ltd) 56 tablet
21842511000001100,Penicillamine 125mg tablets (Waymade Healthcare Plc)
21842711000001105,Penicillamine 125mg tablets (Waymade Healthcare Plc) 56 tablet
795511000001101,Penicillamine 250mg tablets (Actavis UK Ltd)
2460211000001104,Penicillamine 250mg tablets (Actavis UK Ltd) 56 tablet
13236111000001108,Penicillamine 250mg tablets (Dowelhurst Ltd)
13236211000001102,Penicillamine 250mg tablets (Dowelhurst Ltd) 56 tablet
38961711000001108,Penicillamine 250mg tablets (Imported)
38961811000001100,Penicillamine 250mg tablets (Imported) 56 tablet
39887511000001101,Penicillamine 250mg tablets (Medihealth (Northern) Ltd)
39887611000001102,Penicillamine 250mg tablets (Medihealth (Northern) Ltd) 56 tablet
12986111000001106,Penicillamine 125mg/5ml oral solution (Special Order)
12986211000001100,Penicillamine 125mg/5ml oral solution (Special Order) 1 ml
12986711000001107,Penicillamine 250mg/5ml oral solution (Special Order)
12987011000001108,Penicillamine 250mg/5ml oral solution (Special Order) 1 ml
33579311000001108,Penicillamine 250mg/5ml oral suspension (Special Order)
33579411000001101,Penicillamine 250mg/5ml oral suspension (Special Order) 1 ml
12987611000001101,Penicillamine 50mg/5ml oral solution (Special Order)
12987911000001107,Penicillamine 50mg/5ml oral solution (Special Order) 1 ml
98511000001108,Distamine 125mg tablets (Alliance Pharmaceuticals Ltd)
2459011000001108,Distamine 125mg tablets (Alliance Pharmaceuticals Ltd) 100 tablet
13711000001108,Distamine 250mg tablets (Alliance Pharmaceuticals Ltd)
2460111000001105,Distamine 250mg tablets (Alliance Pharmaceuticals Ltd) 100 tablet
37270111000001102,Metalcaptase gastro-resistant 150mg tablets (Imported (Germany))
37270411000001107,Metalcaptase gastro-resistant 150mg tablets (Imported (Germany)) 50 tablet
37270511000001106,Metalcaptase gastro-resistant 150mg tablets (Imported (Germany)) 100 tablet
37270911000001104,Metalcaptase gastro-resistant 300mg tablets (Imported (Germany))
37271011000001107,Metalcaptase gastro-resistant 300mg tablets (Imported (Germany)) 50 tablet
37271111000001108,Metalcaptase gastro-resistant 300mg tablets (Imported (Germany)) 100 tablet
41793411000001100,Penicillamine 125mg tablets
330026007,Penicillamine 125mg tablets
1101911000001100,Penicillamine 125mg tablets 56 tablet
942611000001106,Penicillamine 125mg tablets 100 tablet
41793511000001101,Penicillamine 250mg tablets
330027003,Penicillamine 250mg tablets
947611000001109,Penicillamine 250mg tablets 56 tablet
1036111000001105,Penicillamine 250mg tablets 100 tablet
13005011000001102,Penicillamine 125mg/5ml oral solution
12985911000001102,Penicillamine 125mg/5ml oral solution 1 ml
13005111000001101,Penicillamine 250mg/5ml oral solution
12986511000001102,Penicillamine 250mg/5ml oral solution 1 ml
33596211000001104,Penicillamine 250mg/5ml oral suspension
33579211000001100,Penicillamine 250mg/5ml oral suspension 1 ml
13005211000001107,Penicillamine 50mg/5ml oral solution
12987411000001104,Penicillamine 50mg/5ml oral solution 1 ml
37281111000001101,Penicillamine gastro-resistant 150mg tablets
37264711000001100,Penicillamine gastro-resistant 150mg tablets 50 tablet
37264911000001103,Penicillamine gastro-resistant 150mg tablets 100 tablet
37281511000001105,Penicillamine gastro-resistant 300mg tablets
37265711000001101,Penicillamine gastro-resistant 300mg tablets 50 tablet
37265811000001109,Penicillamine gastro-resistant 300mg tablets 100 tablet
