MedCodeID,Description
318465011,"Open fracture lumbar vertebra, spondylolysis"
318466012,"Open fracture lumbar vertebra, spinous process"
318467015,"Open fracture lumbar vertebra, transverse process"
318468013,"Open fracture lumbar vertebra, posterior arch"
318469017,"Open fracture lumbar vertebra, tricolumnar"
895301000006118,#Sacrum/coccyx-no cord lesion
318473019,Closed fracture sacrum
318474013,Closed compression fracture sacrum
318475014,Closed vertical fracture of sacrum
318476010,Open fracture sacrum
318477018,Open compression fracture sacrum
318482013,Fracture of first cervical vertebra
318483015,Fracture of second cervical vertebra
318484014,Multiple fractures of cervical spine
562751000006110,Closed fracture of cervical spine with cord lesion NOS
318500017,Closed fracture of cervical spine with cord lesion
895321000006111,#Cervical spine + cord lesion
570671000006117,"Closed spinal fracture with anterior cervical cord lesion, C1-4"
570771000006110,"Closed spinal fracture with posterior cervical cord lesion, C1-4"
570751000006117,"Closed spinal fracture with complete cervical cord lesion, C5-7"
570681000006119,"Closed spinal fracture with anterior cervical cord lesion, C5-7"
570781000006113,"Closed spinal fracture with posterior cervical cord lesion, C5-7"
44451000006118,"Open spinal fracture with complete cervical cord lesion, C1-4"
43161000006114,"Open spinal fracture with posterior cervical cord lesion, C1-4"
44461000006116,"Open spinal fracture with complete cervical cord lesion, C5-7"
318524013,"Open spinal fracture with central cervical cord lesion, C5-7"
43171000006119,"Open spinal fracture with posterior cervical cord lesion, C5-7"
570861000006113,"Closed spinal fracture with complete thoracic cord lesion, T1-6"
570851000006111,"Closed spinal fracture with anterior thoracic cord lesion, T1-6"
570791000006111,"Closed spinal fracture with posterior thoracic cord lesion, T1-6"
570761000006115,"Closed spinal fracture with complete thoracic cord lesion,T7-12"
570691000006116,"Closed spinal fracture with anterior thoracic cord lesion,T7-12"
570801000006112,"Closed spinal fracture with posterior thoracic cord lesion, T7-12"
43141000006110,"Open spinal fracture with complete thoracic cord lesion, T1-6"
44431000006113,"Open spinal fracture with anterior thoracic cord lesion, T1-6"
43181000006116,"Open spinal fracture with posterior thoracic cord lesion, T1-6"
43151000006112,"Open spinal fracture with complete thoracic cord lesion, T7-12"
43191000006118,"Open spinal fracture with posterior thoracic cord lesion, T7-12"
318558017,Closed spinal fracture with complete lumbar cord lesion
318559013,Closed spinal fracture with anterior lumbar cord lesion
318560015,Closed spinal fracture with central lumbar cord lesion
318561016,Closed spinal fracture with posterior lumbar cord lesion
318562011,Closed spinal fracture with cauda equina lesion
318565013,Open spinal fracture with complete lumbar cord lesion
318566014,Open spinal fracture with anterior lumbar cord lesion
318567017,Open spinal fracture with central lumbar cord lesion
318568010,Open spinal fracture with posterior lumbar cord lesion
318569019,Open spinal fracture with cauda equina lesion
318573016,Closed fracture of sacrum with complete cauda equina lesion
318583017,Open fracture of sacrum with complete cauda equina lesion
318725011,Multiple fractures of thoracic spine
4841671000006118,Multiple fracture of thoracic vertebrae
387541000006118,[X]Fract of other and unspec parts of lumbar spine & pelvis
325247012,Fractures involving thorax with lower back and pelvis
792411000006118,Fractures involving thorax with lower back and pelvis with limb(s)
2849681000006111,Open fracture of C1-C4 level with anterior cord syndrome
2866231000006111,Closed fracture of vertebral column with spinal cord injury
359833013,Osteoporotic vertebral collapse
455536018,Collapse of vertebra due to osteoporosis
5460471000006116,Fracture dislocation of spinal vertebra
5460461000006111,Fracture dislocation of spine
5460481000006118,Fracture dislocation of cervical spine
5460501000006111,Hangman fracture
5460491000006115,Hangman's fracture
5460511000006114,Fracture dislocation of thoracic spine
5460521000006118,Fracture dislocation of lumbar spine
5461811000006119,Jefferson fracture
5461821000006110,Fracture arch of atlas
318353013,Closed fracture of unspecified cervical vertebra
895271000006115,#Cervical spine-no cord lesion
402833017,Closed fracture of cervical spine
318391013,Closed fracture of cervical spine not otherwise specified
5509811000006110,Closed fracture of first cervical vertebra
402834011,Closed fracture atlas
402835012,Closed fracture axis
5509831000006116,Closed fracture of second cervical vertebra
402836013,Closed fracture of third cervical vertebra
402837016,Closed fracture of fourth cervical vertebra
402838014,Closed fracture of fifth cervical vertebra
402839018,Closed fracture of sixth cervical vertebra
402840016,Closed fracture of seventh cervical vertebra
318434019,Open fracture of cervical spine not otherwise specified
402841017,Open fracture of cervical spine
318396015,Open fracture of unspecified cervical vertebra
402842012,Open fracture atlas
402844013,Open fracture of third cervical vertebra
531631000006110,C3 vertebra open fracture without spinal cord lesion
402845014,Open fracture of fourth cervical vertebra
531651000006115,C4 vertebra open fracture without spinal cord lesion
531671000006113,C5 vertebra open fracture without spinal cord lesion
402846010,Open fracture of fifth cervical vertebra
531691000006114,C6 vertebra open fracture without spinal cord lesion
402847018,Open fracture of sixth cervical vertebra
531711000006112,C7 vertebra open fracture without spinal cord lesion
402848011,Open fracture of seventh cervical vertebra
405143010,Pathological fracture of thoracic vertebra
405144016,Pathological fracture of lumbar vertebra
5560561000006119,Pathological fracture of vertebra
570631000006115,"Cls spinal # with incomplete cervical cord lesion, C1-4 NOS"
44371000006115,"Opn spinal # with incomplete cervical cord lesion, C1-4 NOS"
5560671000006113,Fracture of cervical spine with cord lesion
570641000006113,"Cls spinal # with incomplete cervical cord lesion, C5-7 NOS"
44381000006117,"Opn spinal # with incomplete cervical cord lesion, C5-7 NOS"
43211000006117,"Opn spinal fracture with unspec cervical cord lesion, C5-7"
43201000006115,"Opn spinal fracture with unspec cervical cord lesion, C1-4"
570651000006110,"Cls spinal # with incomplete thoracic cord lesion, T1-6 NOS"
43231000006111,"Opn spinal fracture with unspec thoracic cord lesion, T7-12"
570661000006112,"Cls spinal # with incomplete thoracid cord lesion, T7-12 NOS"
570831000006116,"Cls spinal fracture with unspec thoracic cord lesion, T7-12"
44401000006117,"Opn spinal # with incomplete thoracic cord lesion, T7-12 NOS"
44391000006119,"Opn spinal # with incomplete thoracic cord lesion, T1-6 NOS"
43221000006113,"Opn spinal fracture with unspec thoracic cord lesion, T1-6"
5560681000006111,Fracture of thoracic spine with cord lesion
570841000006114,"Cls spinal fracture with unspec thoracic cord lesion,T1-6"
318557010,Closed spinal fracture with unspecified lumbar cord lesion
51781000006118,Open spinal fracture with incomplete lumbar cord lesion NOS
318564012,Open spinal fracture with unspecified lumbar cord lesion
5560691000006114,Fracture of lumbar spine with cord lesion
411019014,Internal fixation of fracture of spine
2948421000006112,Open fracture of T7-T12 level with anterior cord syndrome
5657681000006112,Fracture dislocation of thoracolumbar junction
5657691000006110,Fracture dislocation of cervicothoracic junction
5657701000006110,Fracture dislocation of lumbosacral junction
5657711000006113,Fracture of odontoid process
5657721000006117,Fracture of odontoid peg
5657731000006119,Teardrop fracture of cervical vertebra
5657741000006112,Wedge fracture of cervical vertebra
5657751000006114,Collapse wedge fracture of cervical vertebra
5657761000006111,Crush fracture of cervical vertebra
5657771000006116,Burst fracture of cervical vertebra
5657781000006118,Fracture of pedicle of cervical vertebra
5657791000006115,Fracture of transverse process of cervical vertebra
5657801000006119,Fracture of lamina of cervical vertebra
5657811000006116,Fracture of spinous process of cervical vertebra
5657821000006112,Two column fracture of cervical vertebra
5657831000006110,Three column fracture of cervical vertebra
5657841000006117,Teardrop fracture of thoracic vertebra
5657861000006118,Collapse wedge fracture of thoracic vertebra
5657851000006115,Wedge fracture of thoracic vertebra
5657871000006113,Crush fracture of thoracic vertebra
5657881000006111,Burst fracture of thoracic vertebra
5657891000006114,Fracture of pedicle of thoracic vertebra
5657911000006111,Fracture of lamina of thoracic vertebra
5657921000006115,Fracture of spinous process of thoracic vertebra
5657941000006110,Three column fracture of thoracic vertebra
5657951000006112,Teardrop fracture of lumbar vertebra
5657961000006114,Wedge fracture of lumbar vertebra
5657971000006119,Collapse wedge fracture of lumbar vertebra
5657981000006116,Crush fracture of lumbar vertebra
5657991000006118,Burst fracture of lumbar vertebra
5658001000006111,Fracture of pedicle of lumbar vertebra
5658011000006114,Fracture of transverse process of lumbar vertebra
5658021000006118,Fracture of lamina of lumbar vertebra
5658031000006115,Fracture of spinous process of lumbar vertebra
5658061000006112,Two column fracture of lumbar vertebra
5658071000006117,Three column fracture of lumbar vertebra
5964821000006114,Anterior wedge fracture of vertebra
451463012,Pathological fracture of cervical vertebra
3000361000006119,Closed fracture of T1-T6 level with posterior cord syndrome
6006161000006113,Primary closed reduction of spinal fracture
276510019,Primary closed reduction spinal fracture alone
210061000006115,Primary cls reduct spinal fracture+oth external stabilisatn
6006181000006115,Primary open reduction of spinal fracture
276534012,Primary open reduction spinal fracture alone
205441000006119,Primary opn reduc spinal fracture+other external stabilisatn
276546011,Revision to open reduction spinal fracture alone
6006191000006117,Revision open reduction of spinal fracture
159451000006113,Rvsn open reduc spinal fracture+other external stabilisation
455433012,Collapse of cervical vertebra due to osteoporosis
455444016,Closed multiple fractures of thoracic spine
455445015,Open multiple fracture of thoracic spine
455486010,Open fractures involving head with neck
562351000006114,Closed fracture involving thorax wth lower back and pelvis and limbs
259481000006119,Open fracture involving thorax wth lower back and pelvis and limbs
455534015,Collapse of lumbar vertebra due to osteoporosis
455535019,Collapse of thoracic vertebra due to osteoporosis
3003691000006114,Closed fracture of C5-C7 level with anterior cord syndrome
6048931000006112,Burst fracture of vertebra
6048941000006119,Wedge fracture of vertebra
3013491000006114,Closed fracture of T1-T6 level with spinal cord injury
3033451000006112,Open fracture of C1-C4 level with posterior cord syndrome
2554051000006114,Open fracture of T7-T12 level with spinal cord injury
3070201000006115,Open reduction of closed sacral fracture
3070311000006114,Closed fracture of C5-C7 level with posterior cord syndrome
3122641000006110,Open reduction of open coccygeal fracture
1780420012,Vertebroplasty
3162471000006111,Closed fracture of T7-T12 level with posterior cord syndrome
3167951000006110,Closed fracture of sacrum AND/OR coccyx with complete cauda equina lesion
318493010,Closed fracture of vertebral column
2674037014,Balloon kyphoplasty of fracture of spine
7062291000006110,Compression fracture of lumbar spine
3192381000006119,Compression fracture of spine
3192371000006117,Compression fracture of vertebral column
7128931000006115,Compression fracture of cervical spine
7129131000006113,Pseudoarthrosis of spine
7132721000006115,Fluoroscopy guided kyphoplasty of lumbar spinal fracture
7132731000006117,Kyphoplasty of fracture of lumbar spine using fluoroscopic guidance
7132741000006110,Fluoroscopic guidance for kyphoplasty of lumbar spinal fracture
7132941000006113,Percutaneous sacral vertebroplasty using fluoroscopic guidance
7132951000006110,Fluoroscopic guidance for percutaneous sacral vertebroplasty
7132931000006115,Fluoroscopy guided percutaneous sacral vertebroplasty
11831321000006118,Percutaneous sacroplasty using fluoroscopic guidance
7135521000006119,Fluoroscopic guidance for percutaneous cervical vertebroplasty
7135511000006110,Percutaneous cervical vertebroplasty using fluoroscopic guidance
7135501000006112,Fluoroscopy guided percutaneous cervical vertebroplasty
7135741000006116,Fluoroscopy guided kyphoplasty of cervical spinal fracture
7135751000006119,Kyphoplasty of fracture of cervical spine using fluoroscopic guidance
7135761000006117,Fluoroscopic guidance for kyphoplasty of cervical spinal fracture
7139191000006114,Vertebroplasty of lumbar spine using computed tomography guidance
7139181000006111,Vertebroplasty of lumbar spine using computed tomography (CT) guidance
7139171000006113,CT guided vertebroplasty of lumbar spine
7140541000006117,Fluoroscopy guided percutaneous lumbar vertebroplasty
7140561000006118,Fluoroscopic guidance for percutaneous lumbar vertebroplasty
7140551000006115,Percutaneous lumbar vertebroplasty using fluoroscopic guidance
7141861000006114,CT guided kyphoplasty of fracture of lumbar spine
7141891000006118,CT guided kyphoplasty of lumbar spinal fracture
7141881000006116,Kyphoplasty of fracture of lumbar spine using computed tomography guidance
7141871000006119,Kyphoplasty of fracture of lumbar spine using computed tomography (CT) guidance
7143391000006114,Kyphoplasty of fracture of cervical spine using computed tomography guidance
7143381000006111,Kyphoplasty of fracture of cervical spine using computed tomography (CT) guidance
7143401000006111,CT guided kyphoplasty of fracture of cervical spine
7143371000006113,CT guided kyphoplasty of cervical spinal fracture
7144791000006110,Fluoroscopy guided kyphoplasty of thoracic spinal fracture
7144811000006114,Fluoroscopic guidance for kyphoplasty of thoracic spinal fracture
7144801000006111,Kyphoplasty of fracture of thoracic spine using fluoroscopic guidance
7148901000006114,Vertebroplasty using fluoroscopic guidance
7148891000006110,Fluoroscopic vertebroplasty
7150751000006110,Fluoroscopy guided kyphoplasty of spinal fracture
7150771000006117,Fluoroscopic guidance for kyphoplasty of spinal fracture
7150761000006112,Kyphoplasty of fracture of spine using fluoroscopic guidance
7151701000006115,Vertebroplasty of sacral spine using computed tomography guidance
7151691000006115,Vertebroplasty of sacral spine using computed tomography (CT) guidance
7151681000006118,CT guided vertebroplasty of sacral spine
7164091000006115,Vertebroplasty of cervical spine using computed tomography guidance
7164081000006118,Vertebroplasty of cervical spine using computed tomography (CT) guidance
7164071000006116,CT guided vertebroplasty of cervical spine
7170071000006117,Kyphoplasty of fracture of thoracic spine using computed tomography (CT) guidance
7170061000006112,CT guided kyphoplasty of thoracic spinal fracture
7170081000006119,Kyphoplasty of fracture of thoracic spine using computed tomography guidance
7170091000006116,CT guided kyphoplasty of fracture of thoracic spine
7172581000006113,CT guided vertebroplasty of thoracic spine
7172601000006115,Vertebroplasty of thoracic spine using computed tomography guidance
7172591000006111,Vertebroplasty of thoracic spine using computed tomography (CT) guidance
7176291000006114,Fluoroscopy guided percutaneous thoracic vertebroplasty
7176311000006113,Fluoroscopic guidance for percutaneous thoracic vertebroplasty
7176301000006110,Percutaneous thoracic vertebroplasty using fluoroscopic guidance
3199291000006116,Open fracture of C5-C7 level with anterior cord syndrome
7256531000006112,Stress fracture of sacrum
3215821000006117,Closed fracture of thoracic region with spinal cord injury
3215831000006119,Closed fracture of thoracic spine with spinal cord injury
7312801000006116,Fracture of body of vertebra
7360181000006119,Open fracture of lumbar spine with incomplete lesion of lumbar spinal cord
570821000006119,Closed fracture of C5-C7 level with spinal cord injury
7488091000006113,Two column classification system burst fracture of vertebra
7488101000006119,Two column burst fracture of vertebra
7488121000006112,Three column burst fracture of vertebra
7488111000006116,Three column classification system burst fracture of vertebra
7488141000006117,Chance flexion distraction fracture of vertebra
7488151000006115,Chance fracture of vertebra
3292171000006117,Open fracture of lumbar vertebra with spinal cord injury
3301111000006110,Open fracture of T1-T6 level with anterior cord syndrome
3305281000006114,Closed fracture of lumbar vertebra with spinal cord injury
3316981000006110,Fracture of spinal vertebra
312617013,Fracture of vertebral column
3316971000006112,Spinal fracture
3316991000006113,Fracture of vertebra
3317001000006117,Fractured spine
3316961000006117,Fracture of spine
3324311000006119,Closed fracture of C1-C4 level with central cord syndrome
3330741000006113,Open fracture of T7-T12 level with posterior cord syndrome
3334641000006110,Closed fracture of C1-C4 level with posterior cord syndrome
3347601000006116,Closed fracture of T1-T6 level with central cord syndrome
3373521000006119,Closed fracture of C1-C4 level with anterior cord syndrome
7495331000006116,Open reduction of fracture of bone of spine with internal fixation
3497361000006114,Open fracture of C1-C4 level with central cord syndrome
3537961000006111,Open fracture of T1-T6 level with central cord syndrome
3542851000006115,Repair of vertebral fracture
3546051000006112,Fracture of spinous process of vertebra
135381000006113,Fracture of spine due to birth trauma
3573451000006112,Open fracture of C5-C7 level with posterior cord syndrome
3575911000006115,Closed fracture of C5-C7 level with incomplete spinal cord lesion
7504191000006113,Compression fracture of thoracic spine
7815851000006114,Fracture of posterior arch of atlas
7815841000006112,Fracture of posterior arch of first cervical vertebra
7815861000006111,Fracture of lateral mass of first cervical vertebra
7815871000006116,Fracture of lateral mass of atlas
7815881000006118,Type I fracture of odontoid process of axis
7815891000006115,Type I fracture of odontoid peg
7815901000006116,Type I fracture of dens
7815931000006112,Type II fracture of dens
7815921000006114,Type II fracture of odontoid peg
7815911000006118,Type II fracture of odontoid process of axis
7815941000006119,Type III fracture of odontoid process of axis
7815951000006117,Type III fracture of dens
7815961000006115,Type III fracture of odontoid peg
7815971000006110,Fracture of third cervical vertebra
7815981000006113,Fracture of fourth cervical vertebra
7815991000006111,Fracture of fifth cervical vertebra
7816001000006112,Fracture of sixth cervical vertebra
7816011000006110,Fracture of seventh cervical vertebra
7817161000006114,Fracture of third thoracic vertebra
7817171000006119,Fracture of fourth thoracic vertebra
7817191000006118,Fracture of sixth thoracic vertebra
7817211000006117,Fracture of eighth thoracic vertebra
7817221000006113,Fracture of ninth thoracic vertebra
7817231000006111,Fracture of tenth thoracic vertebra
7817241000006118,Fracture of eleventh thoracic vertebra
7817251000006116,Fracture of twelfth thoracic vertebra
7818521000006110,Fracture of first lumbar vertebra
7818531000006113,Fracture of second lumbar vertebra
7818541000006115,Fracture of L2 vertebra
7818551000006118,Fracture of third lumbar vertebra
7818561000006116,Fracture of L3 vertebra
7818581000006114,Fracture of L4 vertebra
7818571000006111,Fracture of fourth lumbar vertebra
7818601000006116,Fracture of L5 vertebra
7818591000006112,Fracture of fifth lumbar vertebra
7834731000006117,Unstable burst fracture of first cervical vertebra
12368941000006110,Unstable Jefferson fracture
7840941000006119,Stable burst fracture of first cervical vertebra
3679141000006111,Closed fracture of T7-T12 level with spinal cord injury
3708761000006117,Open fracture of C5-C7 level with central cord syndrome
3743361000006118,Open fracture of C1-C4 level with spinal cord injury
318479015,Closed fracture of coccyx
318480017,"Open fracture pelvis, coccyx"
12053961000006111,Open fracture of coccyx
3770291000006112,Open fracture of T7-T12 level with incomplete spinal cord lesion
3771281000006118,Closed fracture of C5-C7 level with central cord syndrome
3772141000006113,Open fracture of thoracic spine with spinal cord injury
3817141000006119,Open fracture of C5-C7 level with spinal cord injury
3824391000006110,Closed fracture of cervical region with spinal cord injury
2630601000006119,Closed fracture of T7-T12 level with central cord syndrome
318494016,Open fracture of vertebral column
3860841000006110,Fracture of transverse process of vertebra
2635191000006114,Closed fracture of C1-C4 level with incomplete cord lesion
3886451000006114,Open fracture of T1-T6 level with posterior cord syndrome
570811000006110,Closed fracture of C1-C4 level with spinal cord injury
3936651000006111,Open fracture of T7-T12 level with central cord syndrome
3988161000006114,Open reduction of closed coccygeal fracture
2658771000006117,Fracture of neural arch
276470012,Posterior decompression of fracture of spine
875091000006116,Spinal bone fragment elevation
276560013,Other reduction of fracture of spine NOS
895311000006115,#Spine NOS - no cord lesion
318495015,Fracture of spine without mention of spinal cord lesion NOS
570741000006119,"Closed spinal fracture with complete cervical cord lesion, C1-4"
570701000006116,"Closed spinal fracture with central cervical cord lesion , C1-4"
570711000006118,"Closed spinal fracture with central cervical cord lesion, C5-7"
318514017,Open fracture of cervical spine with spinal cord lesion
44411000006119,"Open spinal fracture with anterior cervical cord lesion, C1-4"
318518019,"Open spinal fracture with central cervical cord lesion, C1-4"
44421000006110,"Open spinal fracture with anterior cervical cord lesion, C5-7"
318527018,Open fracture of cervical spine with spinal cord lesion NOS
318528011,Closed fracture of thoracic spine with spinal cord lesion
895331000006114,#Thoracic spine + cord lesion
570721000006114,"Closed spinal fracture with central thoracic cord lesion, T1-6"
