MedCodeID,Description
7380151000006113,Ligation of short saphenous vein and multiple avulsions of varicose veins
3627911000006115,Varicose veins of lower extremity with ulcer AND inflammation
7609721000006119,Pain due to varicose veins of lower extremity
7609731000006116,Pain due to varicose veins of leg
7610161000006116,Varicose veins and oedema of leg
7610171000006111,Varicose veins and edema of leg
7610181000006114,Varicose veins of lower limb co-occurrent with edema
7610151000006118,Varicose veins of lower limb co-occurrent with oedema
3685021000006110,Varix of lower extremity
300730017,Varicose veins of the leg NOS
989241000006115,Simple varicose veins
3685041000006115,Varicose veins of lower limb
65611000006114,VV - Varicose veins of leg
884761000006118,Varicose veins of legs
300727012,Varicose veins of lower extremity
991661000006118,Varicose veins NOS
3685011000006119,Phlebectasia of lower extremity
7954211000006111,Varicose veins of lower limb with nontruncal reflux
3636854013,Haemosiderin pigmentation of lower limb due to varicose veins of lower limb
3636855014,Hemosiderin pigmentation of lower limb due to varicose veins of lower limb
3636857018,Lipodermatosclerosis of lower limb due to varicose veins of lower limb
3636859015,Atrophic blanche of lower limb due to varicose veins of lower limb
3636861012,Livedoid vasculitis of lower limb due to varicose veins of lower limb
394359013,Stripping of lower limb varicose veins
251690014,H/O: varicose veins
254104013,O/E - varicose veins
866371000006116,Varicose vein ligation
1221208011,Ligation of varicose vein of leg
394357010,Ligation of long saphenous vein
87051000006113,Trendelenburg ligation of long saphenous vein
272208018,Ligation of short saphenous vein
272209014,Ligation of recurrent varicose vein of leg
743601000006118,Linton ligation of perforating varicose vein of leg
394358017,Ligation of perforating varicose vein of leg
2477159014,High tie ligation
2470556013,High ligation of long saphenous vein
272214013,Other specified ligation of varicose vein of leg
272215014,Ligation of varicose vein of leg NOS
272216010,Injection of varicose vein of lower limb
866381000006118,Leg varic. vein sclerosing inj
988591000006118,Compression sclerosis
272219015,Injection sclerotherapy of varicose vein of lower limb
360251000000111,Transilluminated powered phlebectomy for varicose vein of leg
1548961000006115,Injection of sclerosing substance into varicose vein leg NEC
272221013,Other specified injection into varicose vein of leg
272222018,Injection into varicose vein of leg NOS
866391000006115,Varicose vein ligate + strip
866411000006115,Varicose vein ligation/strip
866401000006118,Varicose vein stripping
272223011,Other operations on varicose vein of leg
122291000006111,Stripping of the long saphenous vein
122311000006110,Stripping of the short saphenous vein
988071000006111,Varicose vein stripping
715361000006118,Mayo stripping of varicose vein
501531000006116,Babcock subcutaneous enucleation of varicose veins
394360015,Avulsion of varicose vein of leg
272234014,Local excision of varicose vein of leg
272235010,Incision of varicose vein of lower limb
299441000000114,Endovascular radiofrequency ablation of varicose vein of leg
311501000000116,Endovascular laser ablation of varicose vein of leg
272236011,Other specified other operation on varicose vein of leg
866421000006111,Varicose vein op. NOS
272237019,Varicose vein operation
358141000000110,Combined operations on varicose vein of leg
377421000000114,Combined operations on primary long saphenous vein
384661000000118,Combined operations on primary short saphenous vein
377161000000112,Combined operations on primary long and short saphenous vein
384701000000112,Combined operations on recurrent long saphenous vein
377181000000115,Combined operations on recurrent short saphenous vein
1549361000006114,Combined operations recurrent long and short saphenous vein
384681000000110,Other specified combined operations on varicose vein of leg
377221000000113,Combined operations on varicose vein of leg NOS
357921000000117,Transluminal operations on varicose vein of leg
1549401000006116,Percutaneous transluminal laser ablation of long saphenous vein
1549411000006118,Endovenous radiofrequency obliteration of varicose vein of lower limb
385021000000117,Percutaneous transluminal laser ablation of vein
1587911000006113,Percutaneous transluminal laser ablation of varicose vein of lower limb
377241000000118,Other specified transluminal operations on varicose vein leg
384721000000115,Transluminal operations on varicose vein of leg NOS
284064017,Referral to varicose vein clinic
284209016,Varicose vein operation planned
300721013,Varicose veins of the leg with ulcer
884771000006113,Varicose ulcer of leg
489882019,Varicose eczema
884811000006113,Simple varicose veins
300728019,Infected varicose ulcer
989231000006113,Varicose ulcer of leg
914591000006113,Venous ulcer of leg
884821000006117,Varicose veins NOS
