MedCodeID,Description
84441000006110,Type 1 diabetes mellitus with retinopathy
12332281000006119,Retinopathy co-occurrent and due to type 1 diabetes mellitus
12332271000006117,Retinopathy with type 1 diabetes mellitus
12704951000006115,Diabetic retinopathy associated with type 1 diabetes mellitus
6960431000006119,Diabetic retinopathy associated with type I diabetes mellitus
84701000006115,Type I diabetes mellitus with gangrene
6961101000006114,Diabetes type 1 with gangrene
6961091000006115,Gangrene associated with type I diabetes mellitus
292541011,Type 1 diabetes mellitus with gangrene
6961081000006118,Gangrene associated with type 1 diabetes mellitus
292543014,Type I diabetes mellitus with gangrene
84331000006112,Type 1 diabetes mellitus with gangrene
6961901000006111,Disorder associated with type I diabetes mellitus
616611000006111,Disorder due to type 1 diabetes mellitus
12702371000006116,Mononeuropathy associated with type 1 diabetes mellitus
84351000006117,Type 1 diabetes mellitus with mononeuropathy
12332761000006118,Mononeuropathy co-occurrent and due to type 1 diabetes mellitus
12332751000006115,Mononeuropathy with type 1 diabetes mellitus
84721000006113,Mononeuropathy with type 1 diabetes mellitus
913791000006119,Type I diabetes mellitus with mononeuropathy
913781000006117,Type 1 diabetes mellitus with mononeuropathy
6962751000006117,Mononeuropathy associated with type I diabetes mellitus
6965571000006111,Diabetes mellitus type 1 with ketoacidotic coma
616651000006112,"Diabetes mellitus, juvenile type, with ketoacidotic coma"
928531000006110,Type I diabetes mellitus with ketoacidotic coma
928521000006112,Ketoacidotic coma in type 1 diabetes mellitus
6965561000006116,Ketoacidotic coma in type I diabetes mellitus
6970631000006112,Peripheral circulatory disorder associated with type I diabetes mellitus
616591000006117,"Diabetes mellitus, juvenile +peripheral circulatory disorder"
6970621000006114,Peripheral circulatory disorder associated with type 1 diabetes mellitus
12704941000006117,Neurological disorder associated with type 1 diabetes mellitus
616671000006119,"Diabetes mellitus, juvenile, + neurological manifestation"
913521000006113,Neurological disorder with type 1 diabetes mellitus
6972441000006117,Neurological disorder associated with type I diabetes mellitus
12334621000006111,Neurological disorder co-occurrent and due to type 1 diabetes mellitus
6972451000006115,Diabetes type 1 with neurological disorder
84381000006113,Type 1 diabetes mellitus with neurological complications
12334611000006115,Neurological disorder with type 1 diabetes mellitus
913511000006117,Type 1 diabetes mellitus with neurological complications
84751000006116,Type I diabetes mellitus with neurological complications
913461000006115,Type I diabetes mellitus with renal complications
84371000006110,Type 1 diabetes mellitus with nephropathy
913851000006119,Type I diabetes mellitus with nephropathy
913451000006117,Type 1 diabetes mellitus with renal complications
84431000006117,Type 1 diabetes mellitus with renal complications
6980001000006117,Kidney disorder associated with type 1 diabetes mellitus
913841000006116,Renal disorder associated with type 1 diabetes mellitus
6979991000006111,Renal disorder associated with type I diabetes mellitus
84741000006118,Type I diabetes mellitus with nephropathy
616661000006114,"Diabetes mellitus, juvenile type, with renal manifestation"
84801000006111,Type I diabetes mellitus with renal complications
913901000006112,Type 1 diabetes mellitus with diabetic cataract
84321000006114,Type 1 diabetes mellitus with diabetic cataract
84691000006115,Cataract due to diabetes mellitus type 1
12702361000006111,Diabetic cataract associated with type 1 diabetes mellitus
12336111000006119,Cataract due to diabetes mellitus type 1
12336121000006110,Cataract co-occurrent and due to diabetes mellitus type 1
6980431000006116,Diabetic cataract associated with type I diabetes mellitus
913911000006110,Type I diabetes mellitus with diabetic cataract
6980441000006114,Diabetes type 1 with cataract
6986151000006117,Multiple complications of type I diabetes mellitus
913541000006118,Type 1 diabetes mellitus with multiple complications
84361000006115,Type 1 diabetes mellitus with multiple complications
913551000006116,Type I diabetes mellitus with multiple complications
84731000006111,Multiple complications of type 1 diabetes mellitus
292550013,Type I diabetes mellitus - poor control
7287611000006113,Type 1 diabetes mellitus uncontrolled
7287621000006117,Type I diabetes mellitus uncontrolled
84291000006117,Type 1 diabetes mellitus - poor control
292548017,Type 1 diabetes mellitus - poor control
84661000006111,Type I diabetes mellitus poorly controlled
3253231000006110,Diabetes mellitus type I
84651000006114,Type I diabetes mellitus
494564012,Type I diabetes mellitus
84281000006115,Type 1 diabetes mellitus
3253241000006117,Diabetes mellitus type 1
197984010,Type 1 diabetes mellitus
2288011000000114,Type I diabetes mellitus in remission
2288041000000110,Type 1 diabetes mellitus in remission
299601000000114,Gastroparesis with type 1 diabetes mellitus
12363671000006118,Gastroparesis co-occurrent and due to type 1 diabetes mellitus
12363661000006113,Gastroparesis with type 1 diabetes mellitus
1667941000000112,Type I diabetes mellitus with gastroparesis
12705071000006113,Gastroparesis due to type 1 diabetes mellitus
7708051000006112,Gastroparesis due to diabetes mellitus type I
913811000006115,Type 1 diabetes mellitus with polyneuropathy
12363721000006110,Polyneuropathy co-occurrent and due to type 1 diabetes mellitus
913821000006111,Type I diabetes mellitus with polyneuropathy
7708091000006118,Polyneuropathy due to type 1 diabetes mellitus
84791000006110,Polyneuropathy due to diabetes mellitus type I
84421000006115,Type 1 diabetes mellitus with polyneuropathy
3537388019,Diabetic oculopathy due to type 1 diabetes mellitus
12702381000006118,Diabetic oculopathy due to type I diabetes mellitus
84771000006114,Disorder of eye with type 1 diabetes mellitus
616601000006113,"Diabetes mellitus, juvenile type, + ophthalmic manifestation"
12370271000006116,Disorder of eye with type 1 diabetes mellitus
84401000006113,Type 1 diabetes mellitus with ophthalmic complications
913481000006113,Type 1 diabetes mellitus with ophthalmic complications
913491000006111,Type I diabetes mellitus with ophthalmic complications
12370281000006118,Disorder of eye co-occurrent and due to type 1 diabetes mellitus
479511000000117,Diabetes type 1 review
1658861000000113,Type I diabetic dietary review
1665751000000119,Type 1 diabetic dietary review
787111000006112,IDDM-Insulin dependent diabetes mellitus
772171000006114,Insulin dependent diabetes mellitus
771501000006119,Insulin-dependent diabetes mellitus with renal complications
771491000006110,Insulin-dependent diabetes mellitus with ophthalmic comps
771481000006112,Insulin-dependent diabetes mellitus with neurological comps
771381000006115,Insulin dependent diabetes mellitus with multiple complicatn
72651000006114,Unstable insulin dependent diabetes mellitus
771421000006113,Insulin dependent diabetes mellitus with ulcer
771351000006111,Insulin dependent diabetes mellitus with gangrene
771411000006117,Insulin dependent diabetes mellitus with retinopathy
772181000006112,Insulin dependent diabetes mellitus - poor control
772151000006116,Insulin dependent diabetes maturity onset
746791000006111,Insulin-dependent diabetes without complication
771371000006118,Insulin dependent diabetes mellitus with mononeuropathy
771401000006115,Insulin dependent diabetes mellitus with polyneuropathy
771391000006117,Insulin dependent diabetes mellitus with nephropathy
771361000006113,Insulin dependent diabetes mellitus with hypoglycaemic coma
771341000006114,Insulin dependent diabetes mellitus with diabetic cataract
772141000006118,Insulin dependent diab mell with peripheral angiopathy
84411000006111,Type 1 diabetes mellitus with peripheral angiopathy
84781000006112,Type I diabetes mellitus with peripheral angiopathy
771331000006116,Insulin dependent diabetes mellitus with arthropathy
772131000006111,Insulin dependent diab mell with neuropathic arthropathy
84761000006119,Type I diabetes mellitus with neuropathic arthropathy
84391000006111,Type 1 diabetes mellitus with neuropathic arthropathy
77727018,Insulin dependent diabetes mellitus
913441000006119,Insulin-dependent diabetes mellitus with renal complications
913471000006110,Insulin-dependent diabetes mellitus with ophthalmic comps
913501000006115,Insulin-dependent diabetes mellitus with neurological comps
913531000006111,Insulin dependent diabetes mellitus with multiple complicat
429972014,Unstable insulin dependent diabetes mellitus
913591000006110,Skin ulcer associated with diabetes mellitus
913621000006112,Insulin dependent diabetes mellitus with gangrene
913651000006115,Insulin dependent diabetes mellitus with retinopathy
913681000006111,Insulin dependent diabetes mellitus - poor control
913711000006112,Insulin dependent diabetes maturity onset
457327017,Insulin-dependent diabetes without complication
913771000006115,Insulin dependent diabetes mellitus with mononeuropathy
913801000006118,Insulin dependent diabetes mellitus with polyneuropathy
913831000006114,Insulin dependent diabetes mellitus with nephropathy
459162010,Insulin dependent diabetes mellitus with hypoglycaemic coma
913891000006113,Insulin dependent diabetes mellitus with diabetic cataract
913921000006119,Insulin dependent diab mell with peripheral angiopathy
913941000006114,Peripheral angiopathy due to type 1 diabetes mellitus
913931000006116,Type 1 diabetes mellitus with peripheral angiopathy
459293018,Insulin dependent diabetes mellitus with arthropathy
459296014,Type 1 diabetes mellitus with neuropathic arthropathy
459295013,Type I diabetes mellitus with neuropathic arthropathy
913981000006115,Insulin dependent diab mell with neuropathic arthropathy
