SNOMEDCTCodes,Description
413441006,"Acute monocytic leukemia, FAB M5b (disorder)"
277549009,Chronic lymphocytic prolymphocytic leukemia syndrome
93526001,Hodgkin's disease of lymph nodes of multiple sites
277622004,Mucosa-associated lymphoma
94712003,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb
188632001,Sezary's disease of intra-abdominal lymph nodes
188487008,Lymphosarcoma and reticulosarcoma
240531002,African Burkitt's lymphoma
255101006,Sezary's disease of skin
274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation"
285769009,Acute promyelocytic leukaemia - hypogranular variant
95230004,Reticulosarcoma of lymph nodes of multiple sites
188590000,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb"
277616008,Diffuse low grade B-cell lymphoma
188493000,Reticulosarcoma of lymph nodes of inguinal region and lower limb
188592008,"Hodgkin's disease, lymphocytic depletion of spleen"
4950009,Sezary's disease
188737002,Chloroma
52220008,Acute megakaryoblastic leukemia
188503007,Lymphosarcoma of lymph nodes of axilla and upper limb
277589003,Atypical chronic myeloid leukaemia
93135004,Letterer-Siwe disease of intrathoracic lymph nodes
188718006,Extramedullary plasmacytoma (clinical)
189982000,Reticulosarcoma morphology
277611003,"Hodgkin's disease, nodular sclerosis - mixed cellularity"
277619001,B-cell prolymphocytic leukaemia
109977009,Peripheral T-cell lymphoma (clinical)
188663002,Mast cell malignancy of intrathoracic lymph nodes
314931006,Nodular high grade B-cell lymphoma morphology
359631009,"Acute myeloid leukaemia, minimal differentiation, FAB M0"
93196000,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb
55020008,"Malignant lymphoma, mixed small cleaved and large cell, follicular"
109995007,Myelodysplastic syndrome (clinical)
35287006,Myeloid sarcoma
188512009,Burkitt's lymphoma of intra-abdominal lymph nodes
188648000,Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb
863741000000108,NA
109976000,Lymphoepithelioid lymphoma (clinical)
188744006,Histiocytic leukemia
127225006,Chronic myelomonocytic leukemia
188569008,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb"
847701000000108,NA
93493001,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes"
188745007,Chronic monocytic leukemia
373168002,Reticulosarcoma (disorder)
426336007,Solitary osseous myeloma (disorder)
109980005,Malignant immunoproliferative disease (clinical)
188729005,Adult T-cell leukaemia
188589009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla and upper limb"
269475001,Malignant neoplasm of lymphatic and haemopoietic tissue
303056000,"Malignant lymphoma, follicular centre cell, cleaved"
109978004,T-cell lymphoma (clinical)
188725004,Lymphatic leukaemia
91857003,Acute lymphoid leukemia
93495008,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes"
93140007,Letterer-Siwe disease of spleen
188631008,Sezary's disease of intrathoracic lymph nodes
128924002,Mast cell leukemia
188559002,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb"
112687003,"Hodgkin's disease, lymphocytic depletion"
188554007,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck"
110006004,Prolymphocytic leukemia (clinical)
739301006,Osteoporosis co-occurrent and due to multiple myeloma
359648001,"Acute myeloid leukemia with maturation, FAB M2"
115245001,"Malignant lymphoma, follicular AND/OR nodular"
188748009,Aleukaemic monocytic leukaemia
76422004,Lymphoma stage II
95225003,Reticulosarcoma of intrapelvic lymph nodes
118608000,"Hodgkin's disease, nodular sclerosis (clinical)"
118617000,Burkitt's lymphoma (clinical)
74654000,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
188642004,Malignant histiocytosis of lymph nodes of inguinal region and lower limb
93530003,Hodgkin's granuloma of intrapelvic lymph nodes
190818004,Waldenstrom's macroglobulinemia
277609007,"Hodgkin's disease, lymphocytic predominance - diffuse"
277626001,Diffuse high grade B-cell lymphoma
400122007,Primary cutaneous T-cell lymphoma (disorder)
188585003,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck"
277550009,Richter's syndrome
314922006,B-cell lymphoma morphology
188502002,Lymphosarcoma of intra-abdominal lymph nodes
188541000,Hodgkin's granuloma of lymph nodes of multiple sites
95193005,Nodular lymphoma of spleen
94714002,Mycosis fungoides of spleen
188754005,Thrombocytic leukemia
188489006,"Reticulosarcoma of lymph nodes of head, face and neck"
8900005,Hypoproteinemia
307633009,"Hodgkin's disease, lymphocytic depletion, diffuse fibrosis"
277629008,Diffuse malignant lymphoma - large non-cleaved cell
188691005,Malignant immunoproliferative small intestinal disease
277474005,B-cell chronic lymphocytic leukaemia variant
303057009,"Malignant lymphoma, follicular center cell, non-cleaved"
128841001,Proliferative polycythemia
94709001,Mycosis fungoides of intrathoracic lymph nodes
109979007,B-cell lymphoma (clinical)
39795003,Hand-Schuller-Christian disease
93549004,Hodgkin's sarcoma of intrathoracic lymph nodes
13583002,Mast cell sarcoma
95210003,Plasma cell leukemia
91855006,Acute leukemia
93198004,Malignant lymphoma of spleen
40411000,"Malignant lymphoma, large cell, follicular"
420788006,Intraocular non-Hodgkin malignant lymphoma (disorder)
445105005,Blastic plasmacytoid dendritic cell neoplasm (disorder)
93133006,Letterer-Siwe disease of intra-abdominal lymph nodes
30440004,Lymphoma stage I
188506004,Lymphosarcoma of spleen
30962008,Acute myelomonocytic leukemia
35562000,Waldenstrom's macroglobulinemia
443487006,Mantle cell lymphoma (disorder)
397009000,Mast cell malignancy (disorder)
93151007,Leukemic reticuloendotheliosis of spleen
307635002,"Hodgkin's disease, nodular sclerosis - cellular phase"
277617004,High grade B-cell lymphoma
188669003,Mast cell malignancy of lymph nodes of multiple sites
188501009,Lymphosarcoma of intrathoracic lymph nodes
277601005,Acute monocytoid leukaemia
118610003,"Hodgkin's disease, lymphocytic depletion (clinical)"
93527005,Hodgkin's disease of spleen
314924007,Follicular low grade B-cell lymphoma morphology
188515006,Burkitt's lymphoma of intrapelvic lymph nodes
50102004,"Malignant lymphoma, mixed small and large cell, diffuse"
93188005,Malignant histiocytosis of lymph nodes of multiple sites
445448008,Acute myeloid leukemia with myelodysplasia-related changes (disorder)
93138002,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb
14537002,Hodgkin's disease
307647008,"Malignant lymphoma, centroblastic type, follicular"
109984001,Gamma heavy chain disease (clinical)
95188007,Nodular lymphoma of intrathoracic lymph nodes
95187002,Nodular lymphoma of intrapelvic lymph nodes
109991003,Acute myelofibrosis (clinical)
307592006,Basophilic leukemia
14317002,Erythroleukemia
277575008,T-cell acute lymphoblastic leukemia
109988003,True histiocytic lymphoma (clinical)
188736006,Subacute myeloid leukaemia
188641006,Malignant histiocytosis of lymph nodes of axilla and upper limb
21964009,Malignant lymphoma
278189009,Hypergranular promyelocytic leukaemia
188768003,Myelomonocytic leukaemia
188538009,Hodgkin's granuloma of lymph nodes of inguinal region and lower limb
278453007,Acute biphenotypic leukaemia
128923008,Prolymphocytic leukemia
277614006,Prethymic and thymic T-cell lymphoma/leukemia
1090241000000107,NA
109989006,Multiple myeloma (clinical)
449220000,Diffuse follicle center lymphoma (disorder)
276836002,Primary cerebral lymphoma
39086001,"Hodgkin's disease, nodular sclerosis, cellular phase"
95226002,Reticulosarcoma of intrathoracic lymph nodes
308121000,Follicular non-Hodgkin's lymphoma
118618005,Mycosis fungoides (clinical)
307617006,Neutrophilic leukemia
847691000000108,NA
449386007,Philadelphia chromosome negative chronic myelogenous leukemia (disorder)
302841002,"Malignant lymphoma, lymphocytic, well differentiated"
285839005,M4Eo - Acute myelomonocytic leukaemia - eosinophilic variant
414655002,Mature (peripheral) T-cell neoplasm (morphologic abnormality)
302848008,"Nodular malignant lymphoma, lymphocytic - intermediate differentiation"
232075002,Lymphoma of retina
31047003,Lymphomatoid papulosis
302855005,Subacute leukemia
118601006,Non-Hodgkin's lymphoma (clinical)
188504001,Lymphosarcoma of lymph nodes of inguinal region and lower limb
188672005,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma
445406001,Hepatosplenic T-cell lymphoma (disorder)
128812005,Nonlipid reticuloendotheliosis [obs]
314923001,Low grade B-cell lymphoma morphology
110004001,Acute promyelocytic leukaemia (clinical)
93143009,Leukaemia
307637005,"Germinoblastoma, follicular"
188591001,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes"
93547002,Hodgkin's sarcoma of intra-abdominal lymph nodes
277580004,Non-secretory myeloma
68979007,Heavy chain disease
188726003,Subacute lymphoid leukemia
93193008,Malignant lymphoma of intrathoracic lymph nodes
93182006,Malignant histiocytosis of intra-abdominal lymph nodes
285776004,Intermediate grade B-cell lymphoma
307623001,Malignant lymphoma - lymphoplasmacytic
188738007,Granulocytic sarcoma
277545003,T-cell chronic lymphocytic leukaemia
275524009,Immunoproliferative neoplasm
446643000,Sarcoma of dendritic cells (accessory cells) (disorder)
74189002,Hodgkin's granuloma
277587001,JCML - Juvenile chronic myeloid leukaemia
51092000,Chronic lymphocytic leukemia
109975001,T-zone lymphoma (clinical)
103686008,Intestinal T-cell lymphoma
54087003,Hairy cell leukemia
92812005,Chronic leukemia
128832006,Juvenile chronic myelomonocytic leukemia
118607005,"Hodgkin's disease, lymphocytic-histiocytic predominance (clinical)"
188662007,"Mast cell malignancy of lymph nodes of head, face and neck"
188665009,Mast cell malignancy of lymph nodes of axilla and upper limb
277570003,Lymphoma with spill
188728002,Aleukemic lymphoid leukemia
188634000,Sezary's disease of lymph nodes of inguinal region and lower limb
302842009,Diffuse malignant lymphoma - centroblastic
188544008,"Hodgkin's sarcoma of lymph nodes of head, face and neck"
276811008,Gastric lymphoma
46923007,Hodgkin's sarcoma
863781000000100,NA
50150000,Malignant mastocytosis
277573001,Common acute lymphoblastic leukemia
188660004,Malignant mast cell tumours
95186006,Nodular lymphoma of intra-abdominal lymph nodes
448212009,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma (disorder)
93194002,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb
19340000,"Malignant lymphoma, lymphoplasmacytic"
188537004,Hodgkin's granuloma of lymph nodes of axilla and upper limb
95263006,Sézary's disease of spleen
277604002,Acute eosinophilic leukemia
52248008,"Hodgkin's disease, nodular sclerosis, NOS"
55150002,"Malignant lymphoma, nodular, NOS"
188548006,Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb
188630009,"Sezary's disease of lymph nodes of head, face and neck"
93191005,Malignant lymphoma of intra-abdominal lymph nodes
738770003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (disorder)
93531004,Hodgkin's granuloma of intrathoracic lymph nodes
314926009,T-cell lymphoma morphology
188640007,"Malignant histiocytosis of lymph nodes of head, face and neck"
22197008,Burkitt's cell leukemia
188575004,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck"
188566001,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes"
16893006,"Hodgkin's disease, lymphocytic depletion, diffuse fibrosis"
188568000,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb"
404133000,Subcutaneous panniculitic cutaneous T-cell lymphoma (disorder)
109969005,"Diffuse non-Hodgkin's lymphoma, large cell (clinical)"
1091861000000100,NA
109966003,"Diffuse non-Hodgkin's lymphoma, immunoblastic (clinical)"
277569004,Large granular lymphocytic leukemia
93144003,Leukemic reticuloendotheliosis of intra-abdominal lymph nodes
167934009,Bone marrow: myeloma cells
188578002,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb"
93189002,Malignant histiocytosis of spleen
277571004,B-cell acute lymphoblastic leukemia
188734009,Chronic neutrophilic leukemia
28054005,Cutaneous lymphoma
277551008,Splenic lymphoma with villous lymphocytes
188577007,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes"
307625008,Malignant lymphoma - centrocytic
188741003,Aleukaemic myeloid leukaemia
359640008,"Acute myeloid leukemia without maturation, FAB M1"
91861009,Acute myeloid leukemia
277624003,Follicular malignant lymphoma - mixed cell type
128813000,True histiocytic lymphoma [obs]
277568007,Hairy cell leukaemia variant
118609008,"Hodgkin's disease, mixed cellularity (clinical)"
1929004,"Malignant lymphoma, non-Hodgkin's"
188593003,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites"
189984004,"Reticulosarcoma, pleomorphic cell type"
90120004,Mycosis fungoides
188511002,Burkitt's lymphoma of intrathoracic lymph nodes
94719007,Myeloid sarcoma
93195001,"Malignant lymphoma of lymph nodes of head, face AND/OR neck"
66445009,Lymphoma stage IV
188637007,Sezary's disease of lymph nodes of multiple sites
93500006,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen"
188667001,Mast cell malignancy of intrapelvic lymph nodes
285422003,IgD myeloma
94710006,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb
445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma) (disorder)
188534006,"Hodgkin's granuloma of lymph nodes of head, face and neck"
188576003,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes"
95231000,Reticulosarcoma of spleen
188587006,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes"
276815004,Lymphoma of intestine
93518009,"Hodgkin's disease, nodular sclerosis of spleen"
93192003,Malignant lymphoma of intrapelvic lymph nodes
307636001,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular"
277615007,Low grade B-cell lymphoma
24072005,Acute leukemia
190817009,Macroglobulinaemia
444910004,Primary mediastinal (thymic) large B-cell lymphoma (disorder)
93520007,Hodgkin's disease of intra-abdominal lymph nodes
128805001,T/NK-cell lymphoma
93548007,Hodgkin's sarcoma of intrapelvic lymph nodes
92814006,Chronic lymphoid leukemia
277654008,Enteropathy-associated T-cell lymphoma
188582000,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites"
77430005,Adult T-cell leukemia/lymphoma
277579002,Light chain myeloma
32280000,Lymphoid leukemia
277628000,Diffuse malignant lymphoma - large cleaved cell
314925008,High grade B-cell lymphoma morphology
449108003,Philadelphia chromosome positive chronic myelogenous leukemia (disorder)
128922003,Plasmacytic leukemia
70600005,"Hodgkin's disease, lymphocytic predominance, nodular"
188570009,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes"
94707004,Mycosis fungoides of intra-abdominal lymph nodes
307646004,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular"
93184007,Malignant histiocytosis of intrathoracic lymph nodes
413440007,Acute lymphoblastic leukemia - category (morphologic abnormality)
188586002,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes"
415112005,Plasmacytoma (disorder)
277651000,Peripheral T-cell lymphoma - pleomorphic small cell
118615008,Malignant mast cell tumor (clinical)
190055003,Eosinophilic leukaemia
445227008,Juvenile myelomonocytic leukemia (disorder)
77381001,Burkitt's lymphoma
87163000,Leukemia
188609000,"Nodular lymphoma of lymph nodes of head, face and neck"
188558005,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb"
128931003,Leukemia (category)
847631000000107,NA
303055001,"Malignant lymphoma, follicular center cell"
128920006,Histiocytic medullary reticulosis [obs]
128803008,Skin-associated lymphoid tissue lymphoma
188536008,Hodgkin's granuloma of intra-abdominal lymph nodes
277664004,Malignant lymphoma of testis
314934003,Diffuse high grade B-cell lymphoma morphology
63364005,Chronic myeloid leukemia
277613000,Cutaneous/peripheral T-cell lymphoma
835009,"Peripheral T-cell lymphoma, AILD (Angioimmunoblastic Lymphadenopathy with Dysproteinemia)"
188513004,Burkitt's lymphoma of lymph nodes of axilla and upper limb
28950004,Acute promyelocytic leukemia
93523009,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb
17788007,Acute myeloid leukemia
92818009,Chronic myeloid leukemia
189985003,"Reticulosarcoma, nodular"
188668006,Mast cell malignancy of spleen
95192000,Nodular lymphoma of lymph nodes of multiple sites
277572006,Pre B-cell acute lymphoblastic leukaemia
109962001,Diffuse non-Hodgkin's lymphoma
37064009,Hyperproteinemia
302856006,Aleukemic leukemia
22331004,Acute monocytic leukemia
307622006,Prolymphocytic lymphosarcoma
128929007,Non-Hodgkin lymphoma (category)
188633006,Sezary's disease of lymph nodes of axilla and upper limb
277543005,Malignant white blood cell disorder
118602004,Hodgkin's granuloma (clinical)
188674006,Diffuse malignant lymphoma - small non-cleaved cell
188498009,Lymphosarcoma
188664008,Mast cell malignancy of intra-abdominal lymph nodes
277627005,Nodular high grade B-cell lymphoma
820601000000103,NA
188579005,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb"
414166008,"Extranodal NK/T-cell lymphoma, nasal type (disorder)"
118606001,Hodgkin's sarcoma (clinical)
285421005,IgG myeloma
863761000000109,NA
128875000,Primary cutaneous CD30+ large T-cell lymphoma
118611004,Sézary's disease (clinical)
307341004,Atypical hairy cell leukemia
188666005,Mast cell malignancy of lymph nodes of inguinal region and lower limb
46732000,"Malignant lymphoma, large cell, diffuse, NOS"
188645002,"Leukaemic reticuloendotheliosis of lymph nodes of head, face and neck"
188551004,Hodgkin's sarcoma of lymph nodes of multiple sites
93136003,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb
93524003,"Hodgkin's disease of lymph nodes of head, face AND/OR neck"
188676008,Malignant lymphoma - mixed small and large cell
307624007,Diffuse malignant lymphoma - centroblastic-centrocytic
277602003,Acute megakaryoblastic leukaemia
118612006,Malignant histiocytosis (clinical)
93451002,Erythroleukaemia
236513009,Lymphoma of kidney
188675007,Diffuse non-Hodgkin's small cleaved cell (diffuse) lymphoma
69077002,Basophilic leukemia
188649008,Leukaemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb
188516007,Burkitt's lymphoma of spleen
93536009,Hodgkin's granuloma of spleen
188507008,Lymphosarcoma of lymph nodes of multiple sites
118613001,Leukemic reticuloendotheliosis (clinical) [obs]
188547001,Hodgkin's sarcoma of lymph nodes of axilla and upper limb
109992005,Vaquez's disease
442537007,Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection
188572001,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites"
37810007,Myeloid leukemia
303017006,"Malignant lymphoma, convoluted cell type"
414628006,Lymphoid neoplasm (morphologic abnormality)
188635004,Sezary's disease of intrapelvic lymph nodes
188627002,Mycosis fungoides of lymph nodes of multiple sites
285420006,IgA myeloma
277641001,"Malignant lymphoma - histiocytic, nodular"
55921005,Multiple myeloma
277612005,"Hodgkin's disease, nodular sclerosis - lymphocytic depletion"
234577004,Lipochrome histiocytosis - familial
278051002,Malignant lymphoma of thyroid gland
110005000,Acute myelomonocytic leukaemia (clinical)
188492005,Reticulosarcoma of lymph nodes of axilla and upper limb
188562004,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites"
129000002,Eosinophilic granuloma (clinical)
188505000,Lymphosarcoma of intrapelvic lymph nodes
93522004,Hodgkin's disease of intrathoracic lymph nodes
313427003,Lambda light chain myeloma
277574007,Null cell acute lymphoblastic leukaemia
128930002,Hodgkin lymphoma (category)
92513005,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb
419662008,Primary cutaneous follicle center cell lymphoma (morphologic abnormality)
449419008,Follicular non-Hodgkin's lymphoma of intestine (disorder)
702446006,Core binding factor acute myeloid leukemia
426248008,Aleukemic lymphoid leukemia in remission (disorder)
404105000,Lymphomatoid papulosis type C (anaplastic large-cell lymphoma-like) (disorder)
103685007,Hepatosplenic gamma-delta cell lymphoma
734142002,B-cell lymphoma with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality)
93208003,Malignant mast cell tumor of extranodal AND/OR solid organ site
448867004,Diffuse non-Hodgkin's lymphoma of lung (disorder)
450916006,Mixed phenotype acute leukemia B/lymphoid
93514006,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb"
397356009,Indolent systemic mastocytosis (morphologic abnormality)
734522002,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation (disorder)
413527004,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type (morphologic abnormality)"
425037004,"Low grade lymphoma, stage 1 (finding)"
427056005,Subacute leukemia in remission (disorder)
449217008,Diffuse non-Hodgkin's lymphoma of skin (disorder)
128820007,"Prolymphocytic leukemia, B-cell type"
450935006,Myeloid leukemia associated with Down Syndrome
413843002,Chronic myeloid leukemia in myeloid blast crisis (disorder)
93185008,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb
93186009,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck"
448269008,Lymphoma of lesser curvature of stomach (disorder)
237865009,Primary amyloidosis of light chain type
128833001,Aggressive NK-cell leukemia
109970006,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)"
190030009,Compound leukaemias
418152006,Precursor B-cell neoplasm (morphologic abnormality)
415111003,Plasma cell neoplasm (disorder)
419879004,Atypical Burkitt's lymphoma (morphologic abnormality)
94718004,Myeloid sarcoma in remission
763884007,Splenic diffuse red pulp small B-cell lymphoma (disorder)
397400006,Burkitt lymphoma/leukemia (morphologic abnormality)
450958009,"Malignant lymphoma, diffuse large B-cell, immunoblastic"
115246000,Specified cutaneous AND/OR peripheral T cell lymphoma
721304007,Refractory thrombocytopenia (disorder)
109985000,Immunoproliferative small intestinal disease (clinical)
426217000,Aleukemic leukemia in remission (disorder)
109964000,"Diffuse non-Hodgkin's lymphoma, undifferentiated"
35601003,Monoclonal gammopathy
404126000,CD-30 positive pleomorphic large T-cell cutaneous lymphoma (disorder)
734076008,Diffuse large B-cell lymphoma associated with chronic inflammation (morphologic abnormality)
285424002,IgG monoclonal gammopathy of uncertain significance
239940004,LG - Lymphomatoid granulomatosis
93487009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb"
92813000,Chronic lymphoid leukemia in remission
450917002,Mixed phenotype acute leukemia T/myeloid
724650000,Primary follicular dendritic cell sarcoma (disorder)
450956008,B lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) (morphologic abnormality)
413587002,Asymptomatic (smouldering) myeloma (disorder)
444597005,Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue of stomach (disorder)
721311006,Systemic Epstein-Barr virus positive T-cell lymphoproliferative disease of childhood (disorder)
91858008,Acute monocytic leukemia in remission
404132005,Pleomorphic small/medium-sized cell cutaneous T-cell lymphoma (disorder)
404125001,CD-30 positive anaplastic large T-cell cutaneous lymphoma (disorder)
425657001,Osteosclerotic myeloma (disorder)
447766003,Lymphoma of pyloric antrum of stomach (disorder)
413847001,Chronic phase chronic myeloid leukemia (disorder)
93169003,Lymphoid leukemia in remission
450920005,B lymphoblastic leukaemia / lymphoma - category
450937003,Acute myeloid leukaemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1
128807009,Precursor B-cell lymphoblastic lymphoma
449072004,Lymphoma of gastrointestinal tract (disorder)
449053004,Lymphoma of lower esophagus (disorder)
718721006,Congenital analbuminemia (disorder)
716788007,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (disorder)
80570006,Acute panmyelosis
44255004,Lymphoma stage IIIe
449216004,Diffuse non-Hodgkin's lymphoma of soft tissue (disorder)
397467006,"Follicular lymphoma, cutaneous follicle center sub-type (morphologic abnormality)"
93532006,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb
82546001,Reactive immunoproliferative disease
93545005,Hodgkin's paragranuloma of spleen
736322001,Pediatric follicular lymphoma (disorder)
404148006,Diffuse large B-cell lymphoma (nodal/systemic with skin involvement) (disorder)
404104001,Lymphomatoid papulosis type B - mycosis fungoides-like (disorder)
722953004,B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma (disorder)
699657009,Hepatosplenic gamma-delta cell lymphoma
448386004,Non-Hodgkin's lymphoma of oral cavity (disorder)
397351004,"Post-transplant lymphoproliferative disorder, polymorphic (morphologic abnormality)"
