SNOMEDCTCodes,Description
15233111000001105,Moclobemide 300mg tablets - Sigma Pharmaceuticals Plc
554811000001108,Moclobemide 300mg tablets - Teva UK Ltd
13759311000001106,Moclobemide 300mg tablets - Tillomed Laboratories Ltd
1012511000001108,Moclobemide 300mg tablets 30 tablet
2634811000001100,Moclobemide 300mg tablets 30 tablet - A A H Pharmaceuticals Ltd
2636011000001101,Moclobemide 300mg tablets 30 tablet - Alliance Healthcare (Distribution) Ltd
37707711000001102,Moclobemide 300mg tablets 30 tablet - CST Pharma Ltd
24401411000001103,Moclobemide 300mg tablets 30 tablet - DE Pharmaceuticals
5496011000001108,Moclobemide 300mg tablets 30 tablet - Dowelhurst Ltd
38962011000001103,Moclobemide 300mg tablets 30 tablet - Imported
2635211000001100,Moclobemide 300mg tablets 30 tablet - Kent Pharmaceuticals Ltd
4936911000001109,Moclobemide 300mg tablets 30 tablet - Mylan
2635511000001102,Moclobemide 300mg tablets 30 tablet - Sandoz Ltd
15233211000001104,Moclobemide 300mg tablets 30 tablet - Sigma Pharmaceuticals Plc
2635111000001106,Moclobemide 300mg tablets 30 tablet - Teva UK Ltd
13759411000001104,Moclobemide 300mg tablets 30 tablet - Tillomed Laboratories Ltd
5495811000001105,Moclobemide 300mg tablets 60 tablet
5496111000001109,Moclobemide 300mg tablets 60 tablet - Dowelhurst Ltd
13000211000001103,Moclobemide 50mg/5ml oral suspension
12982211000001101,Moclobemide 50mg/5ml oral suspension - Special Order
12981911000001104,Moclobemide 50mg/5ml oral suspension 1 ml
12982511000001103,Moclobemide 50mg/5ml oral suspension 1 ml - Special Order
32511000001104,Nardil 15mg tablets - Neon Healthcare Ltd
2308511000001108,Nardil 15mg tablets 100 tablet - Neon Healthcare Ltd
38976911000001105,Phenelzine 15mg capsules
39000111000001109,Phenelzine 15mg capsules - Imported
38947211000001100,Phenelzine 15mg capsules - Special Order
38947111000001106,Phenelzine 15mg capsules 1 capsule
38947411000001101,Phenelzine 15mg capsules 1 capsule - Special Order
39000011000001108,Phenelzine 15mg capsules 60 capsule
39000211000001103,Phenelzine 15mg capsules 60 capsule - Imported
321902007,Phenelzine 15mg tablets
37614011000001103,Phenelzine 15mg tablets - Special Order
37614111000001102,Phenelzine 15mg tablets 1 tablet
37614211000001108,Phenelzine 15mg tablets 1 tablet - Special Order
1040811000001104,Phenelzine 15mg tablets 100 tablet
39708811000001101,Tranylcypromine 10mg tablets
321910008,Tranylcypromine 10mg tablets
300511000001109,Tranylcypromine 10mg tablets - A A H Pharmaceuticals Ltd
845511000001108,Tranylcypromine 10mg tablets - Advanz Pharma
477311000001103,Tranylcypromine 10mg tablets - Alliance Healthcare (Distribution) Ltd
37686011000001106,Tranylcypromine 10mg tablets - CST Pharma Ltd
30105311000001105,Tranylcypromine 10mg tablets - DE Pharmaceuticals
37707211000001109,Tranylcypromine 10mg tablets - Pilsco Ltd
30991711000001107,Tranylcypromine 10mg tablets - Teva UK Ltd
28277611000001104,Tranylcypromine 10mg tablets - Waymade Healthcare Plc
1258911000001104,Tranylcypromine 10mg tablets 28 tablet
2452811000001107,Tranylcypromine 10mg tablets 28 tablet - A A H Pharmaceuticals Ltd
2453111000001106,Tranylcypromine 10mg tablets 28 tablet - Advanz Pharma
2453211000001100,Tranylcypromine 10mg tablets 28 tablet - Alliance Healthcare (Distribution) Ltd
37686211000001101,Tranylcypromine 10mg tablets 28 tablet - CST Pharma Ltd
30105411000001103,Tranylcypromine 10mg tablets 28 tablet - DE Pharmaceuticals
37707311000001101,Tranylcypromine 10mg tablets 28 tablet - Pilsco Ltd
30991811000001104,Tranylcypromine 10mg tablets 28 tablet - Teva UK Ltd
28277711000001108,Tranylcypromine 10mg tablets 28 tablet - Waymade Healthcare Plc
