SNOMEDCTCodes,Description
21763111000001105,Amitriptyline 25mg tablets - Waymade Healthcare Plc
11176611000001109,Amitriptyline 25mg tablets - Wockhardt UK Ltd
1422511000001107,Amitriptyline 25mg tablets 28 tablet - A A H Pharmaceuticals Ltd
18457511000001103,Amitriptyline 25mg tablets 28 tablet - Accord Healthcare Ltd
1422811000001105,Amitriptyline 25mg tablets 28 tablet - Actavis UK Ltd
1423111000001109,Amitriptyline 25mg tablets 28 tablet - Alliance Healthcare (Distribution) Ltd
9784811000001108,Amitriptyline 25mg tablets 28 tablet - Almus Pharmaceuticals Ltd
20439011000001102,Amitriptyline 25mg tablets 28 tablet - Arrow Generics Ltd
36613611000001106,Amitriptyline 25mg tablets 28 tablet - Bristol Laboratories Ltd
28978411000001102,Amitriptyline 25mg tablets 28 tablet - Crescent Pharma Ltd
22590011000001101,Amitriptyline 25mg tablets 28 tablet - DE Pharmaceuticals
13110111000001103,Amitriptyline 25mg tablets 28 tablet - Dowelhurst Ltd
34103811000001102,Amitriptyline 25mg tablets 28 tablet - Genesis Pharmaceuticals Ltd
1423311000001106,Amitriptyline 25mg tablets 28 tablet - IVAX Pharmaceuticals UK Ltd
1423011000001108,Amitriptyline 25mg tablets 28 tablet - Kent Pharmaceuticals Ltd
29991811000001101,Amitriptyline 25mg tablets 28 tablet - Mawdsley-Brooks & Company Ltd
38784111000001100,Amitriptyline 25mg tablets 28 tablet - Medihealth (Northern) Ltd
34966511000001106,Amitriptyline 25mg tablets 28 tablet - NorthStar Healthcare Unlimited Company
17778811000001100,Amitriptyline 25mg tablets 28 tablet - Phoenix Healthcare Distribution Ltd
5162811000001104,Amitriptyline 25mg tablets 28 tablet - Sandoz Ltd
15051711000001104,Amitriptyline 25mg tablets 28 tablet - Sigma Pharmaceuticals Plc
1422911000001100,Amitriptyline 25mg tablets 28 tablet - Teva UK Ltd
21768011000001102,Amitriptyline 25mg tablets 28 tablet - Waymade Healthcare Plc
11176711000001100,Amitriptyline 25mg tablets 28 tablet - Wockhardt UK Ltd
1422411000001108,Amitriptyline 25mg tablets 500 tablet - A A H Pharmaceuticals Ltd
1423211000001103,Amitriptyline 25mg tablets 500 tablet - Ranbaxy (UK) Ltd
35901411000001107,Amitriptyline 25mg/5ml oral solution sugar free
321761009,Amitriptyline 25mg/5ml oral solution sugar free
375811000001108,Amitriptyline 25mg/5ml oral solution sugar free - A A H Pharmaceuticals Ltd
28379211000001103,Amitriptyline 25mg/5ml oral solution sugar free - Accord Healthcare Ltd
111111000001101,Amitriptyline 25mg/5ml oral solution sugar free - Alliance Healthcare (Distribution) Ltd
22589511000001102,Amitriptyline 25mg/5ml oral solution sugar free - DE Pharmaceuticals
13109111000001106,Amitriptyline 25mg/5ml oral solution sugar free - Dowelhurst Ltd
323711000001100,Amitriptyline 25mg/5ml oral solution sugar free - Kent Pharmaceuticals Ltd
38783111000001102,Amitriptyline 25mg/5ml oral solution sugar free - Medihealth (Northern) Ltd
75911000001101,Amitriptyline 25mg/5ml oral solution sugar free - Rosemont Pharmaceuticals Ltd
29763411000001109,Amitriptyline 25mg/5ml oral solution sugar free - Sigma Pharmaceuticals Plc
29500111000001108,Amitriptyline 25mg/5ml oral solution sugar free - Thame Laboratories Ltd
21762111000001104,Amitriptyline 25mg/5ml oral solution sugar free - Waymade Healthcare Plc
18148011000001106,Amitriptyline 25mg/5ml oral solution sugar free - Wockhardt UK Ltd
1021411000001108,Amitriptyline 25mg/5ml oral solution sugar free 150 ml
2208711000001105,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - A A H Pharmaceuticals Ltd
28379311000001106,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Accord Healthcare Ltd
2209611000001105,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Alliance Healthcare (Distribution) Ltd
22589611000001103,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - DE Pharmaceuticals
13109311000001108,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Dowelhurst Ltd
2209011000001103,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Kent Pharmaceuticals Ltd
38783211000001108,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Medihealth (Northern) Ltd
2209311000001100,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Rosemont Pharmaceuticals Ltd
29763511000001108,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Sigma Pharmaceuticals Plc
29500411000001103,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Thame Laboratories Ltd
21762311000001102,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Waymade Healthcare Plc
18148311000001109,Amitriptyline 25mg/5ml oral solution sugar free 150 ml - Wockhardt UK Ltd
33678311000001108,Amitriptyline 25mg/5ml oral suspension
33670911000001107,Amitriptyline 25mg/5ml oral suspension - Special Order
33670811000001102,Amitriptyline 25mg/5ml oral suspension 1 ml
33671011000001104,Amitriptyline 25mg/5ml oral suspension 1 ml - Special Order
35901511000001106,Amitriptyline 50mg modified-release capsules
321765000,Amitriptyline 50mg modified-release capsules
4533111000001107,Amitriptyline 50mg modified-release capsules 56 capsule
321747004,Amitriptyline 50mg tablets
771511000001106,Amitriptyline 50mg tablets - A A H Pharmaceuticals Ltd
743811000001109,Amitriptyline 50mg tablets - Accord Healthcare Ltd
698011000001106,Amitriptyline 50mg tablets - Alliance Healthcare (Distribution) Ltd
9784911000001103,Amitriptyline 50mg tablets - Almus Pharmaceuticals Ltd
20439111000001101,Amitriptyline 50mg tablets - Arrow Generics Ltd
36613711000001102,Amitriptyline 50mg tablets - Bristol Laboratories Ltd
22590111000001100,Amitriptyline 50mg tablets - DE Pharmaceuticals
13110411000001108,Amitriptyline 50mg tablets - Dowelhurst Ltd
778911000001108,Amitriptyline 50mg tablets - IVAX Pharmaceuticals UK Ltd
55411000001107,Amitriptyline 50mg tablets - Kent Pharmaceuticals Ltd
29991911000001106,Amitriptyline 50mg tablets - Mawdsley-Brooks & Company Ltd
38784211000001106,Amitriptyline 50mg tablets - Medihealth (Northern) Ltd
34966611000001105,Amitriptyline 50mg tablets - NorthStar Healthcare Unlimited Company
17778911000001105,Amitriptyline 50mg tablets - Phoenix Healthcare Distribution Ltd
29764011000001103,Amitriptyline 50mg tablets - Sigma Pharmaceuticals Plc
540811000001101,Amitriptyline 50mg tablets - Teva UK Ltd
21763411000001100,Amitriptyline 50mg tablets - Waymade Healthcare Plc
11176811000001108,Amitriptyline 50mg tablets - Wockhardt UK Ltd
1262111000001109,Amitriptyline 50mg tablets 28 tablet
1426711000001103,Amitriptyline 50mg tablets 28 tablet - A A H Pharmaceuticals Ltd
1426811000001106,Amitriptyline 50mg tablets 28 tablet - Accord Healthcare Ltd
1427111000001101,Amitriptyline 50mg tablets 28 tablet - Alliance Healthcare (Distribution) Ltd
9785011000001103,Amitriptyline 50mg tablets 28 tablet - Almus Pharmaceuticals Ltd
20439211000001107,Amitriptyline 50mg tablets 28 tablet - Arrow Generics Ltd
36613811000001105,Amitriptyline 50mg tablets 28 tablet - Bristol Laboratories Ltd
22590211000001106,Amitriptyline 50mg tablets 28 tablet - DE Pharmaceuticals
13110611000001106,Amitriptyline 50mg tablets 28 tablet - Dowelhurst Ltd
1427211000001107,Amitriptyline 50mg tablets 28 tablet - IVAX Pharmaceuticals UK Ltd
1427011000001102,Amitriptyline 50mg tablets 28 tablet - Kent Pharmaceuticals Ltd
29992011000001104,Amitriptyline 50mg tablets 28 tablet - Mawdsley-Brooks & Company Ltd
38784311000001103,Amitriptyline 50mg tablets 28 tablet - Medihealth (Northern) Ltd
34966711000001101,Amitriptyline 50mg tablets 28 tablet - NorthStar Healthcare Unlimited Company
17779011000001101,Amitriptyline 50mg tablets 28 tablet - Phoenix Healthcare Distribution Ltd
29764111000001102,Amitriptyline 50mg tablets 28 tablet - Sigma Pharmaceuticals Plc
1426911000001101,Amitriptyline 50mg tablets 28 tablet - Teva UK Ltd
21763611000001102,Amitriptyline 50mg tablets 28 tablet - Waymade Healthcare Plc
11176911000001103,Amitriptyline 50mg tablets 28 tablet - Wockhardt UK Ltd
35901611000001105,Amitriptyline 50mg/5ml oral solution sugar free
321762002,Amitriptyline 50mg/5ml oral solution sugar free
686711000001108,Amitriptyline 50mg/5ml oral solution sugar free - A A H Pharmaceuticals Ltd
28379411000001104,Amitriptyline 50mg/5ml oral solution sugar free - Accord Healthcare Ltd
895511000001104,Amitriptyline 50mg/5ml oral solution sugar free - Alliance Healthcare (Distribution) Ltd
22589311000001108,Amitriptyline 50mg/5ml oral solution sugar free - DE Pharmaceuticals
13109611000001103,Amitriptyline 50mg/5ml oral solution sugar free - Dowelhurst Ltd
38784411000001105,Amitriptyline 50mg/5ml oral solution sugar free - Medihealth (Northern) Ltd
22201311000001102,Amitriptyline 50mg/5ml oral solution sugar free - Phoenix Healthcare Distribution Ltd
563711000001107,Amitriptyline 50mg/5ml oral solution sugar free - Rosemont Pharmaceuticals Ltd
29763611000001107,Amitriptyline 50mg/5ml oral solution sugar free - Sigma Pharmaceuticals Plc
29501411000001107,Amitriptyline 50mg/5ml oral solution sugar free - Thame Laboratories Ltd
21762411000001109,Amitriptyline 50mg/5ml oral solution sugar free - Waymade Healthcare Plc
18146311000001105,Amitriptyline 50mg/5ml oral solution sugar free - Wockhardt UK Ltd
1221411000001104,Amitriptyline 50mg/5ml oral solution sugar free 150 ml
2211211000001105,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - A A H Pharmaceuticals Ltd
28379511000001100,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Accord Healthcare Ltd
2212011000001108,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Alliance Healthcare (Distribution) Ltd
22589411000001101,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - DE Pharmaceuticals
13109711000001107,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Dowelhurst Ltd
38784511000001109,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Medihealth (Northern) Ltd
22201411000001109,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Phoenix Healthcare Distribution Ltd
2211511000001108,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Rosemont Pharmaceuticals Ltd
29763711000001103,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Sigma Pharmaceuticals Plc
29502511000001103,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Thame Laboratories Ltd
21762611000001107,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Waymade Healthcare Plc
18146411000001103,Amitriptyline 50mg/5ml oral solution sugar free 150 ml - Wockhardt UK Ltd
8277911000001107,Amitriptyline 5mg/5ml oral solution
8241611000001106,Amitriptyline 5mg/5ml oral solution - Special Order
8241511000001107,Amitriptyline 5mg/5ml oral solution 1 ml
8241911000001100,Amitriptyline 5mg/5ml oral solution 1 ml - Special Order
8278011000001109,Amitriptyline 5mg/5ml oral suspension
8242711000001109,Amitriptyline 5mg/5ml oral suspension - Special Order
8242511000001104,Amitriptyline 5mg/5ml oral suspension 1 ml
8242911000001106,Amitriptyline 5mg/5ml oral suspension 1 ml - Special Order
11711711000001107,Amitriptyline 75mg/5ml oral solution
11683811000001108,Amitriptyline 75mg/5ml oral solution - Special Order
11683711000001100,Amitriptyline 75mg/5ml oral solution 1 ml
11684011000001100,Amitriptyline 75mg/5ml oral solution 1 ml - Special Order
11711811000001104,Amitriptyline 80mg/5ml oral solution
11684511000001108,Amitriptyline 80mg/5ml oral solution - Special Order
11684311000001102,Amitriptyline 80mg/5ml oral solution 1 ml
11684611000001107,Amitriptyline 80mg/5ml oral solution 1 ml - Special Order
39731711000001107,Amitriptyline 10mg / Perphenazine 2mg tablets
991011000001104,Amitriptyline 10mg / Perphenazine 2mg tablets 100 tablet
39731811000001104,Amitriptyline 25mg / Perphenazine 2mg tablets
1000111000001101,Amitriptyline 25mg / Perphenazine 2mg tablets 100 tablet
321894004,Amoxapine 100mg tablets
32248411000001107,Amoxapine 100mg tablets - Special Order
32248311000001100,Amoxapine 100mg tablets 1 tablet
32248511000001106,Amoxapine 100mg tablets 1 tablet - Special Order
28785311000001100,Amoxapine 100mg tablets 30 tablet
3934111000001101,Amoxapine 100mg tablets 56 tablet
321893005,Amoxapine 50mg tablets
3798511000001102,Amoxapine 50mg tablets 84 tablet
701211000001104,Anafranil 10mg capsules - Novartis Pharmaceuticals UK Ltd
1555511000001106,Anafranil 10mg capsules 84 capsule - Novartis Pharmaceuticals UK Ltd
647111000001102,Anafranil 25mg capsules - Novartis Pharmaceuticals UK Ltd
1557811000001104,Anafranil 25mg capsules 84 capsule - Novartis Pharmaceuticals UK Ltd
4551211000001104,Anafranil 25mg/2ml solution for injection ampoules - Novartis Pharmaceuticals UK Ltd
4551311000001107,Anafranil 25mg/2ml solution for injection ampoules 10 ampoule - Novartis Pharmaceuticals UK Ltd
4534911000001107,Anafranil 25mg/5ml syrup - Novartis Pharmaceuticals UK Ltd
4535011000001107,Anafranil 25mg/5ml syrup 150 ml - Novartis Pharmaceuticals UK Ltd
5511000001101,Anafranil 50mg capsules - Novartis Pharmaceuticals UK Ltd
1560711000001103,Anafranil 50mg capsules 56 capsule - Novartis Pharmaceuticals UK Ltd
13828111000001103,Anafranil SR 75mg tablets - DE Pharmaceuticals
5615711000001101,Anafranil SR 75mg tablets - Dowelhurst Ltd
16138211000001108,Anafranil SR 75mg tablets - Lexon (UK) Ltd
16262311000001107,Anafranil SR 75mg tablets - Mawdsley-Brooks & Company Ltd
17584911000001106,Anafranil SR 75mg tablets - Necessity Supplies Ltd
119411000001107,Anafranil SR 75mg tablets - Novartis Pharmaceuticals UK Ltd
14193311000001106,Anafranil SR 75mg tablets - Sigma Pharmaceuticals Plc
16540611000001101,Anafranil SR 75mg tablets - Stephar (U.K.) Ltd
5333911000001100,Anafranil SR 75mg tablets - Waymade Healthcare Plc
5615911000001104,Anafranil SR 75mg tablets 20 tablet - Dowelhurst Ltd
16138311000001100,Anafranil SR 75mg tablets 20 tablet - Lexon (UK) Ltd
18522411000001109,Anafranil SR 75mg tablets 20 tablet - Mawdsley-Brooks & Company Ltd
17585011000001106,Anafranil SR 75mg tablets 20 tablet - Necessity Supplies Ltd
14193411000001104,Anafranil SR 75mg tablets 20 tablet - Sigma Pharmaceuticals Plc
16540811000001102,Anafranil SR 75mg tablets 20 tablet - Stephar (U.K.) Ltd
13618511000001106,Anafranil SR 75mg tablets 20 tablet - Waymade Healthcare Plc
13828211000001109,Anafranil SR 75mg tablets 28 tablet - DE Pharmaceuticals
5616011000001107,Anafranil SR 75mg tablets 28 tablet - Dowelhurst Ltd
16138411000001107,Anafranil SR 75mg tablets 28 tablet - Lexon (UK) Ltd
16262511000001101,Anafranil SR 75mg tablets 28 tablet - Mawdsley-Brooks & Company Ltd
17585411000001102,Anafranil SR 75mg tablets 28 tablet - Necessity Supplies Ltd
2228711000001101,Anafranil SR 75mg tablets 28 tablet - Novartis Pharmaceuticals UK Ltd
19691811000001101,Anafranil SR 75mg tablets 28 tablet - Sigma Pharmaceuticals Plc
5334011000001102,Anafranil SR 75mg tablets 28 tablet - Waymade Healthcare Plc
5616211000001102,Anafranil SR 75mg tablets 30 tablet - Dowelhurst Ltd
3934511000001105,Asendis 100mg tablets - Mercury Pharma Group Ltd
3934711000001100,Asendis 100mg tablets 56 tablet - Mercury Pharma Group Ltd
3798611000001103,Asendis 50mg tablets - Mercury Pharma Group Ltd
3798711000001107,Asendis 50mg tablets 84 tablet - Mercury Pharma Group Ltd
321785001,Clomipramine 10mg capsules
730311000001107,Clomipramine 10mg capsules - A A H Pharmaceuticals Ltd
244311000001107,Clomipramine 10mg capsules - Actavis UK Ltd
543911000001103,Clomipramine 10mg capsules - Alliance Healthcare (Distribution) Ltd
17965811000001107,Clomipramine 10mg capsules - Almus Pharmaceuticals Ltd
23821811000001103,Clomipramine 10mg capsules - DE Pharmaceuticals
13227611000001100,Clomipramine 10mg capsules - Dowelhurst Ltd
312211000001109,Clomipramine 10mg capsules - IVAX Pharmaceuticals UK Ltd
643411000001100,Clomipramine 10mg capsules - Kent Pharmaceuticals Ltd
30014711000001101,Clomipramine 10mg capsules - Mawdsley-Brooks & Company Ltd
38844211000001103,Clomipramine 10mg capsules - Medihealth (Northern) Ltd
286811000001103,Clomipramine 10mg capsules - Mylan
17860411000001105,Clomipramine 10mg capsules - Phoenix Healthcare Distribution Ltd
29789911000001100,Clomipramine 10mg capsules - Sigma Pharmaceuticals Plc
16411000001107,Clomipramine 10mg capsules - Teva UK Ltd
21859211000001108,Clomipramine 10mg capsules - Waymade Healthcare Plc
1020511000001100,Clomipramine 10mg capsules 100 capsule
1554211000001107,Clomipramine 10mg capsules 100 capsule - A A H Pharmaceuticals Ltd
1554811000001108,Clomipramine 10mg capsules 100 capsule - Mylan
964111000001102,Clomipramine 10mg capsules 28 capsule
1554111000001101,Clomipramine 10mg capsules 28 capsule - A A H Pharmaceuticals Ltd
1554411000001106,Clomipramine 10mg capsules 28 capsule - Actavis UK Ltd
1555611000001105,Clomipramine 10mg capsules 28 capsule - Alliance Healthcare (Distribution) Ltd
17965911000001102,Clomipramine 10mg capsules 28 capsule - Almus Pharmaceuticals Ltd
23822011000001101,Clomipramine 10mg capsules 28 capsule - DE Pharmaceuticals
13227811000001101,Clomipramine 10mg capsules 28 capsule - Dowelhurst Ltd
1555011000001103,Clomipramine 10mg capsules 28 capsule - IVAX Pharmaceuticals UK Ltd
1555211000001108,Clomipramine 10mg capsules 28 capsule - Kent Pharmaceuticals Ltd
30014811000001109,Clomipramine 10mg capsules 28 capsule - Mawdsley-Brooks & Company Ltd
38844311000001106,Clomipramine 10mg capsules 28 capsule - Medihealth (Northern) Ltd
1554711000001100,Clomipramine 10mg capsules 28 capsule - Mylan
